case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,wall_load_peak,wall_peak_calibration,beta,B_axis,B_peak,sigma_wp,eps_cond,plasma_volume,heating_capital,total_capital,magnet_capital,magnet_capital_1cfe_form,overnight_capital,cas72,replacement_cost_per_event,fuel,p_cryo,vol_cold,special_materials,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,feasible_but_wall,p_aux_required_MW_oracle,ignited,feasible_driven,feasible_driven_but_wall,p_net_MW_oracle,core_life_fpy_from_peak,n_replacements_from_peak,wall_margin,cas72_at_limit_oracle,cas72_from_peak_oracle,lifetime_charge_above_limit_per_MWh,cas72_per_MWh,magnet_capital_shadow,lcoe_magnet_shadow,He_over_ne_oracle,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo,feasible_shadow_hi
20260904-wall-and-heating:c2822,arm-fence-p100,100.0,17.2,2.0,15000000.0,5.06e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,175.21725997848935,172.29706149822883,8471.463729336692,4.751517982040247,6.255092404800932,1.3164408570995383,0.05545975523009584,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,27598043618.928738,7107416967.7881155,7596376234.232673,27598043618.928738,727182751.5743942,2765312732.169052,1655993.4252881114,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-33.47703602520596,True,False,False,2896.733095465353,2.877655330268914,8.0,-2.205092404800932,435514858.81480324,727182751.5743942,13.522503759603545,33.71413767571866,6488252727.272729,172.18496645955747,0.15601307499813558,5.464245679346284,violated,8.695277907133653,violated,False,False
20260904-wall-and-heating:c2823,arm-fence-p100,100.0,17.2,2.0,15000000.0,3.036e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,266.32419442832423,261.25029921562606,4196.526102093272,2.353769062027103,3.0985977614293354,1.3164408570995383,0.036036972664138606,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,21437442407.66826,7107416967.7881155,7596376234.232673,21437442407.66826,212502233.3822054,1839552371.9078927,820332.808609043,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,54.43514452835427,False,False,False,1295.0127132193631,5.80907926290403,4.0,0.9514022385706644,289714932.49716306,212502233.3822054,-8.007402706243978,22.037708539811014,6488252727.272729,259.5414463504162,0.12139803813669472,2.706834421331168,satisfied,4.307397383509598,violated,False,False
20260904-wall-and-heating:c2824,arm-fence-p100,100.0,17.2,2.0,15000000.0,3.542e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,222.3877572589624,218.30876533991156,5408.498059480886,3.0335461033090425,3.9934840322911205,1.3164408570995383,0.04180903588471681,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,23277029881.074226,7107416967.7881155,7596376234.232673,23277029881.074226,331537039.2361797,2129738354.8603659,1057247.8987506847,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,19.737307042351404,False,True,True,1749.1106103412135,4.5073424244226,5.0,0.056515967708879344,335416927.0402725,331537039.2361797,-0.2979057329840229,25.456092977951858,6488252727.272729,217.36592219631788,0.13159166675408887,3.4885780188053985,satisfied,5.551389369055548,violated,True,False
20260904-wall-and-heating:c2825,arm-fence-p100,100.0,17.2,2.0,15000000.0,4.048e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,196.87806049746192,193.43332770567207,6717.864880356556,3.767950474649572,4.960283952356295,1.3164408570995383,0.04754177714788035,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,25171138315.11673,7107416967.7881155,7596376234.232673,25171138315.11673,504287632.2719785,2415449263.956836,1313201.6413313998,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-19.462802992992692,True,False,False,2239.7001130904137,3.628824513453392,7.0,-0.9102839523562949,380414132.88591915,504287632.2719785,7.4278906671738145,30.23885993282724,6488252727.272729,192.95622072073618,0.14073509801824644,4.333143045847008,violated,6.895349368608717,violated,False,False
20260904-wall-and-heating:c2826,arm-fence-p100,100.0,17.2,2.0,15000000.0,4.554e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,179.02617435034108,176.01857791945247,8114.88125689316,4.551516177862248,5.991801858287392,1.3164408570995383,0.05324000112064891,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,27113045624.884277,7107416967.7881155,7596376234.232673,27113045624.884277,685709787.9539936,2696708784.4761896,1586289.0331304055,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-61.42737405253365,True,False,False,2763.1298797307727,3.00410467931342,8.0,-1.9418018582873922,424710280.2779809,685709787.9539936,12.68572688280148,33.328519154320006,6488252727.272729,175.8472629803439,0.14901567496260143,5.234243604541585,violated,8.329274605487914,violated,False,False
20260904-wall-and-heating:c2827,arm-fence-p100,100.0,17.2,2.0,15000000.0,5.06e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,167.96070983398084,165.27145161408268,9591.519682349546,5.379740703835281,7.08211046313019,1.3164408570995383,0.05890757925910476,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,29097510475.755505,7107416967.7881155,7596376234.232673,29097510475.755505,927388259.1117363,2973643622.6184106,1874940.8649992563,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-104.71327941781897,True,False,False,3316.3921889135695,2.5416152563150307,10.0,-3.0321104631301905,468325324.4396612,927388259.1117363,18.590167944428096,37.55542472383081,6488252727.272729,165.31212532072018,0.15657424849722967,6.186701809410573,violated,9.844925488018564,violated,False,False
20260904-wall-and-heating:c2828,arm-fence-p100,100.0,17.2,2.0,15000000.0,3.036e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,243.5978003094466,239.01484898265025,4707.322030902853,2.6402668997604772,3.4757552204922235,1.3164408570995383,0.03815593236730529,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,22224769280.123497,7107416967.7881155,7596376234.232673,22224769280.123497,250770758.40739074,1965428389.5047166,920182.6960427028,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,51.40962204923187,False,False,False,1486.396148881357,5.17873062345596,4.0,0.5742447795077763,309539408.54796034,250770758.40739074,-5.309921640769841,22.657880923837123,6488252727.272729,237.68837636612864,0.12143940664593364,3.0363069347245486,satisfied,4.831688426561674,violated,False,False
20260904-wall-and-heating:c2829,arm-fence-p100,100.0,17.2,2.0,15000000.0,3.542e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,207.8756551945191,204.152902736491,6066.721413266443,3.402733790541907,4.479497787702549,1.3164408570995383,0.04426734396749041,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,24239505676.780468,7107416967.7881155,7596376234.232673,24239505676.780468,415286676.893981,2276438432.838936,1185916.7546964705,0.9726567788117392,180.14357296247053,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,5.059265646971198,False,False,True,1995.731696719138,4.0183075989935615,6.0,-0.429497787702549,358521027.7105948,415286676.893981,3.8199741327339654,27.946203139139786,6488252727.272729,203.47438973088236,0.13163472336105672,3.913143859123193,satisfied,6.22700283669169,violated,True,False
20260904-wall-and-heating:c2830,arm-fence-p100,100.0,17.2,2.0,15000000.0,4.048e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,184.61198089278383,181.44382978315878,7535.340524054045,4.2264604022146735,5.563885154388744,1.3164408570995383,0.050337119285051676,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,26316002314.8546,7107416967.7881155,7596376234.232673,26316002314.8546,591769997.6203499,2582581671.616683,1473000.9787951512,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-48.058855447705355,True,False,False,2545.9893539334994,3.2351494505241103,7.0,-1.5138851543887446,406736163.692273,591769997.6203499,9.760488011611164,31.215717929996114,6488252727.272729,181.1619487950909,0.14077946635874622,4.8604294625468745,violated,7.734422536052853,violated,False,False
20260904-wall-and-heating:c2831,arm-fence-p100,100.0,17.2,2.0,15000000.0,4.554e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,170.68091540293327,167.89797122539628,9102.24902235338,5.105316069163734,6.720846661853951,1.3164408570995383,0.056370346646376544,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,28446743786.768322,7107416967.7881155,7596376234.232673,28446743786.768322,834495630.8065892,2883906917.5761895,1779298.7160121577,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-105.99994530969184,True,False,False,3133.0737742642928,2.6782339942620688,9.0,-2.6708466618539513,454192503.95526206,834495630.8065892,16.301825613007043,35.770945037597585,6488252727.272729,167.87736029241958,0.14906107112082842,5.871113479538293,violated,9.342728406569632,violated,False,False
20260904-wall-and-heating:c2832,arm-fence-p100,100.0,17.2,2.0,15000000.0,5.06e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,161.3489344667107,158.8481204624361,10758.443573809864,6.034250955085595,7.943734499266588,1.3164408570995383,0.062371125934317366,6.472742373905163,17.907920567804283,461364780.0611223,0.0015378826002037408,1362.3445459071904,264145000.0,30625851475.378323,7107416967.7881155,7596376234.232673,30625851475.378323,1118434482.5396335,3180564482.1881456,2103050.0033737663,0.9726567788117392,180.14357296247053,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-167.14858492263033,True,False,False,3753.611616296661,2.2659367582919425,11.0,-3.8937344992665883,500913721.3659882,1118434482.5396335,22.094246596702657,40.01641533884807,6488252727.272729,159.00885619294374,0.15662045375189032,6.939388598348433,violated,11.042679247806639,violated,False,False
20260904-wall-and-heating:c2833,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.036e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,384.31676785365386,376.662468316565,2887.0269659370374,1.619290477014061,2.1317001434535108,1.3164408570995383,0.02712330715199718,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,20086515870.762936,7577615965.640657,8102801316.514849,20086515870.762936,108276110.56416263,1485475872.3879795,564353.201166991,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,62.594233792599084,False,False,False,804.3437912056293,8.443964342395116,3.0,1.918299856546489,233950687.49724966,108276110.56416263,-20.983729841076016,18.078729268613866,6920802909.090909,372.7323579425751,0.13041200206222156,1.86218404856617,satisfied,2.9633015729357317,satisfied,False,False
20260904-wall-and-heating:c2834,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.542e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,302.86072132920674,296.95228673338534,3708.680681737979,2.080143823067878,2.7383863173297875,1.3164408570995383,0.031460815971306566,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,21439377256.0313,7577615965.640657,8102801316.514849,21439377256.0313,159067134.42889476,1713554408.70672,724969.2640697882,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,60.13654280039714,False,False,False,1112.1984591566907,6.573214263483422,3.0,1.3116136826702123,269871250.97927934,159067134.42889476,-13.379829353707509,19.207689936989777,6920802909.090909,294.4828566504315,0.1409496365756479,2.3921653965280596,satisfied,3.806663196214217,satisfied,False,False
20260904-wall-and-heating:c2835,arm-fence-p100,100.0,17.2,2.0,16000000.0,4.048e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,255.76510796833364,250.91938565558274,4593.485734372721,2.5764178144957115,3.3917016759612535,1.3164408570995383,0.035768465724805944,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,22824290092.569824,7577615965.640657,8102801316.514849,22824290092.569824,242247018.31502196,1937862661.7677722,897930.0883899982,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,False,59.868871145459366,False,False,False,1443.7144742881562,5.3070705267433524,4.0,0.6582983240387463,305198024.70235604,242247018.31502196,-5.855963147791231,22.534820224899537,6920802909.090909,249.3110283336805,0.15035695917925235,2.962880486670068,satisfied,4.714844600527152,violated,False,False
20260904-wall-and-heating:c2836,arm-fence-p100,100.0,17.2,2.0,16000000.0,4.554e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,225.0342148277483,220.89890751238244,5534.90480230103,3.1044457648965778,4.086819243559482,1.3164408570995383,0.04005003719554918,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,24236982219.79406,7577615965.640657,8102801316.514849,24236982219.79406,342471795.13687634,2158438468.1654525,1081957.7649214312,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,62.97820125411204,False,False,False,1796.4424532243347,4.404403260155593,5.0,-0.036819243559482295,339936967.63048434,342471795.13687634,0.18950124588695463,25.602859246211597,6920802909.090909,219.84738116656808,0.15884145149270557,3.570112629631064,satisfied,5.681135749760737,violated,False,False
20260904-wall-and-heating:c2837,arm-fence-p100,100.0,17.2,2.0,16000000.0,5.06e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,203.78429809188876,200.15515661942234,6527.592857102217,3.661229727343373,4.8197924003022194,1.3164408570995383,0.04430855527134194,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,25674186021.10292,7577615965.640657,8102801316.514849,25674186021.10292,460054816.08497095,2375406097.221202,1276007.4527481094,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,False,70.44026930156201,False,False,False,2168.3797372806775,3.734600685056753,6.0,-0.7697924003022196,374107651.1977926,460054816.08497095,5.32320489806309,28.493854958168253,6920802909.090909,199.487150306122,0.16655806397832273,4.210414186444879,violated,6.700050401038373,violated,False,False
20260904-wall-and-heating:c2838,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.036e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,320.0284078501413,313.7524116536898,3488.520841718697,1.9566594439573235,2.575826435455085,1.3164408570995383,0.029635766683532606,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,21084091897.174274,7577615965.640657,8102801316.514849,21084091897.174274,145415750.9602772,1654572246.8304486,681932.6343641258,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,33.91137581596081,False,True,True,1029.7096525683507,6.9880484772724385,3.0,1.4741735645449148,260582027.52064088,145415750.9602772,-15.020607926303871,18.965907787585,6920802909.090909,310.979402469337,0.13209802605420926,2.250158360550922,satisfied,3.580686782441902,satisfied,True,True
20260904-wall-and-heating:c2839,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.542e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,260.87051710745095,255.91454135505802,4478.673545979171,2.5120213660023816,3.3069275601125283,1.3164408570995383,0.034373755153796044,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,22648050046.733917,7577615965.640657,8102801316.514849,22648050046.733917,233644574.8279217,1909785778.9082706,875486.7143524933,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,13.346469960215927,False,True,True,1400.6969993410898,5.443118929217637,4.0,0.7430724398874715,300776137.9724149,233644574.8279217,-6.436644591429762,22.402086566137285,6920802909.090909,254.21822314870013,0.14269477164906236,2.8888245709027385,satisfied,4.596999099784359,violated,True,False
20260904-wall-and-heating:c2840,arm-fence-p100,100.0,17.2,2.0,16000000.0,4.048e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,224.7716482001634,220.64207383131637,5544.302291793654,3.1097166769534406,4.093758087545315,1.3164408570995383,0.03907908329786732,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,24250820055.847736,7577615965.640657,8102801316.514849,24250820055.847736,343284492.735259,2160561685.0470324,1083794.7769551496,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-7.630612996842046,True,False,False,1799.9634754648364,4.396937878367185,5.0,-0.043758087545315405,340271357.4771218,343284492.735259,0.22481842601068758,25.61341351079282,6920802909.090909,219.59496083190956,0.15214666532282387,3.5761741784964562,satisfied,5.690781518824797,violated,True,False
20260904-wall-and-heating:c2841,arm-fence-p100,100.0,17.2,2.0,16000000.0,4.554e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,200.9681605308125,197.40130976859464,6677.548633371552,3.745337691470883,4.930515560687136,1.3164408570995383,0.04375591259600361,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,25887339876.14906,7577615965.640657,8102801316.514849,25887339876.14906,474606152.1447993,2407002733.2590985,1305320.660892534,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-27.594959309099977,True,False,False,2224.5647028239046,3.650733838773536,6.0,-0.8805155606871358,379083871.18296355,474606152.1447993,5.766822848517198,28.652682648239594,6920802909.090909,196.77954413546607,0.16066494414968657,4.307138345191515,violated,6.853967975391716,violated,False,False
20260904-wall-and-heating:c2842,arm-fence-p100,100.0,17.2,2.0,16000000.0,5.06e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,185.93137378693947,182.77076514789513,7871.99574595426,4.4152853080059975,5.8124619752104145,1.3164408570995383,0.04840756816065261,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,27553723567.822884,7577615965.640657,8102801316.514849,27553723567.822884,657448312.1799217,2649287951.598703,1538810.0115512083,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-45.37668149526007,True,False,False,2672.096445403328,3.096794452465797,8.0,-1.7624619752104147,417241874.5908891,657448312.1799217,12.072841006638127,33.04353131705236,6920802909.090909,182.44428102021462,0.16840716885220416,5.077578104206896,violated,8.079972113650976,violated,False,False
20260904-wall-and-heating:c2843,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.036e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,288.82424301756197,283.2639475051812,3951.380669944736,2.2162706359835553,2.9175892155987304,1.3164408570995383,0.031478925012355795,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,21825730629.4002,7577615965.640657,8102801316.514849,21825730629.4002,194167689.4349232,1777003184.366058,772412.0198471729,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,18.396130174048835,False,True,True,1203.1325386165336,6.1694771504377615,4.0,1.1324107844012694,279863930.74088234,194167689.4349232,-9.565887512685475,21.67406933404633,6920802909.090909,281.0795865581235,0.13262268886058073,2.5487112313810885,satisfied,4.055775263849906,violated,True,False
20260904-wall-and-heating:c2844,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.542e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,239.31284912653845,234.86549684659377,5071.964327129024,2.8447893391980785,3.7449969159615475,1.3164408570995383,0.03651116031864524,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,23549118053.241318,7577615965.640657,8102801316.514849,23549118053.241318,302419769.47455895,2052002306.9932117,991462.6146524445,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,-14.777076983038569,True,False,False,1622.9893506283606,4.806412502846723,5.0,0.30500308403845233,323174115.0364638,302419769.47455895,-1.7173955824029947,25.024849594885087,6920802909.090909,233.57168503131527,0.1432374977874715,3.27150774007779,satisfied,5.205964490732484,violated,True,False
20260904-wall-and-heating:c2845,arm-fence-p100,100.0,17.2,2.0,16000000.0,4.048e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,208.79600504011026,205.0559077808581,6277.747515635294,3.521095192080242,4.635313572591177,1.3164408570995383,0.0415086935372101,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,25316868043.455452,7577615965.640657,8102801316.514849,25316868043.455452,435789117.2066081,2322112535.1549215,1227167.9303199723,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-50.31487843003538,True,False,False,2074.768459004595,3.8832324325229752,6.0,-0.5853135725911773,365714337.1653401,435789117.2066081,4.535958517702485,28.208741532277983,6920802909.090909,204.30497465726575,0.15270296025170157,4.049259470892277,satisfied,6.443604201506843,violated,True,False
20260904-wall-and-heating:c2846,arm-fence-p100,100.0,17.2,2.0,16000000.0,4.554e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,188.58289652568024,185.32925255211345,7559.84372073345,4.24020388071609,5.581977631006677,1.3164408570995383,0.046475954818105465,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,27123281060.153812,7577615965.640657,8102801316.514849,27123281060.153812,594390044.7083682,2587476454.680334,1477790.839661712,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-86.60824762203151,True,False,False,2555.1402919452635,3.224663585180617,7.0,-1.5319776310066775,407507053.2665683,594390044.7083682,9.822725212515069,31.241634314501617,6920802909.090909,184.93618944813525,0.1612314809922747,4.876234462823502,violated,7.759573101710444,violated,False,False
20260904-wall-and-heating:c2847,arm-fence-p100,100.0,17.2,2.0,16000000.0,5.06e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,175.95124895161604,173.05135349851406,8910.99959411655,4.998047109942991,6.579633421237221,1.3164408570995383,0.05141648253389131,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,28963967143.320923,7577615965.640657,8102801316.514849,28963967143.320923,810554939.3704227,2848307490.8610787,1741913.4652610344,1.002500564065855,192.15314449330188,43981967.44059645,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,False,-122.33648646326196,True,False,False,3061.3871873846724,2.7357147195922833,9.0,-2.5296334212372216,448585876.13362014,810554939.3704227,15.879256417038432,35.558314313562434,6920802909.090909,172.9075803084748,0.16898143011276504,5.74775417643444,violated,9.146426211195674,violated,False,False
20260904-wall-and-heating:c2848,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.036e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,263.02090296823917,258.0184739659163,4432.2636696574655,2.485990756779185,3.27265980259592,1.3164408570995383,0.03332983486858812,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,22576538649.89184,7577615965.640657,8102801316.514849,22576538649.89184,230166401.08486623,1898355898.1704612,866414.5572244363,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True,True,7.9660291513274615,False,True,True,1383.3082907039716,5.500113389641705,4.0,0.7773401974040799,298976022.2611288,230166401.08486623,-6.680472109224906,22.34600622185316,6920802909.090909,256.28498715729927,0.13266590283053858,2.8588893702960623,satisfied,4.549363084905909,violated,True,False
20260904-wall-and-heating:c2849,arm-fence-p100,100.0,17.2,2.0,16000000.0,3.542e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,220.84520300633795,216.8013296081747,5689.135289412271,3.1909513507435783,4.200698731135805,1.3164408570995383,0.03865792043338646,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,24463487920.8332,7577615965.640657,8102801316.514849,24463487920.8332,355804010.4598353,2193105859.758177,1112106.58935076,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-37.24498752671548,True,False,False,1854.2290541785796,4.285001413356076,5.0,-0.15069873113580545,345396807.3004591,355804010.4598353,0.7537852219894209,25.770593780285996,6920802909.090909,215.82001576436318,0.14328219256448907,3.6695940533551146,satisfied,5.839440971860748,violated,True,False
20260904-wall-and-heating:c2850,arm-fence-p100,100.0,17.2,2.0,16000000.0,4.048e+20,18.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,196.31185478475226,192.8843764319401,7041.548425700745,3.9494997600307276,5.199282849209272,1.3164408570995383,0.043949262595298445,6.904258532165508,19.101781938991238,508261862.31562656,0.001694206207718755,1362.3445459071904,264145000.0,26400880202.948013,7577615965.640657,8102801316.514849,26400880202.948013,538926645.5181932,2482545990.209026,1376474.9834703372,1.002500564065855,192.15314449330188,43981967.44059645,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,True,-86.83245809321647,True,False,False,2360.947016987146,3.4620159206644265,7.0,-1.1492828492092722,390981335.98042667,538926645.5181932,8.415732602205852,30.656345612140612,6920802909.090909,192.36519773581608,0.15274876628433365,4.541924724035336,violated,7.227584560856232,violated,False,False
