case_id,arm_id,R,a,is_baseline_point,source,p_net_MW,rec_frac,q_eng,p_et_MW,p_th_MW,recirc_threshold,wall_load_limit,p_pump_MW
20260829-p-pump-fence:c0054,arm-package-default,5.0,2.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,883.7137478895936,0.29073484302345104,3.4395602178282383,1245.9568035975192,3741.6120228153727,0.5,4.05,195.0
20260829-p-pump-fence:c0055,arm-package-default,5.5,1.05,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,13.672776184040163,0.9608238157352731,1.040773535817019,349.0073482309693,1048.0701148077155,0.5,4.05,195.0
20260829-p-pump-fence:c0056,arm-package-default,5.5,1.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,42.03650763463824,0.8888653123062799,1.1250298399038279,378.2483084893177,1135.8808062742273,0.5,4.05,195.0
20260829-p-pump-fence:c0057,arm-package-default,5.5,1.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,71.71948240851985,0.8245821136149243,1.2127354977614697,408.8493134108452,1227.775715948484,0.5,4.05,195.0
20260829-p-pump-fence:c0058,arm-package-default,5.5,1.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,102.72170050568513,0.7669707676388685,1.3038306571690021,440.8103629955517,1323.7548438304855,0.5,4.05,195.0
20260829-p-pump-fence:c0059,arm-package-default,5.5,1.25,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,135.04316192613405,0.7151778059374834,1.398253681389288,474.1314572434371,1423.8181899202316,0.5,4.05,195.0
20260829-p-pump-fence:c0060,arm-package-default,5.5,1.3,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,168.6838666698667,0.6684754505986217,1.4959412482604966,508.81259615450176,1527.9657542177229,0.5,4.05,195.0
20260829-p-pump-fence:c0061,arm-package-default,5.5,1.35,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,203.6438147368828,0.6262413471036823,1.5968284506044237,544.8537797287452,1636.1975367229584,0.5,4.05,195.0
20260829-p-pump-fence:c0062,arm-package-default,5.5,1.4,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,239.92300612718245,0.5879417045029118,1.7008488976734044,582.2550079661675,1748.5135374359381,0.5,4.05,195.0
20260829-p-pump-fence:c0063,arm-package-default,5.5,1.45,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,277.521440840766,0.5531172863078213,1.8079348173607417,621.0162808667691,1864.913756356664,0.5,4.05,195.0
20260829-p-pump-fence:c0064,arm-package-default,5.5,1.5,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,316.43911887763306,0.5213717694640021,1.9180171589038146,661.1375984305495,1985.3981934851336,0.5,4.05,195.0
20260829-p-pump-fence:c0065,arm-package-default,5.5,1.55,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,356.67604023778387,0.4923620622136253,2.0310256958143165,702.6189606575092,2109.966848821349,0.5,4.05,195.0
