case_id,arm_id,R,a,is_baseline_point,availability,discount_rate,lcoe,lcoe_1cfe,wall_load,p_fus,plasma_volume,beta,total_capital,magnet_capital,overnight_capital,cas72,fuel,beta_ok,net_positive,peak_field_ok,recirc_ok,tbr_ok,wall_load_ok,feasible
20260829-p-pump-fence:c0434,arm-package-default,12.0,1.9,False,0.85,0.07,200.03961640434227,196.34849567892874,4.682029663392143,5546.560308698685,857.8018274520274,0.026834157382368398,21687864138.356205,7169918679.308099,21687864138.356205,283980080.54970676,1084236.1718862252,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0435,arm-package-default,12.0,1.95,False,0.85,0.07,194.6333423586659,191.05849616296817,4.81140944396963,5842.325643719321,903.5433376416438,0.026834157382368398,22297137195.483253,7269500883.187377,22297137195.483253,304426979.1412629,1142052.0896391612,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0436,arm-package-default,12.0,2.0,False,0.85,0.07,189.67710848148312,186.20913609435672,4.9408042879748235,6145.773195234,950.4729390050165,0.026834157382368398,22916933587.872715,7369083087.066658,22916933587.872715,325693050.62925303,1201369.719541524,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0437,arm-package-default,12.0,2.05,False,0.85,0.07,186.32613791828942,182.95670251739176,5.070213144470908,6456.90296324272,998.5906315421454,0.026834157382368398,23547268562.479233,7468665290.945937,23547268562.479233,367025310.6152516,1262189.0615933137,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0438,arm-package-default,12.0,2.1,False,0.85,0.07,182.172783102983,178.89445879732781,5.199635058060778,6775.714947745486,1047.896415253031,0.026834157382368398,24188157195.049805,7568247494.825215,24188157195.049805,391843559.8376158,1324510.1157945304,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0439,arm-package-default,12.0,2.15,False,0.85,0.07,178.33665415694958,175.14279942129434,5.329069158271512,7102.20914874229,1098.390290137672,0.026834157382368398,24839614398.766796,7667829698.7044935,24839614398.766796,417610320.47282445,1388332.8821451734,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0440,arm-package-default,12.0,2.2,False,0.85,0.07,174.78509110361506,171.66974334193583,5.458514650323489,7436.385566233141,1150.0722561960702,0.026834157382368398,25501654931.209766,7767411902.5837755,25501654931.209766,444333371.93393695,1453657.3606452441,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
20260829-p-pump-fence:c0441,arm-package-default,12.5,0.8,False,0.85,0.07,1569.5116439815476,1536.8615631868204,1.8445669341772681,1024.2955325390003,158.41215650083612,0.026834157382368398,11350993532.292076,5186573118.712454,11350993532.292076,20206892.277949527,200228.28659025402,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0442,arm-package-default,12.5,0.85,False,0.85,0.07,1116.0198261417775,1092.933914733052,1.9727461331394216,1156.3336285303556,178.832473549772,0.026834157382368398,11752106171.84304,5290304581.086705,11752106171.84304,23665724.67410903,226038.96415852886,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0443,arm-package-default,12.5,0.9,False,0.85,0.07,868.7154240989668,850.834759317419,2.1010770234612943,1296.3740333696721,200.49038557137072,0.026834157382368398,12163240903.679052,5394036043.460954,12163240903.679052,27408736.895009827,253413.92521579022,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0444,arm-package-default,12.5,0.95,False,0.85,0.07,716.0890488480218,701.4762892180039,2.2295379349486395,1444.4167470569494,223.38589256563216,0.026834157382368398,12584702825.571245,5497767505.835203,12584702825.571245,37135288.11363985,282353.1697620379,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0445,arm-package-default,12.5,1.0,False,0.85,0.07,609.3285762850974,596.9548949046542,2.3581111374425294,1600.4617695921875,247.5189945325564,0.026834157382368398,13016657174.806559,5601498968.209452,13016657174.806559,42619125.43922401,312856.69779727183,satisfied,satisfied,satisfied,violated,satisfied,satisfied,False
20260829-p-pump-fence:c0446,arm-package-default,12.5,1.05,False,0.85,0.07,531.6356879811489,520.8897730504244,2.4867819842899377,1764.5091009753871,272.88969147214345,0.026834157382368398,13459205873.163286,5705230430.5837,13459205873.163286,48518478.03245835,344924.5093214923,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0447,arm-package-default,12.5,1.1,False,0.85,0.07,472.63058767177785,463.1198331155964,2.6155382699466725,1936.5587412065474,299.4979833843933,0.026834157382368398,13912418149.999102,5808961892.957951,13912418149.999102,54837175.133071885,378556.604334699,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0448,arm-package-default,12.5,1.15,False,0.85,0.07,426.3458153729463,417.80323933095826,2.7443697417556154,2116.6106902856677,327.3438702693058,0.026834157382368398,14376344822.145567,5912693355.332198,14376344822.145567,61578836.43675333,413752.98283689196,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0449,arm-package-default,12.5,1.2,False,0.85,0.07,390.89217495871276,383.12808235342084,2.8732677243915123,2304.66494821275,356.4273521268812,0.026834157382368398,14851025669.06475,6016424817.7064495,14851025669.06475,76540025.1010594,450513.6448280714,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0450,arm-package-default,12.5,1.25,False,0.85,0.07,360.3793457928261,353.2541900885154,3.0022248277624795,2500.721514987793,386.74842895711936,0.026834157382368398,15336493530.857067,6120156280.080698,15336493530.857067,85438676.17752004,488838.59030823724,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260829-p-pump-fence:c0451,arm-package-default,12.5,1.3,False,0.85,0.07,334.91084989033806,328.3190381188506,3.131234717504045,2704.780390610798,418.30710076002043,0.026834157382368398,15832776713.773321,6223887742.454946,15832776713.773321,94891096.68886997,528727.8192773896,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
