case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,beta_ok_record,beta_ok_forced,cond_strain_ok_record,cond_strain_ok_forced,net_positive_record,net_positive_forced,peak_field_ok_record,peak_field_ok_forced,recirc_ok_record,recirc_ok_forced,sustainment_ok_record,sustainment_ok_forced,wall_load_ok_record,wall_load_ok_forced,wp_stress_ok_record,wp_stress_ok_forced,p_aux_required_forced,W_th_forced,tau_E_forced,lcoe_forced,wall_load_peak_forced,beta_forced,p_fus_forced,p_aux_required_record,lcoe_record,feasible_record,feasible_forced,ignited_record,ignited_forced,feasible_driven_record,feasible_driven_forced,error
20260904-wall-and-heating:c3306,arm-search-p220,220.0,11.2,1.8,15000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,24.506873274941086,492.6725276498267,5.7587096010432655,4104.456803853069,1.400420798283824,0.012704548497669286,1117.3961225151768,31.00466723164857,2293.1042832297826,False,False,False,False,False,False,
20260904-wall-and-heating:c3307,arm-search-p220,220.0,11.2,1.8,15000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,32.50335006473176,570.9911805933124,5.6598775177036496,1186.6681767858158,1.7681595433681774,0.014724151923374909,1410.8149637373383,37.646749528000896,932.6706148510762,False,False,False,False,False,False,
20260904-wall-and-heating:c3308,arm-search-p220,220.0,11.2,1.8,15000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,44.41480084602517,648.7849265195416,5.57623018180225,710.3840024745413,2.1579776552226733,0.016730219569666756,1721.850937500505,47.681809004327704,599.659665858971,False,False,False,False,False,False,
20260904-wall-and-heating:c3309,arm-search-p220,220.0,11.2,1.8,15000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,60.64140818472953,726.1309563320712,5.503772012662621,513.7769094904978,2.5673069357226512,0.01872474195869244,2048.4548778469443,61.562385882378805,447.341027360733,False,False,False,False,False,False,
20260904-wall-and-heating:c3310,arm-search-p220,220.0,11.2,1.8,15000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,81.49881485395719,803.0889320011632,5.4398825701466444,409.6335013797746,2.99411312138583,0.020709257593924602,2389.0036454102155,79.64800955413313,363.4951623127337,False,False,False,False,False,False,
20260904-wall-and-heating:c3311,arm-search-p220,220.0,11.2,1.8,15000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,3.8445298443894558,538.2325861375006,5.014705476898169,1395.7568347506135,1.687419959618425,0.013879405913353527,1346.392828671919,12.689528818533176,1073.4080515851108,False,False,False,False,False,False,
20260904-wall-and-heating:c3312,arm-search-p220,220.0,11.2,1.8,15000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,3.5111248058850038,623.7840246724879,4.928762732117134,731.0325707992419,2.12933269984169,0.01608552121086742,1698.9951200836576,10.910697988850416,617.9550693755717,False,False,False,False,False,False,
20260904-wall-and-heating:c3313,arm-search-p220,220.0,11.2,1.8,15000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,6.260965523498896,708.7638816799605,4.8559908652412185,503.9913465948655,2.597559507448505,0.018276897133179443,2072.5934127673104,11.592742413836731,443.57761778805155,False,False,False,False,False,False,
20260904-wall-and-heating:c3314,arm-search-p220,220.0,11.2,1.8,15000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,12.572150035331049,793.2565386042563,4.792928130662547,392.6417569971779,3.0890329633855855,0.020455709624941944,2464.740212255165,15.276783551820245,350.4399786777284,False,False,False,False,False,False,
20260904-wall-and-heating:c3315,arm-search-p220,220.0,11.2,1.8,15000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,22.821419853080897,877.3271491771238,4.737303690171058,326.4152508489688,3.601325267412436,0.022623638805703603,2873.4983760981113,22.392286287822685,295.1664051868792,False,False,False,False,False,False,
20260904-wall-and-heating:c3316,arm-search-p220,220.0,11.2,1.8,15000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-10.015621693204764,571.6824263696492,4.563411506805756,945.8085322057427,1.9096388126725856,0.014741977081053528,1523.701309848992,0.9970557836036278,777.0580070892115,False,False,False,True,False,False,
20260904-wall-and-heating:c3317,arm-search-p220,220.0,11.2,1.8,15000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-16.33244933070182,662.5475803066025,4.485235900545834,573.164850724113,2.4093319506893485,0.01708511717950187,1922.4065958256213,-6.773158577875904,497.6649551009552,False,False,True,True,False,False,
20260904-wall-and-heating:c3318,arm-search-p220,220.0,11.2,1.8,15000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-20.17525702237208,752.806259576772,4.419031376403025,420.4288507583412,2.938703652633632,0.019412618113222438,2344.792415749669,-12.770479071735963,374.3556193176073,False,False,True,True,False,False,
20260904-wall-and-heating:c3319,arm-search-p220,220.0,11.2,1.8,15000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-21.00435491659357,842.5481034323238,4.3616526598291765,336.12568687733375,3.4942920620895657,0.02172679140997968,2788.096553478288,-16.38403208780028,305.63757789275843,False,False,True,True,False,False,
20260904-wall-and-heating:c3320,arm-search-p220,220.0,11.2,1.8,15000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-18.39459824462017,931.8423022178112,4.31103637483776,285.4295417515281,4.073357755103499,0.024029421281473274,3250.1332219198516,-17.129157214235192,262.27318381676673,False,False,True,True,False,False,
20260904-wall-and-heating:c3321,arm-search-p220,220.0,11.2,1.8,15000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-22.761808365257025,605.2942729763809,4.173318725923446,721.8176955466053,2.1418878842029336,0.015608725907801494,1709.0129049808181,-9.153884728381058,615.3003072175676,False,False,True,True,False,False,
20260904-wall-and-heating:c3322,arm-search-p220,220.0,11.2,1.8,15000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-34.99380277213595,701.5015411800822,4.101828226293665,473.24874800862585,2.7023150566592884,0.01808962312882727,2156.1778929774896,-22.788849323149748,420.9223290194222,False,False,True,True,False,False,
20260904-wall-and-heating:c3323,arm-search-p220,220.0,11.2,1.8,15000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-45.37124222403202,797.066732367129,4.041284401794804,361.0109294077116,3.2960209948825407,0.02055396310718267,2629.896016914153,-35.353782743669285,327.2971598143136,False,False,True,True,False,False,
20260904-wall-and-heating:c3324,arm-search-p220,220.0,11.2,1.8,15000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,-53.28879927322782,892.0847571958986,3.9888112149777033,297.2534996094427,3.91912369046647,0.023004193304405795,3127.0698212645843,-46.16373158391366,272.8727892219072,False,False,True,True,False,False,
20260904-wall-and-heating:c3325,arm-search-p220,220.0,11.2,1.8,15000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-58.26967046609104,986.6288729840195,3.942521904768085,256.5530977164786,4.568551304454309,0.025442202807247745,3645.248284918923,-54.67529531769344,237.69116817398495,False,False,True,True,False,False,
20260904-wall-and-heating:c3326,arm-search-p220,220.0,11.2,1.8,16000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,32.732629532645205,489.09777874235215,6.693317933423829,22524.85691532044,1.289187384184371,0.011085087685151497,1028.6429522101016,36.271038531654455,4288.957867981709,False,False,False,False,False,False,
20260904-wall-and-heating:c3327,arm-search-p220,220.0,11.2,1.8,16000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,44.072864025890595,566.7976949349908,6.579362148443352,1702.4030366674697,1.6216719328006768,0.01284610648662523,1293.9324608173376,45.945450575231405,1234.9509569152012,False,False,False,False,False,False,
20260904-wall-and-heating:c3328,arm-search-p220,220.0,11.2,1.8,16000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,59.77655114207016,643.9891024168638,6.482613868731319,902.653354204703,1.973041802836124,0.01459560026408026,1574.2905723416839,59.52703127589507,737.4649354270772,False,False,False,False,False,False,
20260904-wall-and-heating:c3329,arm-search-p220,220.0,11.2,1.8,16000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,80.19799839771593,720.7486584765085,6.398582593236015,626.3706603426555,2.341072098908889,0.016335306405830485,1867.9420421740213,77.41887460402069,532.3123252591162,False,False,False,False,False,False,
20260904-wall-and-heating:c3330,arm-search-p220,220.0,11.2,1.8,16000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,105.61468333498004,797.1352252865469,6.324318000963078,483.81222450950975,2.7240090998923256,0.018066558985292747,2173.4875757671043,99.93864792416144,423.5804730191083,False,False,False,False,False,False,
20260904-wall-and-heating:c3331,arm-search-p220,220.0,11.2,1.8,16000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,13.33797990284512,534.3182284209994,5.82871996182094,2088.250152910038,1.552438934786841,0.012109980194658978,1238.6914335307076,18.47275208465743,1453.3557699281673,False,False,False,False,False,False,
20260904-wall-and-heating:c3332,arm-search-p220,220.0,11.2,1.8,16000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,16.945330253939858,619.1959623103352,5.729572120283188,927.9423746324868,1.9517672203831182,0.014033679633858187,1557.3155774185507,20.237040137997553,759.0077686161408,False,False,False,False,False,False,
20260904-wall-and-heating:c3333,arm-search-p220,220.0,11.2,1.8,16000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,24.169996085275386,703.5204311881772,5.645357337478118,610.4838510865187,2.3735951093523746,0.015944839676167673,1893.8921607431018,25.075348220759338,522.0999777377561,False,False,False,False,False,False,
20260904-wall-and-heating:c3334,arm-search-p220,220.0,11.2,1.8,16000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,35.435073253224346,787.3753226587088,5.572183857842171,460.1140792053418,2.815267907183282,0.017845357047499615,2246.3030020570013,33.46932936580055,405.8583253692711,False,False,False,False,False,False,
20260904-wall-and-heating:c3335,arm-search-p220,220.0,11.2,1.8,16000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,51.07162497384496,870.8248380124692,5.50749392897546,375.8694490068789,3.274694452151695,0.019736686828956518,2612.879562871693,45.798193973024354,336.72809473499296,False,False,False,False,False,False,
20260904-wall-and-heating:c3336,arm-search-p220,220.0,11.2,1.8,16000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,0.29587123236177604,567.5219363246747,5.304211355746375,1261.189938131285,1.7565493776888357,0.012862520953545328,1401.5512094945036,6.965603928041162,983.3824675962169,False,False,False,False,False,False,
20260904-wall-and-heating:c3337,arm-search-p220,220.0,11.2,1.8,16000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-1.6489086326093343,657.6722742453851,5.214008894639143,702.6526099509654,2.208013821078207,0.014905720583825272,1761.7748073694877,3.0922449778144028,594.2606300648871,False,False,False,True,False,False,
20260904-wall-and-heating:c3338,arm-search-p220,220.0,11.2,1.8,16000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-0.5182563911523062,747.2357214193744,5.13738138231293,494.9006926708971,2.684851983896118,0.01693561871147779,2142.244102636272,1.682492187453704,434.8333679075454,False,False,False,True,False,False,
20260904-wall-and-heating:c3339,arm-search-p220,220.0,11.2,1.8,16000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,4.165500341227585,836.3011437525499,5.07079248971561,389.743840258897,3.184068712945067,0.018954229425304784,2540.5692617724417,3.2801163458317433,346.93337637327966,False,False,False,False,False,False,
20260904-wall-and-heating:c3340,arm-search-p220,220.0,11.2,1.8,16000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,12.775995057241289,924.9366968135791,5.01191781395522,326.05103309719203,3.703305169033278,0.02096309742758821,2954.8681663677594,8.31309496373126,294.0054589488104,False,False,False,False,False,False,
20260904-wall-and-heating:c3341,arm-search-p220,220.0,11.2,1.8,16000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-11.749381323370699,600.8889213961063,4.850796116934331,906.0029561611489,1.970149146503818,0.013618762284792111,1571.9825210949093,-3.194126053863556,749.3769097369562,False,False,True,True,False,False,
20260904-wall-and-heating:c3342,arm-search-p220,220.0,11.2,1.8,16000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-19.187576458413957,696.3394125870828,4.768306084766568,565.7874129913998,2.476478751668092,0.01578208649199554,1975.9830459503935,-12.601809039916418,490.02706057323405,False,False,True,True,False,False,
20260904-wall-and-heating:c3343,arm-search-p220,220.0,11.2,1.8,16000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-24.09833769657456,791.1685733367216,4.698229512558396,420.1196156891346,3.0112598299646347,0.017931328642965975,2402.685008685692,-20.166685386727806,372.8739516805496,False,False,True,True,False,False,
20260904-wall-and-heating:c3344,arm-search-p220,220.0,11.2,1.8,16000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-25.94565024661449,885.4704923388101,4.637332755855488,339.96074699352255,3.5711338024620183,0.020068621197645256,2849.4085982899037,-25.278770592964975,306.32716388455407,False,False,True,True,False,False,
20260904-wall-and-heating:c3345,arm-search-p220,220.0,11.2,1.8,16000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-24.310307934135153,979.3173291197745,4.583490346008024,288.0511155516832,4.153455656535185,0.02219559960545173,3314.0433584952652,-27.45802888506887,263.8409783116096,False,False,True,True,False,False,
20260904-wall-and-heating:c3346,arm-search-p220,220.0,11.2,1.8,18000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,69.95185366797136,559.1591274921517,8.661142327516423,5874.4465018116325,1.3711149915316807,0.010013221334285284,1094.013011615829,67.64086979060309,2677.2289571286065,False,False,False,False,False,False,
20260904-wall-and-heating:c3347,arm-search-p220,220.0,11.2,1.8,18000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,92.4576570715312,635.3087024392862,8.533814352830548,1670.2622244908268,1.6593741646967366,0.011376880641569154,1324.0150815428028,87.84296617959285,1199.8723857889352,False,False,False,False,False,False,
20260904-wall-and-heating:c3348,arm-search-p220,220.0,11.2,1.8,18000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,violated,violated,satisfied,satisfied,violated,violated,120.26218007493873,711.0588858141265,8.42272591536312,986.7007941212299,1.9600792126251885,0.01273338778765991,1563.9477182101239,113.03532000843427,786.7291837442654,False,False,False,False,False,False,
20260904-wall-and-heating:c3349,arm-search-p220,220.0,11.2,1.8,18000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,violated,violated,satisfied,satisfied,violated,violated,153.58576665469462,786.4659717719833,8.324182471649454,711.0286695231181,2.2719097156892687,0.014083750868123251,1812.75735845023,143.4708598862698,590.2538724926301,False,False,False,False,False,False,
20260904-wall-and-heating:c3350,arm-search-p220,220.0,11.2,1.8,18000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,36.52668853734846,527.142275348821,7.672422125683193,11206.074521071718,1.3195974703886784,0.009439875016259284,1052.9071679741683,36.76353307444103,3543.4616684905272,False,False,False,False,False,False,
20260904-wall-and-heating:c3351,arm-search-p220,220.0,11.2,1.8,18000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,47.40999597161817,610.8487934903961,7.5425169173538364,1714.7301005636407,1.6485412459494557,0.010938861354966096,1315.3714928310615,45.423016710998525,1232.594834894821,False,False,False,False,False,False,
20260904-wall-and-heating:c3352,arm-search-p220,220.0,11.2,1.8,18000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,62.68359831060974,694.0408328522485,7.431582639138333,944.417697222584,1.9943152662082004,0.012428634591999584,1591.2646743498499,58.058070449279285,761.4494006922981,False,False,False,False,False,False,
20260904-wall-and-heating:c3353,arm-search-p220,220.0,11.2,1.8,18000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,82.68740934817112,776.7991016548871,7.3347650742665484,663.3762556180396,2.354910588034956,0.013910640021258587,1878.9837762798595,75.0570976713766,556.9205045990386,False,False,False,False,False,False,
20260904-wall-and-heating:c3354,arm-search-p220,220.0,11.2,1.8,18000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,107.68438890299967,859.1848841605532,7.248857920821288,515.1775768253409,2.728754604976348,0.015385975099356014,2177.274015519185,96.72195777934706,445.89657286458214,False,False,False,False,False,False,
20260904-wall-and-heating:c3355,arm-search-p220,220.0,11.2,1.8,18000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,25.959525805612316,559.8977527227942,6.982049305995593,2819.4871679592793,1.4926078882792284,0.010026448370300383,1190.9522258185966,26.876477551924182,1777.5587908939967,False,False,False,False,False,False,
20260904-wall-and-heating:c3356,arm-search-p220,220.0,11.2,1.8,18000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,32.122463584234424,648.8058322206571,6.863829469497175,1130.2721983123404,1.8643960131525574,0.01161858240629683,1487.602068237211,30.64314370353742,885.3024850496375,False,False,False,False,False,False,
20260904-wall-and-heating:c3357,arm-search-p220,220.0,11.2,1.8,18000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,42.23030839767756,737.1683813132515,6.762861347101846,721.6031169421318,2.2551622060540573,0.013200947279234038,1799.3945161166225,37.887983358105146,601.8551720572646,False,False,False,False,False,False,
20260904-wall-and-heating:c3358,arm-search-p220,220.0,11.2,1.8,18000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,56.66710929365803,825.0710477624799,6.674732798830823,535.6780624070674,2.6626408510687094,0.014775076738548519,2124.5218339235894,49.049731763385864,462.92060592856865,False,False,False,False,False,False,
20260904-wall-and-heating:c3359,arm-search-p220,220.0,11.2,1.8,18000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,75.72987238478692,912.5788499978061,6.596529111432792,432.7255167194818,3.085058560147932,0.016342135110982012,2461.569034868691,64.46923889887603,379.07741223251634,False,False,False,False,False,False,
20260904-wall-and-heating:c3360,arm-search-p220,220.0,11.2,1.8,18000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,16.308722022871137,592.8162840466733,6.385212224404825,1613.6898746065995,1.6740670117359153,0.010615941636061716,1335.7385080517538,18.14400287823031,1188.020682418372,False,False,False,False,False,False,
20260904-wall-and-heating:c3361,arm-search-p220,220.0,11.2,1.8,18000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,17.811333669789406,686.9516312674791,6.2770977067450495,843.7707675318027,2.091028035659719,0.012301683709752452,1668.4318184791455,17.10364198490248,695.70296387203,False,False,False,False,False,False,
20260904-wall-and-heating:c3362,arm-search-p220,220.0,11.2,1.8,18000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,22.81350933655898,780.5094543018606,6.184759287949808,583.4730114370428,2.5292689184327535,0.013977083687212904,2018.1043338676034,19.040611849019854,498.72341809907925,False,False,False,False,False,False,
20260904-wall-and-heating:c3363,arm-search-p220,220.0,11.2,1.8,18000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,31.746713453049836,873.5804298453863,6.104162381175915,452.7939593662145,2.986249228159105,0.01564376537422204,2382.7290429405975,24.447601796273716,396.06447456879783,False,False,False,False,False,False,
20260904-wall-and-heating:c3364,arm-search-p220,220.0,11.2,1.8,18000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,44.944541354226885,966.2333926073072,6.032641657648122,372.7918175534837,3.459980483825003,0.017302961438092835,2760.71933617533,33.70729672886591,332.8150531783104,False,False,False,False,False,False,
20260904-wall-and-heating:c3365,arm-search-p220,220.0,11.2,2.0,13000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,20.498059137260668,608.927375769651,5.62425306417064,1137.6340299646145,1.5841372244872263,0.01693351906912163,1397.034402697396,29.169803620961773,901.7804492530898,False,False,False,False,False,False,
20260904-wall-and-heating:c3366,arm-search-p220,220.0,11.2,2.0,13000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,29.18148165757964,705.7391188988906,5.527576509106316,626.697504025042,2.0013132311065673,0.01962573420614321,1764.9376526294134,36.25644705140303,540.2522228519334,False,False,False,False,False,False,
