case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,beta_ok_record,beta_ok_forced,cond_strain_ok_record,cond_strain_ok_forced,net_positive_record,net_positive_forced,peak_field_ok_record,peak_field_ok_forced,recirc_ok_record,recirc_ok_forced,sustainment_ok_record,sustainment_ok_forced,wall_load_ok_record,wall_load_ok_forced,wp_stress_ok_record,wp_stress_ok_forced,p_aux_required_forced,W_th_forced,tau_E_forced,lcoe_forced,wall_load_peak_forced,beta_forced,p_fus_forced,p_aux_required_record,lcoe_record,feasible_record,feasible_forced,ignited_record,ignited_forced,feasible_driven_record,feasible_driven_forced,error
20260904-wall-and-heating:c2548,arm-fence-p100,100.0,17.2,1.5,16000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,202.48370600196142,701.7271959752211,1.051921780862529,337.578592799341,3.117818597732449,0.03424472915724089,3217.1866445293203,306.3420343332707,328.6925204649087,False,False,False,False,False,False,
20260904-wall-and-heating:c2549,arm-fence-p100,100.0,17.2,1.5,16000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,186.4269591498562,815.1154221641872,1.0302268786440614,267.78237513412034,4.079677108967365,0.03977814601457788,4209.700563883835,305.97910452277756,261.26250022963654,False,False,False,False,False,False,
20260904-wall-and-heating:c2550,arm-fence-p100,100.0,17.2,1.5,16000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,160.46605334970025,927.8218946726274,1.0121751654671083,227.99210791806405,5.135763055735701,0.045278292862892186,5299.445042888882,294.71274874550863,222.91105112952587,False,False,False,False,False,False,
20260904-wall-and-heating:c2551,arm-fence-p100,100.0,17.2,1.5,16000000.0,4.554e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,125.87534737989836,1039.9143508127156,0.9967990727879407,201.2971549367197,6.2785404815427395,0.05074847532568328,6478.6439464587975,273.79122447559575,198.42810434731618,False,False,False,False,False,False,
20260904-wall-and-heating:c2552,arm-fence-p100,100.0,17.2,1.5,16000000.0,5.06e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,83.77115578243502,1151.4492883720177,0.9834605025909875,184.35058851746697,7.5015520614781,0.056191450530570376,7740.634148176875,244.3233364576647,182.00132222536786,False,False,False,False,False,False,
20260904-wall-and-heating:c2553,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,84.21293615429448,565.7931799581204,1.8985335697032972,652.2244967932659,1.86515743414443,0.021816148982106844,1924.6018967999514,126.64189065133962,623.4477277159979,False,False,False,False,False,False,
20260904-wall-and-heating:c2554,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,80.2507373183708,656.8706076304792,1.8609100857415326,469.4100210775126,2.4257611019031677,0.025327960013753273,2503.072573092432,128.0328088869939,450.94325873801307,False,False,False,False,False,False,
20260904-wall-and-heating:c2555,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,74.51164739293472,747.3626112439922,1.8295807295392637,370.7295913935392,3.0371782759767445,0.028817197958735004,3133.9762337787774,126.96646026613007,357.2558965755911,False,False,False,False,False,False,
20260904-wall-and-heating:c2556,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,67.81018513788115,837.3329717031437,1.8028656683758546,309.9977625575123,3.694896506489994,0.03228632211448391,3812.656612621095,124.26660383722162,299.43853077195354,False,False,False,False,False,False,
20260904-wall-and-heating:c2557,arm-fence-p100,100.0,17.2,1.5,18000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,60.84070329941619,926.8341443532391,1.7796597464724353,269.46472331793495,4.395113335077047,0.035737355081605,4535.190063041631,120.64315825004871,260.8102636141694,False,False,False,False,False,False,
20260904-wall-and-heating:c2558,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,82.33602189671183,618.2966121915182,1.6524909273171613,510.7940064151159,2.2582456547866574,0.023840603747999463,2330.2182384600223,135.99445292038547,491.0513100814748,False,False,False,False,False,False,
20260904-wall-and-heating:c2559,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,68.3323353348494,717.7920557479022,1.619861962854688,383.67485562932166,2.9353249961460506,0.02767700103336006,3028.87678642442,128.87452955438084,370.16928364459346,False,False,False,False,False,False,
20260904-wall-and-heating:c2560,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,50.47232291174839,816.6447496150453,1.5926883466700241,311.60732467727115,3.673322991443322,0.03148861484045442,3790.3955277285413,117.07798011476837,301.3968259524618,False,False,False,False,False,False,
20260904-wall-and-heating:c2561,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,29.738901472277576,914.9252786775977,1.5695135669086664,266.04210174496995,4.46678260334311,0.035278166818135795,4609.143503712125,101.59971465352692,257.85812396492634,False,False,False,False,False,False,
20260904-wall-and-heating:c2562,arm-fence-p100,100.0,17.2,1.5,18000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,6.968944323937876,1012.6916184491878,1.5493795973290592,235.14680071919844,5.311112341327612,0.0390478924165429,5480.3828883890465,83.29615905230162,228.33358628001872,False,False,False,False,False,False,
20260904-wall-and-heating:c2563,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,86.23817167833124,656.7813706520614,1.5035647053984376,441.7047117868114,2.559454608692306,0.02532451916772536,2641.0270277919853,149.33454382729462,425.8585483035298,False,False,False,False,False,False,
20260904-wall-and-heating:c2564,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,65.58480515298163,762.4586963505152,1.4739096938055019,339.3885627991437,3.326254661284149,0.02939928069390485,3432.2657772230878,136.90306144076158,328.18691132794544,False,False,False,False,False,False,
20260904-wall-and-heating:c2565,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,39.5057402087117,867.4522987264689,1.4492118502184448,279.9776267269934,4.161887034173608,0.03344767885906378,4294.530602941794,118.12086125895223,273.0079034674983,False,False,False,False,False,False,
20260904-wall-and-heating:c2566,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,9.111810890667016,971.8374462332482,1.428147522863073,243.43866606283464,5.060169336289244,0.037472615903542936,5221.442074791149,94.11205382742014,236.5070312436196,False,False,False,False,False,False,
20260904-wall-and-heating:c2567,arm-fence-p100,100.0,17.2,1.5,18000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-24.651314790691004,1075.6759362455243,1.4098461329750365,217.3995283615693,6.01590220040562,0.041476474642795524,6207.6351164290445,65.84427211590514,211.58241696272574,False,False,False,True,False,False,
20260904-wall-and-heating:c2568,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,95.07216623494685,695.4017144503695,1.375020030519213,392.4566807674993,2.871086447081849,0.026813662557729528,2962.590889527276,168.72824595619716,379.4319114553797,False,False,False,False,False,False,
20260904-wall-and-heating:c2569,arm-fence-p100,100.0,17.2,1.5,18000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,68.42458804831108,807.2921638998273,1.347902830943369,307.34028854686164,3.7311954358509456,0.03112799295500464,3850.1124257449565,151.8453851577957,297.92083999517104,False,False,False,False,False,False,
20260904-wall-and-heating:c2570,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,34.7324625979644,918.4586016722109,1.325318502912882,257.0554088149877,4.668498033044335,0.035414406531838395,4817.287809125612,126.88700828645483,249.69364604720522,False,False,False,False,False,False,
20260904-wall-and-heating:c2571,arm-fence-p100,100.0,17.2,1.5,18000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-4.762049442804482,1028.9807474348447,1.3060566782776997,225.90724314056203,5.676059335723682,0.03967597716080607,5856.961114327548,95.10905304853873,219.95286246969715,False,False,False,True,False,False,
20260904-wall-and-heating:c2572,arm-fence-p100,100.0,17.2,1.5,18000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,-49.001042851159355,1138.9240509439649,1.289321290403361,203.59040114487001,6.748047340984584,0.04391522848779713,6963.1144665877655,57.593239513887966,198.56113874927397,False,False,False,True,False,False,
20260904-wall-and-heating:c2573,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,226.63800529722607,735.7487751044255,1.298315459536046,352.2533566592222,2.3800874114530264,0.042344100450666076,2762.936117682253,315.64738796279346,343.2757536060542,False,False,False,False,False,False,
20260904-wall-and-heating:c2574,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,233.1104215993147,854.9045458500776,1.2709104256117527,275.1456745660637,3.1250185357289513,0.04920179983999135,3627.693058349018,335.8431613952746,268.75650086390607,False,False,False,False,False,False,
20260904-wall-and-heating:c2575,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.048e+20,14.63,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,233.8971492934578,973.3784901598534,1.248108158379701,230.60654697258644,3.946105801328667,0.0560202584883632,4580.856228314042,349.5380027309176,225.6536155355393,False,False,False,False,False,False,
20260904-wall-and-heating:c2576,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.554e+20,14.63,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,230.0560595177999,1091.2345080061666,1.2286903717846147,202.28226638958756,4.837669537976773,0.06280315399191533,5615.832354546714,357.753935614847,199.76063464884655,False,False,False,False,False,False,
20260904-wall-and-heating:c2577,arm-fence-p100,100.0,17.2,1.7,13000000.0,5.06e+20,14.63,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,222.52666543085888,1208.5263210443966,1.2118525080843427,184.55960793614673,5.794794712429721,0.0695535781603098,6726.9157966563225,361.4122339435344,181.21864141124496,False,False,False,False,False,False,
20260904-wall-and-heating:c2578,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,256.601061080422,804.13380994172,1.1298161694826419,294.86060082012693,2.886077372971859,0.04627982264614199,3350.3170403902786,368.8143132800085,288.18951589692983,False,False,False,False,False,False,
20260904-wall-and-heating:c2579,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.542e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,253.8975668319273,934.3196305567695,1.1060512029982643,237.69699749641157,3.787437456417396,0.053772327767327745,4396.665303737628,383.518514441707,232.7728072897738,False,False,False,False,False,False,
20260904-wall-and-heating:c2580,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.048e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,242.1264252566025,1063.7545065699644,1.0862779057434244,203.82827355041627,4.780363717453541,0.06122161423191525,5549.308612387012,388.1702858398064,199.92420422385754,False,False,False,False,False,False,
20260904-wall-and-heating:c2581,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.554e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,222.56845944097313,1192.509457104481,1.0694391814192847,183.47294809193085,5.857951439238294,0.0686317693601794,6800.231592006657,384.0073617051578,180.30340617661793,False,False,False,False,False,False,
20260904-wall-and-heating:c2582,arm-fence-p100,100.0,17.2,1.7,13000000.0,5.06e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,196.36018579989127,1320.6441191573624,1.0548370653809087,168.6569262824459,7.014234452333397,0.07600622540383269,8142.50838561087,372.14475684596664,167.24305456120345,False,False,False,False,False,False,
20260904-wall-and-heating:c2583,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,289.17683256881696,854.2220002144948,1.0279261963663606,264.70464853849273,3.2725740959973693,0.04916251770737593,3798.983652496383,420.6997436777642,259.11026019339215,False,False,False,False,False,False,
20260904-wall-and-heating:c2584,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.542e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,281.367938971616,992.5020475216197,1.006327950000174,218.79829861360497,4.2939577834881915,0.057120864919934594,4984.6619038918025,433.4304232255839,214.64429828867233,False,False,False,False,False,False,
20260904-wall-and-heating:c2585,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.048e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,261.9446362688193,1129.9825007482889,0.988357492982328,190.28358382080864,5.418895476442074,0.06503319358212901,6290.5513292330925,433.4394391651765,186.95306262971363,False,False,False,False,False,False,
20260904-wall-and-heating:c2586,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.554e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,232.35327649886062,1266.7391923100179,0.9730539366263014,173.19696004894377,6.639551950741,0.07290386803071201,7707.556370264017,422.1231122315712,170.47657164843855,False,False,False,False,False,False,
20260904-wall-and-heating:c2587,arm-fence-p100,100.0,17.2,1.7,13000000.0,5.06e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,193.87767039405708,1402.8357775658703,0.959782879847353,161.8814099864711,7.949160164197945,0.08073655178373422,9227.821472949694,400.74009103145,159.61015180964353,False,False,False,False,False,False,
20260904-wall-and-heating:c2588,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.036e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,331.6720539247533,904.4554985955002,0.9400402717457232,243.34422904101692,3.67117624471328,0.05205357559752569,4261.70290724871,484.6286280599286,238.61605098272682,False,False,False,False,False,False,
20260904-wall-and-heating:c2589,arm-fence-p100,100.0,17.2,1.7,13000000.0,3.542e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,320.2794204692791,1050.8659688436103,0.9202904092466222,202.83789856788354,4.816902032641346,0.06047984808209126,5591.724294359807,497.3113485634158,200.72364253049878,False,False,False,False,False,False,
20260904-wall-and-heating:c2590,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.048e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,294.65711853441894,1196.4296610683045,0.9038578723611158,179.86045220288398,6.0787694432429635,0.06885738646760532,7056.569252448522,494.5377620497693,176.9852115207134,False,False,False,False,False,False,
20260904-wall-and-heating:c2591,arm-fence-p100,100.0,17.2,1.7,13000000.0,4.554e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,256.41756000418445,1341.2269010601663,0.8898639927931691,165.31351825126103,7.447988384210492,0.07719081369529504,8646.033759848398,477.86165944034406,162.95369692778607,False,False,False,False,False,False,
20260904-wall-and-heating:c2592,arm-fence-p100,100.0,17.2,1.7,13000000.0,5.06e+20,18.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,206.99339142839676,1485.325113962214,0.8777286563602686,155.77940568224616,8.916967414089507,0.08548401024328765,10351.305254601091,448.68557012329666,154.89311331097437,False,False,False,False,False,False,
20260904-wall-and-heating:c2593,arm-fence-p100,100.0,17.2,1.7,14000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,161.7105128231043,731.9624116510464,1.535344637549142,384.8612007575371,2.2731883377815816,0.036323089108060105,2638.841804938798,233.91279990377564,373.4541567097999,False,False,False,False,False,False,
20260904-wall-and-heating:c2594,arm-fence-p100,100.0,17.2,1.7,14000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,160.9757308032614,850.1859192028561,1.5038186311810091,298.08710278108515,2.9725220255295395,0.042189842552114026,3450.6667382975065,243.52902847726807,290.04692574487996,False,False,False,False,False,False,
20260904-wall-and-heating:c2595,arm-fence-p100,100.0,17.2,1.7,14000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,156.07765283039498,967.692564685059,1.477585730841778,248.0977860643817,3.739800454353502,0.04802102225027876,4341.365656797315,248.12046978010233,241.9071271959966,False,False,False,False,False,False,
20260904-wall-and-heating:c2596,arm-fence-p100,100.0,17.2,1.7,14000000.0,4.554e+20,14.63,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,148.08394023704182,1084.5543353397313,1.455239329406111,216.302453625748,4.569521604962431,0.05382020051578647,5304.551514422078,248.7417631184735,211.27870043520815,False,False,False,False,False,False,
20260904-wall-and-heating:c2597,arm-fence-p100,100.0,17.2,1.7,14000000.0,5.06e+20,14.63,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,137.92522440742368,1200.8311834782055,1.4358520331971296,194.74638397923118,5.456979773901687,0.0595903524374014,6334.761672290821,246.32398049704125,191.92109354453044,False,False,False,False,False,False,
20260904-wall-and-heating:c2598,arm-fence-p100,100.0,17.2,1.7,14000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,174.28636948675285,799.9468364999315,1.336210165366489,317.4019726448755,2.7546623563201447,0.03969676551881481,3197.7632752782774,265.40967451861377,311.0562768457781,False,False,False,False,False,False,
20260904-wall-and-heating:c2599,arm-fence-p100,100.0,17.2,1.7,14000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,162.21470501066392,929.1060872225756,1.3088718317163202,255.5228024410193,3.600172588738893,0.04610619706673625,4179.277965780131,266.5252738371488,249.3627000489028,False,False,False,False,False,False,
20260904-wall-and-heating:c2600,arm-fence-p100,100.0,17.2,1.7,14000000.0,4.048e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,142.91788641494156,1057.4768880214501,1.2861226103546612,217.66067379264706,4.527270415101484,0.05247650237486387,5255.504013931081,259.37554089856053,212.80681027885734,False,False,False,False,False,False,
20260904-wall-and-heating:c2601,arm-fence-p100,100.0,17.2,1.7,14000000.0,4.554e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,117.6868311201365,1185.1390998503612,1.2667423857668327,193.23126218538,5.529282509018187,0.05881164448350571,6418.6946561380955,245.2364004255992,190.64787009184747,False,False,False,False,False,False,
20260904-wall-and-heating:c2602,arm-fence-p100,100.0,17.2,1.7,14000000.0,5.06e+20,16.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,87.6455564687617,1312.1591500044728,1.2499268943269792,177.93262374466752,6.600510087507473,0.06511491979767257,7662.234432292138,225.23325842261715,174.60291257695096,False,False,False,False,False,False,
20260904-wall-and-heating:c2603,arm-fence-p100,100.0,17.2,1.7,14000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,192.1635823923276,849.7581872708469,1.2157428981058092,285.4587058576155,3.122928326144873,0.0421686166737992,3625.266628325656,299.09235244507477,278.4397771636404,False,False,False,False,False,False,
20260904-wall-and-heating:c2604,arm-fence-p100,100.0,17.2,1.7,14000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,173.04289371071513,986.9452249824627,1.190897102330751,232.4103206471705,4.080786851282854,0.04897642116751606,4737.201384166371,295.59457622880757,227.15456329532506,False,False,False,False,False,False,
20260904-wall-and-heating:c2605,arm-fence-p100,100.0,17.2,1.7,14000000.0,4.048e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,144.38807789143993,1123.2930911225121,1.1702217282693976,202.15153266436238,5.13087741412269,0.055742582397472686,5956.204152277406,281.391011633998,198.02138960318666,False,False,False,False,False,False,
20260904-wall-and-heating:c2606,arm-fence-p100,100.0,17.2,1.7,14000000.0,4.554e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,107.6575997569621,1258.8870105398323,1.1526078136332873,181.49523252026256,6.265632789972395,0.06247132958327008,7273.490482847594,257.9223624447943,179.40822874896605,False,False,False,False,False,False,
20260904-wall-and-heating:c2607,arm-fence-p100,100.0,17.2,1.7,14000000.0,5.06e+20,17.0,0.5,8.0,False,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,64.12147462516236,1393.7978444722817,1.1373244132874394,168.70052971136224,7.478593882481969,0.0691661791610203,8681.56230227378,226.4597264887584,167.00704659494335,False,False,False,False,False,False,
