R,a,lcoe,wall_load,p_fus,plasma_volume,total_capital,magnet_capital,overnight_capital,lcoe_1cfe,beta_ok,net_positive,recirc_ok,tbr_ok,wall_load_ok,feasible
12.0,1.8,193.23800197503738,4.423320049392198,4978.07628813954,769.8830805940635,20541124909.853153,6970754271.5495405,20541124909.853153,189.64154038670844,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,1.85,188.38306221198917,4.552666104967571,5258.4771901720915,813.2484084361673,21129331897.821217,7070336475.428821,21129331897.821217,184.893059239632,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,1.9,183.90939573592107,4.682029663392143,5546.560308698685,857.8018274520274,21728033167.07467,7169918679.308099,21728033167.07467,180.5177812697351,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,1.95,179.77668669757873,4.81140944396963,5842.325643719321,903.5433376416438,22337243956.32241,7269500883.187377,22337243956.32241,176.47623854971255,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,2.0,175.9499709583043,4.9408042879748235,6145.773195234,950.4729390050165,22956979386.07865,7369083087.066658,22956979386.07865,172.73420234221533,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,2.05,173.51154988610162,5.070213144470908,6456.90296324272,998.5906315421454,23587254456.531532,7468665290.945937,23587254456.531532,170.3746147632829,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,2.1,170.25899488619586,5.199635058060778,6775.714947745486,1047.896415253031,24228084045.896706,7568247494.825215,24228084045.896706,167.19560790170104,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,2.15,167.23170283523143,5.329069158271512,7102.20914874229,1098.390290137672,24879482909.209705,7667829698.7044935,24879482909.209705,164.2370712418113,satisfied,satisfied,satisfied,satisfied,violated,False
12.0,2.2,164.40899514792855,5.458514650323489,7436.385566233141,1150.0722561960702,25541465677.511383,7767411902.5837755,25541465677.511383,161.47876064153465,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,0.8,630.8092336602051,1.8445669341772681,1024.2955325390003,158.41215650083612,11397476424.702732,5186573118.712454,11397476424.702732,617.8335039023223,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,0.85,553.6330536449502,1.9727461331394216,1156.3336285303556,178.832473549772,11796660599.671082,5290304581.086705,11796660599.671082,542.2876296900232,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,0.9,493.6671024713725,2.1010770234612943,1296.3740333696721,200.49038557137072,12206534436.270475,5394036043.460954,12206534436.270475,483.58704124178536,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,0.95,447.56924158168334,2.2295379349486395,1444.4167470569494,223.38589256563216,12627122358.069376,5497767505.835203,12627122358.069376,438.4975520458063,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.0,408.70391420986243,2.3581111374425294,1600.4617695921875,247.5189945325564,13058445852.688766,5601498968.209452,13058445852.688766,400.45304976353833,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.05,376.49725725033863,2.4867819842899377,1764.5091009753871,272.88969147214345,13500524756.592796,5705230430.5837,13500524756.592796,368.92633752094775,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.1,349.41663951035264,2.6155382699466725,1936.5587412065474,299.4979833843933,13953377962.488955,5808961892.957951,13953377962.488955,342.41727957628865,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.15,326.362096442404,2.7443697417556154,2116.6106902856677,327.3438702693058,14417023816.10852,5912693355.332198,14417023816.10852,319.8492185532561,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.2,307.89333092283124,2.8732677243915123,2304.66494821275,356.4273521268812,14891480340.185091,6016424817.7064495,14891480340.185091,301.79899729101834,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.25,290.75181578659766,3.0022248277624795,2500.721514987793,386.74842895711936,15376765359.926102,6120156280.080698,15376765359.926102,285.02096589940015,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.3,275.75118628439105,3.131234717504045,2704.780390610798,418.30710076002043,15872896571.407707,6223887742.454946,15872896571.407707,270.33861535528723,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.35,262.5287476613165,3.26029193295718,2916.841575081762,451.1033675355841,16379891576.6234,6327619204.829196,16379891576.6234,257.39691739475427,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.4,250.79818241661835,3.389391741550728,3136.905068400687,485.1372292838105,16897767899.06537,6431350667.2034445,16897767899.06537,245.91560402952095,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.45,240.33058079651516,3.5185300213678783,3364.970870567575,520.4086860046999,17426542988.081337,6535082129.577695,17426542988.081337,235.67060022785887,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.5,232.20604941748329,3.647703165731413,3601.038981582422,556.9177376982519,17966234216.951714,6638813591.951944,17966234216.951714,227.7459207564118,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.55,223.8136394564143,3.776908005137119,3845.1094014452315,594.6643843644669,18516858877.666847,6742545054.326192,18516858877.666847,219.53380853718676,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.6,216.22243493206736,3.906141742963626,4097.182130156001,633.6486260033445,19078434174.195183,6846276516.700441,19078434174.195183,212.1059785936719,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.65,209.32869108624897,4.035401902203437,4357.25716771473,673.8704626148848,19650977215.307007,6950007979.07469,19650977215.307007,205.36087336723082,satisfied,satisfied,satisfied,satisfied,satisfied,True
12.5,1.7,203.04547872503807,4.164686281072112,4625.334514121422,715.329894199088,20234505007.571247,7053739441.448939,20234505007.571247,199.21339603307774,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,1.75,198.45302295247885,4.2939929158159575,4901.414169376075,758.026920755954,20829034448.866447,7157470903.823189,20829034448.866447,194.74531773010085,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,1.8,193.24118165675236,4.423320049392198,5185.4961334786885,801.9615422854829,21434582322.57759,7261202366.197436,21434582322.57759,189.64780934575344,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,1.85,188.4506187185665,4.552666104967571,5477.580406429262,847.1337587876744,22051165292.54622,7364933828.571687,22051165292.54622,184.96265660810744,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,1.9,184.03553768106207,4.682029663392143,5777.666988227797,893.5435702625286,22678799898.779625,7468665290.945934,22678799898.779625,180.64502696960645,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,1.95,179.9563855516235,4.81140944396963,6085.755878874293,941.1909767100457,23317502553.88867,7572396753.320183,23317502553.88867,176.65619997003796,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,2.0,176.17883690322557,4.940804287974824,6401.84707836875,990.0759781302256,23967289540.204483,7676128215.694435,23967289540.204483,172.96257274542594,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,2.05,173.80607450549155,5.07021314447091,6725.940586711169,1040.1985745230684,24628177007.515038,7779859678.068683,24628177007.515038,170.66795803887962,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,2.1,170.59657778061393,5.199635058060778,7058.0364039015485,1091.5587658885738,25300180971.359673,7883591140.44293,25300180971.359673,167.53138686244398,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,2.15,167.6093389511764,5.329069158271511,7398.134529939886,1144.156552226742,25983317311.820408,7987322602.817181,25983317311.820408,164.61233633056017,satisfied,satisfied,satisfied,satisfied,violated,False
12.5,2.2,164.82401082534537,5.458514650323491,7746.23496482619,1197.9919335375732,26677601772.7521,8091054065.19143,26677601772.7521,161.89088711513463,satisfied,satisfied,satisfied,satisfied,violated,False
12.7,1.3,275.2642200420774,3.131234717504045,2748.0568768605704,425.0000143721807,16129706216.036476,6323469946.334225,16129706216.036476,269.86153770952706,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,0.8,619.8831878856662,1.8445669341772681,1065.2673538405602,164.74864276086956,11839738419.854609,5394036043.460953,11839738419.854609,607.1310724810371,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,0.85,545.4863663269869,1.9727461331394214,1202.5869736715695,185.98577249176284,12256531809.169468,5501916764.330173,12256531809.169468,534.3065899725029,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,0.9,487.41703083696945,2.1010770234612943,1348.228994704459,208.51000099422552,12684557582.75127,5609797485.199391,12684557582.75127,477.4632526464488,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,0.95,442.6769177736215,2.2295379349486386,1502.1934169392268,232.3213282682574,13123840252.991991,5717678206.068611,13123840252.991991,433.70367433020255,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.0,404.80559611879437,2.3581111374425294,1664.4802403758747,257.4197543138586,13574401834.218824,5825558926.93783,13574401834.218824,396.63283639134664,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.05,373.3502870841294,2.4867819842899364,1835.0894650144019,283.8052791310291,14036262962.78176,5933439647.807049,14036262962.78176,365.8421990123252,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.1,346.8509812502143,2.615538269946673,2014.0210908548092,311.477902719769,14509443507.487011,6041320368.67627,14509443507.487011,339.90272016638784,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.15,324.25526480028066,2.744369741755616,2201.275117897095,340.437625080078,14993962906.287775,6149201089.545486,14993962906.287775,317.78429466233484,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.2,306.1704344269033,2.8732677243915123,2396.8515461412594,370.6844462119564,15489840351.438911,6257081810.414707,15489840351.438911,300.11068566867397,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.25,289.331447654382,3.0022248277624795,2600.7503755873045,402.2183661154041,15997094889.010523,6364962531.283925,15997094889.010523,283.6292612310219,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.3,274.58117824651924,3.1312347175040447,2812.971606235229,435.03938479042114,16515745469.430553,6472843252.153145,16515745469.430553,269.19241963425713,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.35,261.568454125927,3.26029193295718,3033.5152380850323,469.1475022370074,17045810969.967741,6580723973.022363,17045810969.967741,256.45641535237894,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.4,250.01548014802066,3.389391741550729,3262.3812711367145,504.54271845516286,17587310201.299343,6688604693.8915825,17587310201.299343,245.14932571458473,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.45,239.69975442146736,3.5185300213678783,3499.5697053902772,541.2250334448878,18140261905.303005,6796485414.760802,18140261905.303005,235.05335077127043,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.5,231.72491134913932,3.6477031657314125,3745.080540845718,579.1944472061818,18704684748.29532,6904366135.630021,18704684748.29532,227.27593201725188,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.55,223.44808283548196,3.776908005137118,3998.9137775030395,618.4509597390454,19280597312.211277,7012246856.499239,19280597312.211277,219.17731516157227,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.6,215.95837432421416,3.9061417429636265,4261.069415362241,658.9945710434782,19868018085.1819,7120127577.36846,19868018085.1819,211.84917581433717,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.65,209.15438124855035,4.035401902203437,4531.547454423318,700.82528111948,20466965452.340496,7228008298.237677,20466965452.340496,205.19224859582872,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.0,1.7,202.9510455427705,4.164686281072112,4810.347894686278,743.9430899670514,21077457687.307808,7335889019.106898,21077457687.307808,199.12326953639723,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,1.75,198.44906255897746,4.2939929158159575,5097.470736151117,788.347997586192,21699512944.57576,7443769739.976116,21699512944.57576,194.74444923062126,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,1.8,193.30290030577498,4.423320049392198,5392.915978817836,834.0400039769021,22333149252.87184,7551650460.845335,22333149252.87184,189.71154370054242,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,1.85,188.57189346242973,4.552666104967571,5696.6836226864325,881.0191091391813,22978384509.505024,7659531181.714553,22978384509.505024,185.08498903797727,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,1.9,184.2110778551182,4.682029663392141,6008.773667756907,929.2853130730296,23635236475.648163,7767411902.583773,23635236475.648163,180.82076814280344,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,1.95,180.18159337325838,4.81140944396963,6329.186114029263,978.8386157784473,24303722772.48829,7875292623.452991,24303722772.48829,176.88083947160047,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,2.0,176.44969520217572,4.9408042879748235,6657.920961503499,1029.6790172554345,24983860878.16494,7983173344.32221,24983860878.16494,173.2321691145019,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,2.05,174.1392318653716,5.07021314447091,6994.9782101796145,1081.806517503991,25675668125.414787,8091054065.19143,25675668125.414787,170.9992257780039,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,2.1,170.96986694641186,5.199635058060776,7340.3578600576075,1135.2211165241165,26379161699.842243,8198934786.060648,26379161699.842243,167.9022163675003,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,2.15,168.02000345239426,5.329069158271514,7694.059911137482,1189.9228143158116,27094358638.74089,8306815506.929867,27094358638.74089,165.02002176289375,satisfied,satisfied,satisfied,satisfied,violated,False
13.0,2.2,165.26959623798547,5.458514650323491,8056.084363419237,1245.911610879076,27821275830.3962,8414696227.799089,27821275830.3962,162.33301869432205,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,0.8,610.1251223594143,1.8445669341772681,1106.2391751421203,171.08512902090303,12283131837.042233,5601498968.209451,12283131837.042233,597.572574738722,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,0.85,538.1877176410106,1.9727461331394214,1248.8403188127838,193.13907143375374,12717664568.967926,5713528947.57364,12717664568.967926,527.1562466461212,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,0.9,481.8076655613493,2.101077023461294,1400.0839560392458,216.52961641708035,13163978774.995897,5825558926.93783,13163978774.995897,471.9671576425994,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,0.95,438.2850755698224,2.229537934948639,1559.9700868215052,241.25676397088273,13622099237.913925,5937588906.302018,13622099237.913925,429.40020315882356,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.0,401.3075595276322,2.358111137442529,1728.4987111595622,267.3205140951609,14092048630.709232,6049618885.666209,14092048630.709232,393.2049035491079,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.05,370.53021532685943,2.486781984289937,1905.6698290534177,294.7208667899149,14573848492.199213,6161648865.030397,14573848492.199213,363.0784707770143,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.1,344.55698918922764,2.6155382699466725,2091.483440503071,323.4578220551448,15067519751.45614,6273678844.3945875,15067519751.45614,337.65447269901074,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.15,322.3775535292019,2.7443697417556154,2285.939545508521,353.53137989085025,15573083010.692188,6385708823.758776,15573083010.692188,315.9440065552212,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.2,304.64345893700767,2.8732677243915132,2489.03814406977,384.94154029703174,16090558695.371765,6497738803.122966,16090558695.371765,298.6144908218009,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.25,288.0802241772036,3.0022248277624795,2700.7792361868164,417.688303273689,16619967130.138195,6609768782.487153,16619967130.138195,282.4034384616814,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.3,273.5585727684765,3.1312347175040447,2921.162821859661,451.77166882082196,17161328573.044832,6721798761.851342,17161328573.044832,268.1908011924503,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.35,260.73767003796064,3.2602919329571804,3150.1889010883033,487.19163693843086,17714663226.505936,6833828741.215532,17714663226.505936,255.6429556560985,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.4,249.3473846047986,3.3893917415507295,3387.8574738727425,523.9482076265153,18279991235.563854,6945858720.57972,18279991235.563854,244.49548376754947,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.45,239.17098890342263,3.5185300213678783,3634.168540212981,562.0413808850759,18857332679.62121,7057888699.943912,18857332679.62121,234.5362402764293,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.5,231.33515468542316,3.6477031657314125,3889.1221001090153,601.471156714112,19446707561.207397,7169918679.308099,19446707561.207397,226.89561281639655,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.55,223.16473677545972,3.7769080051371184,4152.71815356085,642.2375351136242,20048135793.832405,7281948658.672286,20048135793.832405,218.9014995599174,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.6,215.76859400007956,3.906141742963626,4424.956700568481,684.3405160836121,20661637190.08,7393978638.036476,20661637190.08,211.66527442526595,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.65,209.04744387294136,4.035401902203436,4705.837741131908,727.7800996240754,21287231450.556046,7506008617.400665,21287231450.556046,205.0897505941243,satisfied,satisfied,satisfied,satisfied,satisfied,True
13.5,1.7,202.91792715861536,4.164686281072112,4995.361275251135,772.556285735015,21924938153.987595,7618038596.764855,21924938153.987595,199.0933281964484,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,1.75,198.5009676217972,4.293992915815957,5293.52730292616,818.6690744164302,22574776748.580265,7730068576.129045,22574776748.580265,194.79841826830818,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,1.8,193.4157217111888,4.423320049392197,5600.335824156983,866.1184656683214,23236766544.63243,7842098555.493232,23236766544.63243,189.82544255415962,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,1.85,188.74001996026433,4.552666104967571,5915.7868389436035,914.9044594906883,23910926708.34505,7954128534.857422,23910926708.34505,185.25331440456435,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,1.9,184.42965675521893,4.682029663392143,6239.880347286021,965.0270558835309,24597276256.734623,8066158514.221609,24597276256.734623,181.0387599474569,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,1.95,180.44640401700303,4.81140944396963,6572.616349184236,1016.4862548468493,25295834053.544785,8178188493.585799,25295834053.544785,177.1443569441067,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,2.0,176.75704696587383,4.940804287974822,6913.994844638249,1069.2820563806436,26006618806.048542,8290218472.94999,26006618806.048542,173.5375908883891,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,2.05,174.50588948973174,5.070213144470909,7264.015833648062,1123.4144604849137,26729649062.63768,8402248452.314176,26729649062.63768,171.3633769180159,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,2.1,171.37406359770154,5.199635058060778,7622.679316213671,1178.8834671596596,27464943211.102036,8514278431.678367,27464943211.102036,168.3033828158846,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,2.15,168.459201001612,5.329069158271512,7989.985292335077,1235.6890764048812,28212519477.50983,8626308411.042555,28212519477.50983,165.45571175565377,satisfied,satisfied,satisfied,satisfied,violated,False
13.5,2.2,165.74153296419388,5.45851465032349,8365.933762012284,1293.8312882205792,28972395925.60906,8738338390.406746,28972395925.60906,162.8010114035806,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,0.8,601.3649384409701,1.844566934177268,1147.2109964436804,177.4216152809365,12727648559.011833,5808961892.95795,12727648559.011833,588.9914324447262,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,0.85,531.6184773565403,1.9727461331394216,1295.0936639539982,200.29237037574464,13180049098.09182,5925141130.81711,13180049098.09182,520.7204098640108,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,0.9,476.7522191917427,2.101077023461294,1451.9389173740326,224.5492318399352,13644786534.822893,6041320368.67627,13644786534.822893,467.0137430881671,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,0.95,434.32764271481767,2.229537934948639,1617.7467567037831,250.19219967350801,14121886081.749586,6157499606.535427,14121886081.749586,425.52240554460343,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.0,398.15806565398856,2.3581111374425294,1792.5171819432503,277.2212738764632,14611371188.656357,6273678844.3945875,14611371188.656357,390.11855426519026,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.05,367.99551248257546,2.486781984289937,1976.2501930924332,305.63645444880063,15113264390.289389,6389858082.253746,15113264390.289389,360.59445400644876,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.1,342.5006351352338,2.615538269946672,2168.945790151333,335.4377413905205,15627587753.820896,6506037320.1129055,15627587753.820896,335.6391851026813,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.15,320.7005924353404,2.7443697417556163,2370.6039731199485,366.6251347016225,16154363113.161304,6622216557.972063,16154363113.161304,314.3005440001494,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.2,303.28835068138454,2.8732677243915123,2581.22474199828,399.19863438210695,16693612187.201303,6738395795.831223,16693612187.201303,297.28682967485787,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.25,286.9775281191299,3.0022248277624803,2800.808096786329,433.15824043197375,17245356634.153286,6854575033.690382,17245356634.153286,281.3232811167684,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.3,272.66550169619813,3.131234717504045,3029.3540374840936,468.5039528512229,17809618070.779537,6970754271.5495405,17809618070.779537,267.3162369180264,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.35,260.02075931385633,3.26029193295718,3266.862564091574,505.23577163985425,18386418072.69336,7086933509.408701,18386418072.69336,254.94120221052725,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.4,248.78009601892595,3.389391741550728,3513.3336766087696,543.3536967978678,18975778164.938038,7203112747.267859,18975778164.938038,243.94054149806271,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.45,238.73201305603834,3.518530021367878,3768.767375035684,582.8577283252639,19577719808.095413,7319291985.127019,19577719808.095413,234.10723004066037,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.5,231.02577657904428,3.6477031657314125,4033.163659372313,623.7478662220421,20192264382.8984,7435471222.9861765,20192264382.8984,226.59416716482278,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.55,222.95369228021244,3.7769080051371184,4306.522529618659,666.0241104882028,20819433174.996403,7551650460.845335,20819433174.996403,218.69663792699086,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.6,215.6441222079246,3.906141742963626,4588.843985774722,709.686461123746,21459247360.74519,7667829698.7044935,21459247360.74519,211.54546938750914,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.65,208.999716608809,4.035401902203437,4880.128027840498,754.734918128671,22111727994.437874,7784008936.563653,22111727994.437874,205.04536784279915,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.0,1.7,202.9386652628408,4.164686281072112,5180.374655815993,801.1694815029786,22776895997.129723,7900188174.422814,22776895997.129723,199.11625078754798,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,1.75,198.60188978185377,4.293992915815957,5489.583869701203,848.9901512466685,23454772147.05899,8016367412.281971,23454772147.05899,194.90050159039546,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,1.8,193.57334165732124,4.423320049392197,5807.75566949613,898.1969273597408,24145377071.585068,8132546650.141131,24145377071.585068,189.98331629839768,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,1.85,188.94917616979924,4.552666104967571,6134.890055200774,948.7898098421954,24848731240.52369,8248725888.000288,24848731240.52369,185.46191601932466,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,1.9,184.68588183223926,4.682029663392142,6470.987026815133,1000.7687986940321,25564854960.742825,8364905125.859449,25564854960.742825,181.29370698990485,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,1.95,180.74580935785832,4.81140944396963,6816.046584339209,1054.1338939152513,26293768371.88015,8481084363.718606,26293768371.88015,177.44183412015062,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,2.0,177.0962297069292,4.9408042879748235,7170.068727773001,1108.8850955058529,27035491443.048077,8597263601.577766,27035491443.048077,173.8742589120522,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,2.05,174.9016970700042,5.07021314447091,7533.053457116509,1165.0224034658365,27790043970.402,8713442839.436924,27790043970.402,171.75613862411285,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,2.1,171.80510114255702,5.199635058060776,7905.000772369733,1222.5458177952025,28557445575.458534,8829622077.296083,28557445575.458534,168.7308918090042,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,2.15,168.92312321233098,5.329069158271512,8285.910673532673,1281.4553384939509,29337715704.061825,8945801315.155243,29337715704.061825,165.9156653390729,satisfied,satisfied,satisfied,satisfied,violated,False
14.0,2.2,166.23624842217498,5.45851465032349,8675.783160605331,1341.750965562082,30130873625.9078,9061980553.014404,30130873625.9078,163.29135574228403,satisfied,satisfied,satisfied,satisfied,violated,False
14.5,0.8,593.464013466325,1.844566934177268,1188.18281774524,183.7581015409699,13173280344.296677,6016424817.706448,13173280344.296677,581.2518896521947,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,0.85,525.6811234238216,1.9727461331394216,1341.3470090952123,207.4456693177355,13643675580.002983,6136753314.060577,13643675580.002983,514.9035620099727,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,0.9,472.1788641975331,2.1010770234612943,1503.7938787088196,232.56884726279,14126969429.873869,6257081810.414707,14126969429.873869,462.53264854532057,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,0.95,430.7496437566367,2.229537934948639,1675.523426586061,259.1276353761333,14623187677.685732,6377410306.768837,14623187677.685732,422.01641927210403,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.0,395.3138787139157,2.35811113744253,1856.5356527269378,287.1220336577654,15132354656.889982,6497738803.122966,15132354656.889982,387.33142243191213,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.05,365.71135083802216,2.4867819842899364,2046.8305571314484,316.55204210768636,15654493984.098639,6618067299.477095,15654493984.098639,358.3560168450429,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.1,340.65329791051886,2.6155382699466725,2246.4081397995947,347.4176607258962,16189628937.134327,6738395795.831223,16189628937.134327,333.82880421726213,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.15,319.20046022151615,2.744369741755616,2455.2684007313746,379.7188895123947,16737782645.168272,6858724292.185353,16737782645.168272,312.83045726989695,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.2,302.084786341889,2.873267724391513,2673.4113399267894,413.45572846718215,17298978177.77627,6979052788.539481,17298978177.77627,296.10777611369014,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.25,286.00590896697474,3.00222482776248,2900.83695738584,448.6281775902585,17873238579.399174,7099381284.89361,17873238579.399174,280.3716774567934,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.3,271.8868186178471,3.131234717504045,3137.545253108525,485.2362368816236,18460586874.688152,7219709781.247739,18460586874.688152,266.5538725020527,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.35,259.4044506302686,3.26029193295718,3383.5362270948435,523.2799063412775,19061046058.915447,7340038277.601869,19061046058.915447,254.338137973526,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.4,248.3018888690136,3.3893917415507295,3638.8098793447975,562.7591859692202,19674639081.395054,7460366773.955997,19674639081.395054,243.4729966193513,satisfied,satisfied,satisfied,satisfied,satisfied,True
14.5,1.45,238.37239049067256,3.5185300213678774,3903.366209858386,603.6740757654518,20301388826.346497,7580695270.310125,20301388826.346497,233.75608113100256,satisfied,satisfied,satisfied,satisfied,satisfied,True
