case_id,arm_id,I_coil_A,n_e0,j_wp,p_input_MW,source,p_net_MW,rec_frac,q_eng,p_aux_required_MW,p_input_installed_MW,tau_E_s,p_rad_MW,n_He0,n_D0,W_th_MJ,eps_cond,sigma_wp_Pa,B_peak_T,cryo_cost_USD,aux_cost_USD,magnet_capital_USD,wall_load,beta_limit,wall_load_limit,B_max_T,sigma_allow_Pa,recirc_threshold,eps_cond_allow
20260903-priced-levers:c0139,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2347.278838281934,0.1479217747123671,6.760329924005396,-57.26274666768836,50.0,1.100937433038601,426.92911565135034,1.0318910454518768e+20,2.510108954548123e+20,933.6206204674056,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,9099838.148842778,5609341090.90909,7.981354625834673,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0143,arm-fence-p50,16000000.0,7.084e+20,130.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2642.0915603274557,0.13620436449086953,7.341908636613734,-79.81898526895043,50.0,1.0113388248745405,427.4072696485225,1.0292699625905934e+20,2.5127300374094066e+20,985.6902806959787,0.002399964463693243,719989339.107973,25.870129870129862,16468757.60332651,10103813.240171447,5609341090.90909,8.877914313521376,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0144,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,656.3259936742782,0.35126196109015345,2.846878144438031,59.03400449213933,50.0,1.8199959789879738,232.78229518243432,6.6353947939912974e+19,1.8664605206008703e+20,546.3784993895911,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,3341940.3409599564,5956522909.090909,2.839494927367906,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0148,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1000.481776644373,0.2678488738073454,3.7334485890699174,22.43978707165445,50.0,1.4418199565376735,231.29080053711843,6.747544207630797e+19,1.8552455792369202e+20,634.1168308923529,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,4513951.613883719,5956522909.090909,3.8861125874009,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0152,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1155.9954858987246,0.2428735977013912,4.117368085556514,14.195549178837723,50.0,1.3185620810442473,232.5976171087588,6.749736383436426e+19,1.8550263616563574e+20,671.4018276500601,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,5043548.469026861,5956522909.090909,4.3590478177148535,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0156,arm-fence-p50,17000000.0,5.06e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1316.777695793752,0.22202675648603012,4.503961665822559,10.83448451739298,50.0,1.2112692749374145,234.83882502894068,6.731710698200677e+19,1.8568289301799325e+20,708.8407438804222,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,5591087.030942994,5956522909.090909,4.84800516965303,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0145,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,813.0074774590139,0.3070312025385606,3.256997958943304,57.897331154661515,50.0,1.7991427111904752,278.5206394840628,7.660073819768237e+19,2.0169926180231768e+20,598.8748919696337,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,3875514.014106947,5956522909.090909,3.315981495497221,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0149,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1214.1901373626765,0.2348252436992883,4.258485945746857,5.926149469894426,50.0,1.4253691543547338,275.4527697907023,7.786137629574377e+19,2.0043862370425628e+20,695.0215492232948,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,5241728.452960323,5956522909.090909,4.536024503726055,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0153,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1395.6960674415627,0.21321970064901968,4.689998142554834,-8.317698866500791,50.0,1.3035188427512656,276.4123936781409,7.788600842047522e+19,2.004139915795248e+20,735.8871990889013,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,5859840.966773439,5956522909.090909,5.088005092812314,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0157,arm-fence-p50,17000000.0,5.5660000000000007e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1583.510497437655,0.19518943550143097,5.123228095983037,-17.337670780001304,50.0,1.1974408675592594,278.4461582042179,7.768345418013707e+19,2.0061654581986296e+20,776.9258070362118,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,6499436.870911705,5956522909.090909,5.659170561968535,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0146,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,977.3490098284517,0.2720735629676695,3.675476547932112,57.295904754782896,50.0,1.780529864428314,328.506230733825,8.723402557765255e+19,2.1636597442234745e+20,651.142102474537,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,4435173.732401678,5956522909.090909,3.815763159981654,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0150,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1438.2361036956113,0.20879937028750314,4.7892864744901535,-11.526662072198064,50.0,1.4106821797942706,323.6664141721846,8.863403114827678e+19,2.1496596885172322e+20,755.659804916824,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,6004709.670155543,5956522909.090909,5.217374277946128,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0154,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1646.9891586358747,0.18987201275634494,5.266705637566814,-32.42231954485976,50.0,1.2900884499643368,324.22319598513525,8.86613768434772e+19,2.1493862315652278e+20,800.090431280173,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,6715611.377329592,5956522909.090909,5.852216534556713,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0158,arm-fence-p50,17000000.0,6.072e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1863.165175284418,0.17407787355384916,5.744555465808011,-47.77584325285625,50.0,1.18509555254988,326.00498101060833,8.843649756411147e+19,2.1516350243588853e+20,844.7130778356905,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,7451791.738041018,5956522909.090909,6.509632878827797,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0147,arm-fence-p50,17000000.0,7.084e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1327.009764972744,0.22083741257844886,4.528218241303504,58.67367160245806,50.0,1.748485828721732,441.23906510340817,1.0953654637228804e+20,2.4466345362771195e+20,755.0622362145921,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,5625932.008178657,5956522909.090909,4.879122079004349,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-priced-levers:c0151,arm-fence-p50,17000000.0,7.084e+20,90.0,50.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1914.6169986952077,0.17076793062722886,5.85590043942683,-47.927157874310296,50.0,1.3853877171790951,432.27692234270995,1.1121483834886822e+20,2.4298516165113178e+20,876.2228260732696,0.002186995038614955,656098511.5844865,27.487012987012985,18747572.64777808,7627009.241374874,5956522909.090909,6.666103842523069,0.05,4.05,24.9,800000000.0,0.5,0.004
