case_id,arm_id,I_coil_A,n_e0,j_wp,p_input_MW,T_i0_keV,is_baseline_point,R,a,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,eps_cond,wp_side,c_coil,vol_cold,p_cryo,total_capital,magnet_capital,heating_capital,overnight_capital,cas72,fuel,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible
20260903-priced-levers:c0326,arm-search-p110,15000000.0,5.06e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,284.16297192943085,278.73532558528683,3370.8629715825036,3.8408823534344623,0.0309855025274442,8.766233766233764,24.253246753246746,653556262.4559524,0.0021785208748531745,0.3396831102433787,25.0,121.5811965811966,0.8271292735042736,15674782754.526236,5262159272.727273,581119000.0,15674782754.526236,141894518.52380574,658932.989249173,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0330,arm-search-p110,15000000.0,5.06e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,252.38376467148,247.65257899322427,3819.558567959709,4.352142233387366,0.03291350135682031,8.766233766233764,24.253246753246746,653556262.4559524,0.0021785208748531745,0.3396831102433787,25.0,121.5811965811966,0.8271292735042736,16258430541.171822,5262159272.727273,581119000.0,16258430541.171822,179837284.80564544,746643.5645755173,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0334,arm-search-p110,15000000.0,5.06e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,227.51843457826357,223.31086652536027,4284.532419769373,4.881950142305647,0.03484883985323279,8.766233766233764,24.253246753246746,653556262.4559524,0.0021785208748531745,0.3396831102433787,25.0,121.5811965811966,0.8271292735042736,16850570708.705332,5262159272.727273,581119000.0,16850570708.705332,210831137.4915858,837536.1973163274,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0323,arm-search-p110,15000000.0,5.5660000000000007e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,293.4435033120533,287.82097654604564,3269.5217830209103,3.725410562945286,0.031091204524620192,8.766233766233764,24.253246753246746,653556262.4559524,0.0021785208748531745,0.3396831102433787,25.0,121.5811965811966,0.8271292735042736,15541070811.024075,5262159272.727273,581119000.0,15541070811.024075,135863444.6457974,639122.9130532825,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0327,arm-search-p110,15000000.0,5.5660000000000007e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,244.40475953110322,239.8417347885578,3954.0985904076188,4.505441967730545,0.033973276636595585,8.766233766233764,24.253246753246746,653556262.4559524,0.0021785208748531745,0.3396831102433787,25.0,121.5811965811966,0.8271292735042736,16431000440.274904,5262159272.727273,581119000.0,16431000440.274904,188811027.5556476,772943.3162748967,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0331,arm-search-p110,15000000.0,5.5660000000000007e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,220.2906800542428,216.26208850067226,4479.924799483019,5.104587238374072,0.03608687474263594,8.766233766233764,24.253246753246746,653556262.4559524,0.0021785208748531745,0.3396831102433787,25.0,121.5811965811966,0.8271292735042736,17096023150.142317,5262159272.727273,581119000.0,17096023150.142317,236297576.6843838,875731.3081608296,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0335,arm-search-p110,15000000.0,5.5660000000000007e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,202.08874151398277,198.46944032246026,5025.241786627869,5.725941001671489,0.038208783187236695,8.766233766233764,24.253246753246746,653556262.4559524,0.0021785208748531745,0.3396831102433787,25.0,121.5811965811966,0.8271292735042736,17771744417.49646,5262159272.727273,581119000.0,17771744417.49646,289106112.34955007,982329.3382370915,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0336,arm-search-p110,15200000.0,4.048e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,631.5017880787915,618.7067206249747,1887.0861903478876,2.1502137906585825,0.02222616212489317,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,13738345786.497023,5331595636.363636,581119000.0,13738345786.497023,50437961.58835718,368885.75859047874,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0340,arm-search-p110,15200000.0,4.048e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,459.2021876289637,450.0257180708372,2284.6339649195365,2.6031940051828606,0.024288519437131152,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,14312407184.707367,5331595636.363636,581119000.0,14312407184.707367,67461437.80190824,446598.007850161,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0344,arm-search-p110,15200000.0,4.048e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,387.40462515133146,379.77635771293836,2589.3055446597336,2.950347747142224,0.025800266911476653,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,14738705121.197376,5331595636.363636,581119000.0,14738705121.197376,89889051.61559427,506154.909590141,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0348,arm-search-p110,15200000.0,4.048e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,335.78049199598405,329.23475521450155,2904.5666729852096,3.3095676011431983,0.027317381278720406,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,15169699832.467825,5331595636.363636,581119000.0,15169699832.467825,106172764.68560606,567781.8459067033,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0337,arm-search-p110,15200000.0,4.554e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,452.7029031953682,443.66268264201597,2306.689099084423,2.6283244172852465,0.024911092346580413,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,14343628269.790834,5331595636.363636,581119000.0,14343628269.790834,68407245.08226717,450909.32385620376,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0341,arm-search-p110,15200000.0,4.554e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,352.24293540534916,345.3522252166556,2791.41729528594,3.180641135792638,0.02722160913720692,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,15016090772.305843,5331595636.363636,581119000.0,15016090772.305843,100327973.35072334,545663.5164736735,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0345,arm-search-p110,15200000.0,4.554e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,306.1964908102649,300.3048746185256,3163.2435104050955,3.6043132815414256,0.028915596053830622,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,15516751991.96901,5331595636.363636,581119000.0,15516751991.96901,129541385.29972567,618347.7405062653,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0349,arm-search-p110,15200000.0,4.554e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,271.43504533857384,266.2734395879164,3548.344940077077,4.043111683606134,0.03061587103234681,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,16023944436.92123,5331595636.363636,581119000.0,16023944436.92123,152452595.98674175,693626.9904660343,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0338,arm-search-p110,15200000.0,5.06e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,357.87615194760156,350.8673409414784,2755.688328154585,3.139930267235192,0.02758264748754549,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,14967342422.09349,5331595636.363636,581119000.0,14967342422.09349,98481833.17492193,538679.2530037182,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0342,arm-search-p110,15200000.0,5.06e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,289.4437660542498,283.9041551739002,3333.446375881428,3.7982485402639483,0.0301400124489708,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,15742227359.399565,5331595636.363636,581119000.0,15742227359.399565,139667695.77087522,651618.8298007803,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0346,arm-search-p110,15200000.0,5.06e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,256.69483670249247,251.8719888238273,3777.0070444923035,4.3036574990699155,0.032015302056842374,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,16320356734.795612,5331595636.363636,581119000.0,16320356734.795612,176999808.87408918,738325.6344810997,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0350,arm-search-p110,15200000.0,5.06e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,231.1462123001167,226.86161528062743,4236.786628992018,4.827546873233746,0.03389781700779051,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,16907031029.712435,5331595636.363636,581119000.0,16907031029.712435,207653261.36087885,828202.8969400685,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0339,arm-search-p110,15200000.0,5.5660000000000007e+20,90.0,110.0,14.63,False,12.7,1.3,0.85,0.07,299.12355618180453,293.3805912940453,3232.0287821505035,3.682689690980312,0.030241978169514766,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,15608136512.933455,5331595636.363636,581119000.0,15608136512.933455,133632589.64003293,631793.8179972885,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0343,arm-search-p110,15200000.0,5.5660000000000007e+20,90.0,110.0,16.0,False,12.7,1.3,0.85,0.07,248.59918974433236,243.9470312056757,3908.235051715765,4.453183404296594,0.03304500309263931,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,16489018693.695295,5331595636.363636,581119000.0,16489018693.695295,185751835.99546194,763977.9566911517,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0347,arm-search-p110,15200000.0,5.5660000000000007e+20,90.0,110.0,17.0,False,12.7,1.3,0.85,0.07,223.76933666767894,219.66656306765572,4427.779233032995,5.045170706857896,0.035100743280847106,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,17147429521.499516,5331595636.363636,581119000.0,17147429521.499516,232470673.66338527,865537.9439491497,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0351,arm-search-p110,15200000.0,5.5660000000000007e+20,90.0,110.0,18.0,False,12.7,1.3,0.85,0.07,205.03595562331842,201.35354171787597,4966.731927658177,5.659272766648833,0.03716465790670029,8.883116883116882,24.576623376623374,554703686.7707891,0.0018490122892359639,0.41096093353126506,25.0,177.9588477366255,0.9672277366255143,17816585811.469826,5331595636.363636,581119000.0,17816585811.469826,284444303.8492627,970891.8883625427,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0352,arm-search-p110,15200000.0,4.048e+20,118.8271604938272,110.0,14.63,False,12.7,1.3,0.85,0.07,631.2139101945817,618.424850989138,1887.0861903478876,2.1502137906585825,0.02222616212489317,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,13736370990.448227,5331595636.363636,581119000.0,13736370990.448227,50437961.58835718,368885.75859047874,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0356,arm-search-p110,15200000.0,4.048e+20,118.8271604938272,110.0,16.0,False,12.7,1.3,0.85,0.07,459.04220932342946,449.86906626908103,2284.6339649195365,2.6031940051828606,0.024288519437131152,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,14310429643.957924,5331595636.363636,581119000.0,14310429643.957924,67461437.80190824,446598.007850161,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0360,arm-search-p110,15200000.0,4.048e+20,118.8271604938272,110.0,17.0,False,12.7,1.3,0.85,0.07,387.28830755903635,379.6624458479324,2589.3055446597336,2.950347747142224,0.025800266911476653,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,14736726158.520067,5331595636.363636,581119000.0,14736726158.520067,89889051.61559427,506154.909590141,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0364,arm-search-p110,15200000.0,4.048e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,335.69119669123364,329.1473026628173,2904.5666729852096,3.3095676011431983,0.027317381278720406,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,15167719741.382536,5331595636.363636,581119000.0,15167719741.382536,106172764.68560606,567781.8459067033,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0353,arm-search-p110,15200000.0,4.554e+20,118.8271604938272,110.0,14.63,False,12.7,1.3,0.85,0.07,452.5470582091628,443.51007767213827,2306.689099084423,2.6283244172852465,0.024911092346580413,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,14341650611.346142,5331595636.363636,581119000.0,14341650611.346142,68407245.08226717,450909.32385620376,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0357,arm-search-p110,15200000.0,4.554e+20,118.8271604938272,110.0,16.0,False,12.7,1.3,0.85,0.07,352.1453691404365,345.25667387570894,2791.41729528594,3.180641135792638,0.02722160913720692,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,15014111055.207897,5331595636.363636,581119000.0,15014111055.207897,100327973.35072334,545663.5164736735,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0361,arm-search-p110,15200000.0,4.554e+20,118.8271604938272,110.0,17.0,False,12.7,1.3,0.85,0.07,306.12178119145307,300.2316999026062,3163.2435104050955,3.6043132815414256,0.028915596053830622,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,15514771148.220158,5331595636.363636,581119000.0,15514771148.220158,129541385.29972567,618347.7405062653,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0365,arm-search-p110,15200000.0,4.554e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,271.3755157196974,266.2151301496371,3548.344940077077,4.043111683606134,0.03061587103234681,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,16021962672.337105,5331595636.363636,581119000.0,16021962672.337105,152452595.98674175,693626.9904660343,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0354,arm-search-p110,15200000.0,5.06e+20,118.8271604938272,110.0,14.63,False,12.7,1.3,0.85,0.07,357.7756809610536,350.7689453768382,2755.688328154585,3.139930267235192,0.02758264748754549,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,14965362829.763247,5331595636.363636,581119000.0,14965362829.763247,98481833.17492193,538679.2530037182,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0358,arm-search-p110,15200000.0,5.06e+20,118.8271604938272,110.0,16.0,False,12.7,1.3,0.85,0.07,289.3765545616031,283.8383230226849,3333.446375881428,3.7982485402639483,0.0301400124489708,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,15740246083.505596,5331595636.363636,581119000.0,15740246083.505596,139667695.77087522,651618.8298007803,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0362,arm-search-p110,15200000.0,5.06e+20,118.8271604938272,110.0,17.0,False,12.7,1.3,0.85,0.07,256.64171817497595,251.81995480107767,3777.0070444923035,4.3036574990699155,0.032015302056842374,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,16318374507.580973,5331595636.363636,581119000.0,16318374507.580973,176999808.87408918,738325.6344810997,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0366,arm-search-p110,15200000.0,5.06e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,231.1028814204222,226.81916691262808,4236.786628992018,4.827546873233746,0.03389781700779051,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,16905048010.649387,5331595636.363636,581119000.0,16905048010.649387,207653261.36087885,828202.8969400685,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0355,arm-search-p110,15200000.0,5.5660000000000007e+20,118.8271604938272,110.0,14.63,False,12.7,1.3,0.85,0.07,299.0520535185414,293.3105569768751,3232.0287821505035,3.682689690980312,0.030241978169514766,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,15606155489.20966,5331595636.363636,581119000.0,15606155489.20966,133632589.64003293,631793.8179972885,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0359,arm-search-p110,15200000.0,5.5660000000000007e+20,118.8271604938272,110.0,16.0,False,12.7,1.3,0.85,0.07,248.54925948874677,243.89811959077298,3908.235051715765,4.453183404296594,0.03304500309263931,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,16487036223.461546,5331595636.363636,581119000.0,16487036223.461546,185751835.99546194,763977.9566911517,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0363,arm-search-p110,15200000.0,5.5660000000000007e+20,118.8271604938272,110.0,17.0,False,12.7,1.3,0.85,0.07,223.7290292243876,219.62707368465496,4427.779233032995,5.045170706857896,0.035100743280847106,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,17145446216.593264,5331595636.363636,581119000.0,17145446216.593264,232470673.66338527,865537.9439491497,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0367,arm-search-p110,15200000.0,5.5660000000000007e+20,118.8271604938272,110.0,18.0,False,12.7,1.3,0.85,0.07,205.00246082101924,201.32072332819936,4966.731927658177,5.659272766648833,0.03716465790670029,8.883116883116882,24.576623376623374,637378863.245688,0.00212459621081896,0.3576546981613454,25.0,134.78649350649349,0.8599444363636364,17814601803.138367,5331595636.363636,581119000.0,17814601803.138367,284444303.8492627,970891.8883625427,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0368,arm-search-p110,15200000.0,4.048e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,631.1361433750219,618.3487076324045,1887.0861903478876,2.1502137906585825,0.02222616212489317,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,13735828249.183052,5331595636.363636,581119000.0,13735828249.183052,50437961.58835718,368885.75859047874,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0372,arm-search-p110,15200000.0,4.048e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,458.9989140090236,449.82667152347517,2284.6339649195365,2.6031940051828606,0.024288519437131152,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,14309886166.393108,5331595636.363636,581119000.0,14309886166.393108,67461437.80190824,446598.007850161,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0376,arm-search-p110,15200000.0,4.048e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,387.2567959585139,379.63158626687084,2589.3055446597336,2.950347747142224,0.025800266911476653,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,14736182299.482452,5331595636.363636,581119000.0,14736182299.482452,89889051.61559427,506154.909590141,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0380,arm-search-p110,15200000.0,4.048e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,335.6669844516133,329.123590330416,2904.5666729852096,3.3095676011431983,0.027317381278720406,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,15167175579.607761,5331595636.363636,581119000.0,15167175579.607761,106172764.68560606,567781.8459067033,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0369,arm-search-p110,15200000.0,4.554e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,452.50487792877465,443.46877462466006,2306.689099084423,2.6283244172852465,0.024911092346580413,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,14341107102.206755,5331595636.363636,581119000.0,14341107102.206755,68407245.08226717,450909.32385620376,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0373,arm-search-p110,15200000.0,4.554e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,352.11892205011554,345.23077322682764,2791.41729528594,3.180641135792638,0.02722160913720692,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,15013566993.769913,5331595636.363636,581119000.0,15013566993.769913,100327973.35072334,545663.5164736735,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0377,arm-search-p110,15200000.0,4.554e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,306.10151225781226,300.2118476319261,3163.2435104050955,3.6043132815414256,0.028915596053830622,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,15514226784.511414,5331595636.363636,581119000.0,15514226784.511414,129541385.29972567,618347.7405062653,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0381,arm-search-p110,15200000.0,4.554e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,271.35935310912805,266.19929903695834,3548.344940077077,4.043111683606134,0.03061587103234681,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,16021418061.57114,5331595636.363636,581119000.0,16021418061.57114,152452595.98674175,693626.9904660343,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0370,arm-search-p110,15200000.0,5.06e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,357.7484491506481,350.7422763559376,2755.688328154585,3.139930267235192,0.02758264748754549,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,14964818801.798916,5331595636.363636,581119000.0,14964818801.798916,98481833.17492193,538679.2530037182,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0374,arm-search-p110,15200000.0,5.06e+20,130.0,110.0,16.0,False,12.7,1.3,0.85,0.07,289.35831353490477,283.82045657232624,3333.446375881428,3.7982485402639483,0.0301400124489708,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,15739701603.854202,5331595636.363636,581119000.0,15739701603.854202,139667695.77087522,651618.8298007803,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
20260903-priced-levers:c0378,arm-search-p110,15200000.0,5.06e+20,130.0,110.0,17.0,False,12.7,1.3,0.85,0.07,256.62729123172346,251.80582261724305,3777.0070444923035,4.3036574990699155,0.032015302056842374,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,16317829772.69114,5331595636.363636,581119000.0,16317829772.69114,176999808.87408918,738325.6344810997,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0382,arm-search-p110,15200000.0,5.06e+20,130.0,110.0,18.0,False,12.7,1.3,0.85,0.07,231.09110522112073,226.80763074361764,4236.786628992018,4.827546873233746,0.03389781700779051,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,16904503063.30426,5331595636.363636,581119000.0,16904503063.30426,207653261.36087885,828202.8969400685,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0371,arm-search-p110,15200000.0,5.5660000000000007e+20,130.0,110.0,14.63,False,12.7,1.3,0.85,0.07,299.03265183289597,293.2915539494624,3232.0287821505035,3.682689690980312,0.030241978169514766,8.883116883116882,24.576623376623374,666670861.780332,0.00222223620593444,0.34194016570604413,25.0,123.2022792022792,0.8311576638176639,15605611077.214535,5331595636.363636,581119000.0,15605611077.214535,133632589.64003293,631793.8179972885,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
