case_id,arm_id,eta_source_heat,p_wallplug_heat_MW,I_coil_A,n_e0,T_i0_keV,is_baseline_point,R,a,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,eps_cond,heating_capital,total_capital,magnet_capital,overnight_capital,cas72,fuel,p_cryo,vol_cold,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo
20260903-wall-and-heating:c0102,arm-fence-p100,0.5,100.0,15000000.0,5.5660000000000007e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,199.66962087902814,196.03797395841596,4479.924799483019,5.104587238374072,0.03608687474263594,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,16603366161.857826,5262159272.727273,16603366161.857826,234753009.43567702,875731.3081608296,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.870275324130183,violated,9.341394646224552,violated,False
20260903-wall-and-heating:c0103,arm-fence-p100,0.5,100.0,15000000.0,6.072e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,181.60705448028028,178.3863482978643,5175.725895006221,5.897408000245859,0.03924684172405298,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,17463973620.092846,5262159272.727273,17463973620.092846,299384104.15960425,1011745.8242242663,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,6.782019200282737,violated,10.792256640449923,violated,False
20260903-wall-and-heating:c0104,arm-fence-p100,0.5,100.0,15000000.0,4.554e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,216.9962604428156,212.9706234490849,3987.249371994931,4.54321515906899,0.03322763872601483,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,15980200706.071453,5262159272.727273,15980200706.071453,189625765.1246582,779423.5985620818,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.224697432929338,violated,8.314083741096251,violated,False
20260903-wall-and-heating:c0105,arm-fence-p100,0.5,100.0,15000000.0,5.06e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,191.07856067895065,187.6312575869957,4763.86749077273,5.428121740237654,0.03679139342188612,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,16957105331.341293,5262159272.727273,16957105331.341293,255545084.89314675,931236.1471069074,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,6.242340001273302,violated,9.933462784634907,violated,False
20260903-wall-and-heating:c0106,arm-fence-p100,0.5,100.0,15000000.0,5.5660000000000007e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,173.82908821815718,170.7977191982042,5587.869763487051,6.367019528471544,0.040338860426244565,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,17964532276.301224,5262159272.727273,17964532276.301224,345383096.22359717,1092311.3036128567,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,7.322072457742275,violated,11.651645737102927,violated,False
20260903-wall-and-heating:c0107,arm-fence-p100,0.5,100.0,15000000.0,6.072e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,160.4979749445614,157.77884811513118,6456.149758403356,7.356368943867254,0.04387135118764122,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,19000167683.692013,5262159272.727273,19000167683.692013,435078962.3896402,1262041.8258496765,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,8.459824285447342,violated,13.462155167277077,violated,False
20260903-wall-and-heating:c0108,arm-fence-p100,0.5,100.0,15000000.0,4.554e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,180.03752943652628,176.85078931202696,5244.5899509873425,5.975874179272898,0.03852605673130131,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,17548054468.344833,5262159272.727273,17548054468.344833,304860918.0928549,1025207.302380455,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,6.872255306163832,violated,10.935849748069403,violated,False
20260903-wall-and-heating:c0109,arm-fence-p100,0.5,100.0,15000000.0,5.06e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,163.16335612996062,160.3853353261633,6270.2535051999375,7.144552075451689,0.04266033582701783,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,18780417387.422558,5262159272.727273,18780417387.422558,418125758.2631448,1225703.0085064003,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,8.216234886769442,violated,13.074530298076592,violated,False
20260903-wall-and-heating:c0110,arm-fence-p100,0.5,100.0,15000000.0,5.5660000000000007e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,150.53866920231886,148.06025682542477,7359.279637832862,8.385427569508064,0.04677586704853417,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,20054290560.92062,5262159272.727273,20054290560.92062,535146307.7819373,1438584.7693480144,0.8555372727272725,133.01298701298697,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,9.643241704934272,violated,15.345332452199758,violated,False
20260903-wall-and-heating:c0111,arm-fence-p100,0.5,100.0,15000000.0,6.072e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,142.12828611667626,139.8780472767912,8507.574010635108,9.693835425367503,0.05087413982772557,8.766233766233764,24.253246753246746,624840489.5315987,0.0020828016317719954,264145000.0,21366615963.29744,5262159272.727273,21366615963.29744,685840189.0458931,1663052.2276776442,0.8555372727272725,133.01298701298697,violated,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,11.147910739172628,violated,17.739718828422532,violated,False
20260903-wall-and-heating:c0112,arm-fence-p100,0.5,100.0,15400000.0,4.554e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,371.36538459276034,363.98055353567565,2282.5467995583344,2.6008158139979556,0.02424106017673563,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,13925914753.821894,5401032000.0,13925914753.821894,66537704.66444628,446190.01081138826,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,2.9909381860976487,satisfied,4.759492939616259,violated,False
20260903-wall-and-heating:c0113,arm-fence-p100,0.5,100.0,15400000.0,5.06e+20,14.63,True,12.7,1.3,118.8271604938272,1.0,0.85,0.07,307.08712042841586,301.0951146207506,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,14542872713.45538,5401032000.0,14542872713.45538,95898253.47855279,532751.311617728,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,3.5711831349909726,satisfied,5.682839249594331,violated,False
20260903-wall-and-heating:c0114,arm-fence-p100,0.5,100.0,15400000.0,5.5660000000000007e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,264.27564829645263,259.21847992195694,3194.8681329509322,3.6403475124473776,0.02942620402089835,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,15176411118.4253,5401032000.0,15176411118.4253,130235476.18512115,624529.690720107,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.186399639314484,violated,6.661835947778702,violated,False
20260903-wall-and-heating:c0115,arm-fence-p100,0.5,100.0,15400000.0,6.072e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,232.76849714958502,228.3791235143142,3689.2879965952498,4.203707264970161,0.03200180916602438,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,15825229869.947792,5401032000.0,15825229869.947792,159557742.15784928,721178.4009886147,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,4.834263354715684,violated,7.692784294895395,violated,False
20260903-wall-and-heating:c0116,arm-fence-p100,0.5,100.0,15400000.0,4.554e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,269.3797870092097,264.2142843788509,3129.6089339988107,3.5659888370080144,0.0281374774026424,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,15089451171.419561,5401032000.0,15089451171.419561,126367640.08570269,611772.8864821286,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False,4.100887162559216,violated,6.525759571724667,violated,False
20260903-wall-and-heating:c0117,arm-fence-p100,0.5,100.0,15400000.0,5.06e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,231.64221932405198,227.30346291368033,3734.804030084626,4.255569868493794,0.031152452947863275,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,15884140805.32484,5401032000.0,15884140805.32484,172830787.69425714,730075.8305960366,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,4.893905348767863,violated,7.787692859343643,violated,False
20260903-wall-and-heating:c0118,arm-fence-p100,0.5,100.0,15400000.0,5.5660000000000007e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,205.5120095918783,201.7545805119512,4376.114389505096,4.986301928307074,0.03415347506561001,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,16701505230.73473,5401032000.0,16701505230.73473,227150586.45335534,855438.5509830372,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.7342472175531345,violated,9.124932528801946,violated,False
20260903-wall-and-heating:c0119,arm-fence-p100,0.5,100.0,15400000.0,6.072e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,186.57606780124195,183.24787065309025,5051.113719736233,5.755420411592,0.037141693328496844,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,17539765573.91239,5401032000.0,17539765573.91239,289472279.44762516,987386.7583590209,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,6.618733473330799,violated,10.53241935321336,violated,False
20260903-wall-and-heating:c0120,arm-fence-p100,0.5,100.0,15400000.0,4.554e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,223.44227425888343,219.27844873255708,3903.2431488104157,4.447495450813806,0.03145259297705603,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,16101054317.213503,5401032000.0,16101054317.213503,184035542.62054712,763002.144404745,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,5.114619768435876,violated,8.138916674989265,violated,False
20260903-wall-and-heating:c0121,arm-fence-p100,0.5,100.0,15400000.0,5.06e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,196.33867926556675,192.77821583421726,4658.384636056484,5.3079307865604965,0.034822985588958064,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,17054537572.334558,5401032000.0,17054537572.334558,247823195.86295375,910616.4620711548,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,6.10412040454457,violated,9.71351333940571,violated,False
20260903-wall-and-heating:c0122,arm-fence-p100,0.5,100.0,15400000.0,5.5660000000000007e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,177.27198557678827,174.14508310460565,5458.652648533377,6.219784906129632,0.038177791414346254,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,18036682698.2128,5401032000.0,18036682698.2128,321875238.106645,1067052.0686524373,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,7.152752642049077,violated,11.382206378217228,violated,False
20260903-wall-and-heating:c0123,arm-fence-p100,0.5,100.0,15400000.0,6.072e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,164.26639724860317,161.46477297662844,6301.020063737716,7.179608597404636,0.0415182927985251,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,19045271385.13404,5401032000.0,19045271385.13404,420931873.1949459,1231717.2252091013,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False,8.25654988701533,violated,13.138683733250485,violated,False
20260903-wall-and-heating:c0124,arm-fence-p100,0.5,100.0,15400000.0,4.554e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,184.4945809733485,181.21145308909817,5136.314207395297,5.852500907688249,0.03646923496540332,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,17644183838.54295,5401032000.0,17644183838.54295,296249319.2166517,1004041.6661651124,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,6.730376043841486,violated,10.710076661069497,violated,False
20260903-wall-and-heating:c0125,arm-fence-p100,0.5,100.0,15400000.0,5.06e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,165.92357794825656,163.06529703939142,6134.109533466823,6.989424743678036,0.040379294884014184,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,18847239235.05303,5401032000.0,18847239235.05303,392069437.7681618,1199089.7183730907,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,8.03783845522974,violated,12.790647280930807,violated,False
20260903-wall-and-heating:c0126,arm-fence-p100,0.5,100.0,15400000.0,5.5660000000000007e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,153.65504259968617,151.10803143663674,7192.292544051624,8.195156476567563,0.04427139860725096,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,20089380457.051144,5401032000.0,20089380457.051144,519023661.4218686,1405942.2959520558,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,9.424429948052698,violated,14.997136352118641,violated,False
20260903-wall-and-heating:c0127,arm-fence-p100,0.5,100.0,15400000.0,6.072e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,144.8017132901957,142.49166877442832,8306.868022284432,9.465143812749732,0.048147004306002064,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,264145000.0,21367665736.253582,5401032000.0,21367665736.253582,664384063.3289768,1623818.4178256723,0.8643515999999999,136.55999999999997,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False,10.884915384662191,violated,17.32121317733201,violated,False
20260903-wall-and-heating:c0128,arm-fence-p100,0.5,100.0,16000000.0,4.554e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,394.50853971785523,386.6311364835745,2211.1523991875397,2.519466469681688,0.02238178359477381,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,14166958498.703203,5609341090.90909,14166958498.703203,63488808.49365967,432233.90341438714,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,2.8973864401339413,satisfied,4.61062363951749,violated,False
20260903-wall-and-heating:c0129,arm-fence-p100,0.5,100.0,16000000.0,5.06e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,324.8028132271173,318.4331413908311,2635.883321991588,3.003420139738513,0.024777998600737372,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,14762493673.58159,5609341090.90909,14762493673.58159,91294079.35424325,515259.8878430696,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,3.4539331606992896,satisfied,5.496258855721479,violated,False
20260903-wall-and-heating:c0130,arm-fence-p100,0.5,100.0,16000000.0,5.5660000000000007e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,277.10051954627176,271.73876514099743,3085.4413507057698,3.5156627060753034,0.027163010670104838,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,15373025762.975792,5609341090.90909,15373025762.975792,114421889.73695545,603139.0505972093,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,4.043012111986599,satisfied,6.433662752117805,violated,False
20260903-wall-and-heating:c0131,arm-fence-p100,0.5,100.0,16000000.0,6.072e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,244.68673737015294,240.04305492309905,3558.1226154539363,4.054252718151052,0.02953776187762818,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,15997348097.982178,5609341090.90909,15997348097.982178,151786581.49542907,695538.3208637092,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,4.66239062587371,violated,7.419282474216426,violated,False
20260903-wall-and-heating:c0132,arm-fence-p100,0.5,100.0,16000000.0,4.554e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,281.9747795042808,276.5101798562478,3030.2120674098555,3.4527324768157848,0.02597834728312981,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,15298971446.232143,5609341090.90909,15298971446.232143,111585427.80316104,592342.884439443,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,3.9706423483381523,satisfied,6.318500432572886,violated,False
20260903-wall-and-heating:c0133,arm-fence-p100,0.5,100.0,16000000.0,5.06e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,241.61309068211165,237.03453011779342,3610.363386623211,4.113777729344159,0.028758490649945786,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,16065388677.554731,5609341090.90909,16065388677.554731,154883170.94800013,705750.2956005794,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,4.7308443887457825,violated,7.528213244699812,violated,False
20260903-wall-and-heating:c0134,arm-fence-p100,0.5,100.0,16000000.0,5.5660000000000007e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,213.67615375415568,209.71930967556224,4224.083822662022,4.8130728394081945,0.03152557790514201,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,16852369844.146732,5609341090.90909,16852369844.146732,205377097.7005881,825719.7648111618,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,5.535033765319423,violated,8.807923296116996,violated,False
20260903-wall-and-heating:c0135,arm-fence-p100,0.5,100.0,16000000.0,6.072e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,193.42322811721576,189.92477526365525,4869.046413017956,5.547966382339879,0.034280717692810186,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,17658256487.613205,5609341090.90909,17658256487.613205,263239353.00568712,951796.4197211682,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,6.38016133969086,violated,10.152778479681979,violated,False
20260903-wall-and-heating:c0136,arm-fence-p100,0.5,100.0,16000000.0,4.554e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,233.6488788087527,229.2661689605798,3779.5405700343845,4.306544289078466,0.029039234046251226,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,16284538019.866,5609341090.90909,16284538019.866,175805625.61613828,738820.8855704666,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,4.952525932440235,violated,7.880976049013593,violated,False
20260903-wall-and-heating:c0137,arm-fence-p100,0.5,100.0,16000000.0,5.06e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,204.65711857915997,200.91762041656187,4503.490583700663,5.1314389394101125,0.03214712223421961,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,17203900932.161213,5609341090.90909,17203900932.161213,236479046.16440198,880337.9245583047,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,5.901154780321629,violated,9.390533259120506,violated,False
20260903-wall-and-heating:c0138,arm-fence-p100,0.5,100.0,16000000.0,5.5660000000000007e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,184.259186325979,180.98125878648602,5269.390425524061,6.00413273080938,0.035240424061580046,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,18149324247.56178,5609341090.90909,18149324247.56178,306833045.2863637,1030055.2748311437,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,6.904752640430787,violated,10.987562897381167,violated,False
20260903-wall-and-heating:c0139,arm-fence-p100,0.5,100.0,16000000.0,6.072e+20,19.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,169.32492971260393,166.39296710363953,6074.336238795366,6.92131690463335,0.03832037642902443,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,19118733208.335464,5609341090.90909,19118733208.335464,386966144.1640937,1187405.293326099,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,7.959514440328351,violated,12.66600993547903,violated,False
20260903-wall-and-heating:c0140,arm-fence-p100,0.5,100.0,16000000.0,4.554e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,191.52325466497263,188.08807317166398,4976.697566950689,5.670627974031035,0.03367261352601725,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,17790943744.811646,5609341090.90909,17790943744.811646,283553523.4018488,972839.9617621894,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,6.521222170135689,violated,10.377249192476794,violated,False
20260903-wall-and-heating:c0141,arm-fence-p100,0.5,100.0,16000000.0,5.06e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,171.74772086478168,168.76289914389483,5933.968116747644,6.761376424256977,0.03727825386278226,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,18951261947.147705,5609341090.90909,18951261947.147705,374974402.87076426,1159966.2704301975,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,7.775582887895523,violated,12.373318856390268,violated,False
20260903-wall-and-heating:c0142,arm-fence-p100,0.5,100.0,16000000.0,5.5660000000000007e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,158.5639123728346,155.9087894894178,6947.433410269816,7.916155184035559,0.040867070095218755,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,20147267784.94828,5609341090.90909,20147267784.94828,495363337.0379499,1358077.4725142573,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,violated,satisfied,False,9.103578461640891,violated,14.486563986785074,violated,False
20260903-wall-and-heating:c0143,arm-fence-p100,0.5,100.0,16000000.0,6.072e+20,22.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,148.21975920343283,145.81549063299687,8013.25325081824,9.13058859530559,0.04444047111972585,9.350649350649348,25.870129870129862,688354648.1754942,0.002294515493918314,264145000.0,21376195138.854877,5609341090.90909,21376195138.854877,616902416.919911,1566422.8901281755,0.8775730909090907,141.88051948051944,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,violated,satisfied,False,10.500176884601427,violated,16.708977129409227,violated,False
20260903-wall-and-heating:c0144,arm-fence-p100,0.5,100.0,17000000.0,4.554e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,437.4657924926347,428.67354737871125,2095.8681985063376,2.3881075103412703,0.019716076081220116,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,264145000.0,14572569447.746641,5956522909.090909,14572569447.746641,58567728.18179586,409698.26087760285,0.8996089090909091,150.7480519480519,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,2.746323636892461,satisfied,4.370236743924525,violated,False
20260903-wall-and-heating:c0145,arm-fence-p100,0.5,100.0,17000000.0,5.06e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,357.46732050397594,350.40090614885423,2492.0180906093315,2.839494927367906,0.021822868575136465,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,264145000.0,15134063041.662567,5956522909.090909,15134063041.662567,83906105.57732102,487137.25344264775,0.8996089090909091,150.7480519480519,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,3.265419166473092,satisfied,5.196275717083268,violated,False
20260903-wall-and-heating:c0146,arm-fence-p100,0.5,100.0,17000000.0,5.5660000000000007e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,303.36972454096446,297.4485164500979,2910.19568137238,3.315981495497221,0.023919623621725818,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,264145000.0,15708199178.546862,5956522909.090909,15708199178.546862,105413461.82087554,568882.198948146,0.8996089090909091,150.7480519480519,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,3.8133787198218037,satisfied,6.068246136759915,violated,False
20260903-wall-and-heating:c0147,arm-fence-p100,0.5,100.0,17000000.0,6.072e+20,14.63,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,266.491098376994,261.38175288047654,3348.8176832100607,3.815763159981654,0.02600722492176194,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,264145000.0,16293924799.064707,5956522909.090909,16293924799.064707,139368695.0535964,654623.5978889854,0.8996089090909091,150.7480519480519,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,False,4.388127633978902,violated,6.9828465827664274,violated,False
20260903-wall-and-heating:c0148,arm-fence-p100,0.5,100.0,17000000.0,4.554e+20,17.0,False,12.7,1.3,118.8271604938272,1.0,0.85,0.07,307.6728966613642,301.6606974226616,2869.925727465008,3.2700964634919503,0.02288294773908819,9.935064935064934,27.487012987012985,753885963.7392435,0.002512953212464145,264145000.0,15653629757.583042,5956522909.090909,15653629757.583042,103340804.10066947,561010.2678347153,0.8996089090909091,150.7480519480519,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False,3.7606109330157427,satisfied,5.984276528190269,violated,False
