case_id,arm_id,eta_source_heat,p_wallplug_heat_MW,I_coil_A,n_e0,T_i0_keV,source,p_net_MW,rec_frac,q_eng,p_th_MW,p_aux_required_MW,p_coupled_installed_MW,sustainment_margin_MW,eta_source_crossing,p_delivered_MW,p_wallplug_total_MW,eta_pin_eff,tau_E_s,p_rad_MW,n_He0,n_D0,W_th_MJ,eps_cond,sigma_wp_Pa,B_peak_T,cryo_cost_USD,aux_cost_USD,magnet_capital_USD,wall_load,beta_limit,wall_load_limit,B_max_T,sigma_allow_Pa,recirc_threshold,eps_cond_allow
20260903-wall-and-heating:c0136,arm-fence-p100,0.5,100.0,16000000.0,4.554e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1138.872949983644,0.2452902703913372,4.07680255072733,4531.595068494948,75.07194245620997,50.0,-25.071942456209968,0.7507194245620997,50.0,100.0,0.5,1.067343828200968,190.5036049023406,5.269324351386977e+19,1.7500675648613024e+20,644.0343678399686,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,4984754.575344442,5609341090.90909,4.306544289078466,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0137,arm-fence-p100,0.5,100.0,16000000.0,5.06e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1410.1202976003285,0.21163206492733672,4.725181887458062,5371.344140092373,50.25978625637072,50.0,-0.25978625637071673,0.5025978625637072,50.0,100.0,0.5,1.053403794375395,229.96189257913557,6.196632099242536e+19,1.9103367900757465e+20,712.9613512882082,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,5908478.554101611,5609341090.90909,5.1314389394101125,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0138,arm-fence-p100,0.5,100.0,16000000.0,5.5660000000000007e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1697.0852768294073,0.18585412259706,5.3805639930196465,6259.753103372393,21.881301289468865,50.0,28.118698710531135,0.21881301289468866,50.0,100.0,0.5,1.0411220892828768,273.3719636011074,7.16594737986238e+19,2.0664052620137624e+20,781.5648373081668,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,6885728.413709632,5609341090.90909,6.00413273080938,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0139,arm-fence-p100,0.5,100.0,16000000.0,6.072e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1998.6798796380554,0.1656244690778218,6.037755203490681,7193.453616695967,-9.5508164196699,50.0,59.5508164196699,-0.095508164196699,50.0,100.0,0.5,1.0301695703310478,320.7443138477965,8.173708019806708e+19,2.2186291980193294e+20,849.8722579785936,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,7912798.978365564,5609341090.90909,6.92131690463335,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0140,arm-fence-p100,0.5,100.0,16000000.0,4.554e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1587.4200236273123,0.19479194788457221,5.133682428149287,5920.242706783757,135.3760812628833,50.0,-85.3760812628833,1.353760812628833,50.0,100.0,0.5,0.8467312319531585,199.92151070635754,5.149348512005183e+19,1.7620651487994816e+20,746.7938145754107,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,6512266.977462132,5609341090.90909,5.670627974031035,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0141,arm-fence-p100,0.5,100.0,16000000.0,5.06e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1946.0871866666719,0.16876536152494995,5.925386530530211,7030.632982748462,100.22411878614685,50.0,-50.224118786146846,1.0022411878614685,50.0,100.0,0.5,0.835606925439234,239.39295941094767,6.059163860994191e+19,1.9240836139005808e+20,826.7599834918572,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,7733696.281023309,5609341090.90909,6.761376424256977,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0142,arm-fence-p100,0.5,100.0,16000000.0,5.5660000000000007e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2325.809222138827,0.14888663966836915,6.716519374924473,8206.206604221961,58.93089347007367,50.0,-8.93089347007367,0.5893089347007368,50.0,100.0,0.5,0.8258082651577616,282.72879647683556,7.0108241646429725e+19,2.081917583535703e+20,906.3530261275471,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,9026827.264644157,5609341090.90909,7.916155184035559,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0143,arm-fence-p100,0.5,100.0,16000000.0,6.072e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2725.147297045288,0.1333208774734056,7.500700707580301,9442.509117786436,12.166682935778454,50.0,37.833317064221546,0.12166682935778454,50.0,100.0,0.5,0.8170722427040892,329.9441052708558,8.000825212279164e+19,2.2359174787720836e+20,985.6041890952637,0.002294515493918314,688354648.1754942,25.870129870129862,16878872.24060499,10386760.02956508,5609341090.90909,9.13058859530559,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0144,arm-fence-p100,0.5,100.0,17000000.0,4.554e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,508.01776766178847,0.408372008444945,2.448747659781916,2578.6117351502407,60.4185781667793,50.0,-10.418578166779298,0.604185781667793,50.0,100.0,0.5,1.8436449984604315,191.28454356537117,5.653096715551866e+19,1.7116903284448133e+20,493.63079954490775,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,2836472.908665265,5956522909.090909,2.3881075103412703,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0145,arm-fence-p100,0.5,100.0,17000000.0,5.06e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,656.4459815758869,0.35114336039974536,2.8478396939118804,3038.1275826908695,59.03400449213933,50.0,-9.034004492139331,0.5903400449213934,50.0,100.0,0.5,1.8199959789879738,232.78229518243432,6.6353947939912974e+19,1.8664605206008703e+20,546.3784993895911,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,3341940.3409599564,5956522909.090909,2.839494927367906,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0146,arm-fence-p100,0.5,100.0,17000000.0,5.5660000000000007e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,813.1274653606228,0.3069289305740424,3.2580832250961875,3523.1945582790427,57.897331154661515,50.0,-7.897331154661515,0.5789733115466151,50.0,100.0,0.5,1.7991427111904752,278.5206394840628,7.660073819768237e+19,2.0169926180231768e+20,598.8748919696337,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,3875514.014106947,5956522909.090909,3.315981495497221,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0147,arm-fence-p100,0.5,100.0,17000000.0,6.072e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,977.4689977300603,0.2719841963598082,3.6766842095380383,4031.9761203651624,57.295904754782896,50.0,-7.295904754782896,0.572959047547829,50.0,100.0,0.5,1.780529864428314,328.506230733825,8.723402557765255e+19,2.1636597442234745e+20,651.142102474537,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,4435173.732401678,5956522909.090909,3.815763159981654,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0148,arm-fence-p100,0.5,100.0,17000000.0,4.554e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,798.0392438262339,0.3106498500556372,3.219058370126046,3476.4832442813677,37.62386946654567,50.0,12.37613053345433,0.37623869466545673,50.0,100.0,0.5,1.4604718297679307,191.17108600217261,5.751393449855778e+19,1.701860655014422e+20,572.9196693022403,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,3824131.5687095043,5956522909.090909,3.2700964634919503,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0149,arm-fence-p100,0.5,100.0,17000000.0,5.06e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1000.6017645459817,0.2677610668334024,3.734672900082922,4103.592376257926,22.43978707165445,50.0,27.56021292834555,0.2243978707165445,50.0,100.0,0.5,1.4418199565376735,231.29080053711843,6.747544207630797e+19,1.8552455792369202e+20,634.1168308923529,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,4513951.613883719,5956522909.090909,3.8861125874009,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0150,arm-fence-p100,0.5,100.0,17000000.0,5.5660000000000007e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1214.3101252642853,0.23474962810124705,4.2598576538264075,4765.207684509384,5.926149469894426,50.0,44.073850530105574,0.05926149469894426,50.0,100.0,0.5,1.4253691543547338,275.4527697907023,7.786137629574377e+19,2.0043862370425628e+20,695.0215492232948,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,5241728.452960323,5956522909.090909,4.536024503726055,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0151,arm-fence-p100,0.5,100.0,17000000.0,6.072e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1438.35609159722,0.20873336269454482,4.790800986919255,5458.8269728686755,-11.526662072198064,50.0,61.526662072198064,-0.11526662072198064,50.0,100.0,0.5,1.4106821797942706,323.6664141721846,8.863403114827678e+19,2.1496596885172322e+20,755.659804916824,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,6004709.670155543,5956522909.090909,5.217374277946128,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0152,arm-fence-p100,0.5,100.0,17000000.0,4.554e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1064.0957051899588,0.25689250096299787,3.892678829671394,4300.161958140769,36.255287193730965,50.0,13.744712806269035,0.3625528719373097,50.0,100.0,0.5,1.226948421274414,195.17068504303646,5.737510733996535e+19,1.7032489266003463e+20,640.4288932794798,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,4730178.153954846,5956522909.090909,4.07920502655613,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0153,arm-fence-p100,0.5,100.0,17000000.0,5.06e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1316.8976836953605,0.221955865721936,4.505400191823673,5082.8063917663585,10.83448451739298,50.0,39.16551548260702,0.1083448451739298,50.0,100.0,0.5,1.2112692749374145,234.83882502894068,6.731710698200677e+19,1.8568289301799325e+20,708.8407438804222,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,5591087.030942994,5956522909.090909,4.84800516965303,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0154,arm-fence-p100,0.5,100.0,17000000.0,5.5660000000000007e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1583.6304853392637,0.19512845230556147,5.124829250600777,5908.578973556096,-17.337670780001304,50.0,67.3376707800013,-0.17337670780001305,50.0,100.0,0.5,1.1974408675592594,278.4461582042179,7.768345418013707e+19,2.0061654581986296e+20,776.9258070362118,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,6499436.870911705,5956522909.090909,5.659170561968535,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0155,arm-fence-p100,0.5,100.0,17000000.0,6.072e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1863.285163186027,0.17402468414039346,5.746311248542509,6774.356125491835,-47.77584325285625,50.0,97.77584325285625,-0.4777584325285625,50.0,100.0,0.5,1.18509555254988,326.00498101060833,8.843649756411147e+19,2.1516350243588853e+20,844.7130778356905,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,7451791.738041018,5956522909.090909,6.509632878827797,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0156,arm-fence-p100,0.5,100.0,17000000.0,4.554e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1490.7739549751066,0.2035733927675991,4.912233305172683,5621.106355481866,72.17793635535975,50.0,-22.177936355359748,0.7217793635535975,50.0,100.0,0.5,0.973232505326244,206.55376320771285,5.61196136284474e+19,1.715803863715526e+20,742.6687530508542,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,6183216.991030052,5956522909.090909,5.376783081247452,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0157,arm-fence-p100,0.5,100.0,17000000.0,5.06e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1825.4307056610185,0.17656009753776966,5.663793880642145,6657.163290827248,34.62721948769172,50.0,15.372780512308282,0.3462721948769172,50.0,100.0,0.5,0.9607252447147312,246.32745892536673,6.588434523987151e+19,1.8711565476012848e+20,822.0405425078321,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,7322879.619909973,5956522909.090909,6.3945130821626766,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0158,arm-fence-p100,0.5,100.0,17000000.0,5.5660000000000007e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2178.7779014147723,0.15587588431109548,6.415360557019906,7751.083589746023,-8.001901198813812,50.0,58.00190119881381,-0.08001901198813811,50.0,100.0,0.5,0.9496976459463529,289.94744487770674,7.607258835782833e+19,2.0222741164217172e+20,901.0346919970415,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,8526191.948720625,5956522909.090909,7.469082894726742,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0159,arm-fence-p100,0.5,100.0,17000000.0,6.072e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2549.477207166402,0.13964206880575566,7.161165747200551,8898.72392828548,-55.071163176575965,50.0,105.07116317657596,-0.5507116317657597,50.0,100.0,0.5,0.9398558126588892,337.4313885802053,8.66472001081536e+19,2.169527998918464e+20,979.684321359586,0.002512953212464145,753885963.7392435,27.487012987012985,17174446.156192113,9788596.321114028,5956522909.090909,8.596422486737435,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0160,arm-fence-p100,0.6,100.0,14000000.0,4.554e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,645.7798692031159,0.35462822575523933,2.8198545050110857,3004.901924577138,142.05602449423975,60.0,-82.05602449423975,1.4205602449423975,60.0,100.0,0.6,1.1821514732469607,184.2949836558364,4.245473153000023e+19,1.8524526846999976e+20,501.97761690912216,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,3305392.1170348516,4914977454.545455,2.7970338930648215,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0161,arm-fence-p100,0.6,100.0,14000000.0,5.06e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,828.4984264463168,0.3031984511903614,3.298169882049153,3570.5765391191053,142.7428377761945,60.0,-82.7428377761945,1.427428377761945,60.0,100.0,0.6,1.165845943322434,225.48529309121935,5.018701795597623e+19,2.0281298204402378e+20,555.9650405292781,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,3927634.193031016,4914977454.545455,3.3527022220293854,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0162,arm-fence-p100,0.6,100.0,14000000.0,5.5660000000000007e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1023.0603722149002,0.26376357928916644,3.7912739988400403,4172.916856039892,142.05052431116678,60.0,-82.05052431116678,1.4205052431116678,60.0,100.0,0.6,1.151501097017332,270.9346856584204,5.831753924929673e+19,2.199824607507033e+20,609.7163219169355,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,4590208.541643881,4914977454.545455,3.9443876693998146,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0163,arm-fence-p100,0.6,100.0,14000000.0,6.072e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1228.7460666648421,0.2328145213008463,4.295264721515311,4809.694957182092,140.30427366578044,60.0,-80.30427366578044,1.4030427366578044,60.0,100.0,0.6,1.1387298831181545,320.647165717874,6.681636137226716e+19,2.3678363862773285e+20,663.2492111263173,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,5290664.452900302,4914977454.545455,4.569901726928134,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0164,arm-fence-p100,0.6,100.0,14000000.0,4.554e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,988.6195832256366,0.26989322503104957,3.7051689603729625,4066.292327420767,162.9223796477944,60.0,-102.9223796477944,1.629223796477944,60.0,100.0,0.6,0.9361712576458578,181.36876284834028,4.32878666348975e+19,1.844121333651025e+20,582.7218759561656,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,4472921.560162843,4914977454.545455,3.839649234756787,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0165,arm-fence-p100,0.6,100.0,14000000.0,5.06e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1238.6904289464535,0.23152457553374184,4.319195911253328,4840.481503362122,152.17744923763598,60.0,-92.17744923763598,1.5217744923763599,60.0,100.0,0.6,0.9233201306826541,221.0525781983112,5.114969283759077e+19,2.0185030716240924e+20,645.3657838252185,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,5324529.653698334,4914977454.545455,4.600143686228888,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0166,arm-fence-p100,0.6,100.0,14000000.0,5.5660000000000007e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1504.8215181720923,0.2022119705796815,4.945305647006445,5664.391256080733,137.88878059843216,60.0,-77.88878059843216,1.3788878059843217,60.0,100.0,0.6,0.9120134984231266,264.8048354579534,5.941225672669129e+19,2.1888774327330875e+20,707.7335708677842,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,6230830.381688806,4914977454.545455,5.4094792012784,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0167,arm-fence-p100,0.6,100.0,14000000.0,6.072e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1786.024669177562,0.17927033033041448,5.578167888444745,6534.962294146025,120.50014357788837,60.0,-60.500143577888366,1.2050014357788836,60.0,100.0,0.6,0.9019462824413251,312.6312056756204,6.804509980071172e+19,2.3555490019928827e+20,769.8462239460654,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,7188458.523560627,4914977454.545455,6.264650604644951,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0168,arm-fence-p100,0.6,100.0,14000000.0,4.554e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1300.4593156722906,0.22386567951977845,4.466964307102065,5031.710526382576,211.4499189337862,60.0,-151.4499189337862,2.1144991893378617,60.0,100.0,0.6,0.7865152857534788,182.47196506693908,4.317000250490298e+19,1.8452999749509703e+20,651.3681572167229,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,5534881.579020834,4914977454.545455,4.787990036303023,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0169,arm-fence-p100,0.6,100.0,14000000.0,5.06e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1612.4275002993254,0.19264638379942006,5.190857883121138,5997.526397801526,194.00018801876126,60.0,-134.00018801876126,1.9400018801876127,60.0,100.0,0.6,0.7757112695626864,221.57029496906384,5.101354861508026e+19,2.0198645138491972e+20,721.39601398669,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,6597279.037581679,4914977454.545455,5.736721475830978,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0170,arm-fence-p100,0.6,100.0,14000000.0,5.5660000000000007e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1944.4572779604543,0.16884888585857463,5.922455424654596,7025.450541515742,171.0604501707062,60.0,-111.06045017070619,1.710604501707062,60.0,100.0,0.6,0.7662058202597163,264.64201310435135,5.925748680453898e+19,2.1904251319546105e+20,791.1155312769772,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,7727995.595667316,4914977454.545455,6.74646254703408,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0171,arm-fence-p100,0.6,100.0,14000000.0,6.072e+20,19.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2295.316423671623,0.15025590344634063,6.655312550545609,8111.668137599976,143.17888235460418,60.0,-83.17888235460418,1.4317888235460419,60.0,100.0,0.6,0.7577424582850345,311.694524476817,6.787143213313255e+19,2.3572856786686745e+20,860.5501083432634,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,8922834.951359974,4914977454.545455,7.813465910790743,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0172,arm-fence-p100,0.6,100.0,14000000.0,4.554e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1794.643792474893,0.17866330359536234,5.597120280865318,6561.646060275032,348.4195785326119,60.0,-288.4195785326119,3.4841957853261194,60.0,100.0,0.6,0.6241214099235689,188.5020543411358,4.210704993298064e+19,1.8559295006701935e+20,755.1635826379846,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,7217810.666302536,4914977454.545455,6.2908623584592736,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0173,arm-fence-p100,0.6,100.0,14000000.0,5.06e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2206.119740581362,0.15449400138164973,6.472743220169948,7835.5259652515615,327.43906834047357,60.0,-267.43906834047357,3.274390683404736,60.0,100.0,0.6,0.6154955067186781,227.45500130177055,4.9785052611431875e+19,2.032149473885681e+20,836.3960824530869,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,8619078.561776718,4914977454.545455,7.5422084501925974,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0174,arm-fence-p100,0.6,100.0,14000000.0,5.5660000000000007e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,2644.369545070243,0.13611887818844004,7.346519551943571,9192.294500247015,297.8341930830036,60.0,-237.83419308300358,2.9783419308300356,60.0,100.0,0.6,0.6079070451228804,270.30340132873386,5.786020407001387e+19,2.2043979592998617e+20,917.2744496172113,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,10111523.950271716,4914977454.545455,8.874976945103889,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0175,arm-fence-p100,0.6,100.0,14000000.0,6.072e+20,22.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,3107.775025966716,0.1217927266957,8.210670925354247,10626.941975236869,260.3103697829481,60.0,-200.3103697829481,2.603103697829481,60.0,100.0,0.6,0.6011512813154559,317.05790016256617,6.630279220926887e+19,2.3729720779073113e+20,997.8251780416417,0.0018780323727564695,563409711.8269409,22.63636363636363,16280943.56126321,11689636.172760556,4914977454.545455,10.284246770171672,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0176,arm-fence-p100,0.6,100.0,15000000.0,4.554e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,599.3883946056551,0.3709379929756569,2.6958683632755456,2861.3477349877166,103.82998667688037,60.0,-43.82998667688037,1.0382998667688037,60.0,100.0,0.6,1.383615446274889,186.38760366975873,4.71847685891542e+19,1.805152314108458e+20,499.17283610628095,0.0020828016317719954,624840489.5315987,24.253246753246746,16581063.092386423,3147482.5084864884,5262159272.727273,2.6560190506193893,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0177,arm-fence-p100,0.6,100.0,15000000.0,5.06e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,769.9632226871695,0.3178192105203677,3.1464429049543376,3389.426828766591,102.67457725061354,60.0,-42.67457725061354,1.0267457725061353,60.0,100.0,0.6,1.3650275222435873,227.66978050350951,5.5642562871021945e+19,1.9735743712897807e+20,552.7300536876538,0.0020828016317719954,624840489.5315987,24.253246753246746,16581063.092386423,3728369.51164325,5262159272.727273,3.17475689046187,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0178,arm-fence-p100,0.6,100.0,15000000.0,5.5660000000000007e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,951.0328272196532,0.27697291700744814,3.610461307208274,3949.99648460537,100.74044398754893,60.0,-40.74044398754893,1.0074044398754893,60.0,100.0,0.6,1.34866620600889,273.20551433284004,6.4511012546273935e+19,2.137889874537261e+20,606.0437640090323,0.0020828016317719954,624840489.5315987,24.253246753246746,16581063.092386423,4344996.133065907,5262159272.727273,3.725410562945286,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0179,arm-fence-p100,0.6,100.0,15000000.0,6.072e+20,14.63,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1141.9157973262813,0.244832308023453,4.084428268773286,4540.947136618088,98.34446012266915,60.0,-38.34446012266915,0.9834446012266915,60.0,100.0,0.6,1.3340905989346825,322.99960160163215,7.3757348210994086e+19,2.298426517890059e+20,659.1333984181782,0.0020828016317719954,624840489.5315987,24.253246753246746,16581063.092386423,4995041.8502798965,5262159272.727273,4.305907818545687,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0180,arm-fence-p100,0.6,100.0,15000000.0,4.554e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,923.9045799892054,0.2823381927391022,3.5418516719204947,3866.0107032659444,104.99323180119802,60.0,-44.99323180119802,1.0499323180119802,60.0,100.0,0.6,1.0958397817814478,184.30441237872728,4.807451167518483e+19,1.7962548832481516e+20,579.4237274928271,0.0020828016317719954,624840489.5315987,24.253246753246746,16581063.092386423,4252611.773592539,5262159272.727273,3.642910416087097,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0181,arm-fence-p100,0.6,100.0,15000000.0,5.06e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1157.1189052496663,0.24262841120135167,4.1215288640295435,4588.01412501902,91.06562622731553,60.0,-31.065626227315533,0.9106562622731553,60.0,100.0,0.6,1.0811875717098922,224.11848622325283,5.6666116905042625e+19,1.9633388309495736e+20,641.5647947382779,0.0020828016317719954,624840489.5315987,24.253246753246746,16581063.092386423,5046815.537520922,5262159272.727273,4.352142233387366,0.05,4.05,24.9,800000000.0,0.5,0.004
20260903-wall-and-heating:c0182,arm-fence-p100,0.6,100.0,15000000.0,5.5660000000000007e+20,17.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,1404.542878417646,0.21220779451145388,4.712362249945655,5354.008902790542,74.41265729797806,60.0,-14.412657297978058,0.7441265729797806,60.0,100.0,0.6,1.068288863656472,267.9931746288841,6.567024868647925e+19,2.126297513135208e+20,703.4216182596334,0.0020828016317719954,624840489.5315987,24.253246753246746,16581063.092386423,5889409.793069596,5262159272.727273,5.104587238374072,0.05,4.05,24.9,800000000.0,0.5,0.004
