case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,source,p_net_MW,rec_frac,q_eng,p_th_MW,p_aux_required_MW,p_coupled_installed_MW,sustainment_margin_MW,ignited,p_delivered_MW,p_wallplug_total_MW,tau_E_s,p_rad_MW,n_He0,n_D0,n_T0,He_over_ne,W_th_MJ,eps_cond,sigma_wp_Pa,p_avg_Pa,n_e_volav,alpha_n_e_eff,alpha_He_eff,B_peak_T,B_axis_T,cryo_cost_USD,aux_cost_USD,magnet_capital_USD,wall_load_oracle,wall_load_peak_oracle,cas72_oracle_USD,lcoe_oracle,beta_limit,wall_load_limit,fluence_limit,B_max_T,sigma_allow_Pa,recirc_threshold,eps_cond_allow
20260905-stored-energy-basis:c0010,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,183.24931913356542,0.6501133660851965,1.5381932631561235,1572.7901620567445,94.82306923331566,50.0,-44.823069233315664,False,50.0,100.0,1.2950253830515956,82.86404634006809,2.541770207150337e+19,1.2638229792849663e+20,1.2638229792849663e+20,0.08372102131588725,318.1286087454266,0.0019055122602705946,571653678.0811784,565858.9908177555,2.0210560311958333e+20,0.5021849731714945,3.8848605231811697,23.83458951762523,8.614911873840445,15509102.169112716,1730069.178262419,4034721191.1238365,1.587588485840251,2.0899663470208982,29386370.08866527,815.0876544447626,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0011,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,325.00121910077695,0.5148331121821906,1.9423770078839004,2011.6369468844944,90.48804626629703,50.0,-40.48804626629703,False,50.0,100.0,1.268575750657635,107.02081725965417,3.2564838867609666e+19,1.4453516113239033e+20,1.4453516113239033e+20,0.0919391272377461,366.7672314915964,0.0019055122602705946,571653678.0811784,652373.0647655573,2.3279342767877748e+20,0.5215206182227219,3.8848605231811697,23.83458951762523,8.614911873840445,15509102.169112716,2212800.641572944,4034721191.1238365,2.076406918176285,2.7334669030514,51510336.54161064,498.1848822833064,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0012,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,480.5313878082557,0.4211967887820933,2.3741871415770723,2493.1395898598785,81.85719751614158,50.0,-31.857197516141582,False,50.0,100.0,1.2466890137860611,133.92190355572652,4.0269304619005755e+19,1.6213069538099423e+20,1.6213069538099423e+20,0.09947950745801817,414.56669542091646,0.0019055122602705946,571653678.0811784,737394.5173389061,2.6290753581474726e+20,0.53970481958811,3.8848605231811697,23.83458951762523,8.614911873840445,15509102.169112716,2742453.548845866,4034721191.1238365,2.612738447179665,3.439515640782115,79695474.8210042,365.02911362265127,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0013,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,648.7097919779682,0.3536141471442236,2.827941155850148,3013.799644253589,69.35115423397178,50.0,-19.351154233971783,False,50.0,100.0,1.2281553575867032,163.463245597727,4.8476316573385966e+19,1.7922368342661405e+20,1.7922368342661405e+20,0.1064477746451163,461.60948580384013,0.0019055122602705946,571653678.0811784,821070.0660307057,2.9250432108897724e+20,0.5569000769102188,3.8848605231811697,23.83458951762523,8.614911873840445,15509102.169112716,3315179.608678948,4034721191.1238365,3.1926862566836673,4.202982632198563,114269340.85358994,292.8234299862996,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0014,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,16.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,828.5665749621403,0.3031485540220905,3.2987127490211607,3570.6145508638247,53.33935557274435,50.0,-3.3393555727443527,False,50.0,100.0,1.2121756720331296,195.55282359083674,5.71401939301012e+19,1.958598060698988e+20,1.958598060698988e+20,0.11292528444684032,507.96438328824456,0.0019055122602705946,571653678.0811784,903522.0517651156,3.2163080748130835e+20,0.5732323777143342,3.8848605231811697,23.83458951762523,8.614911873840445,15509102.169112716,3927676.0059502074,4034721191.1238365,3.8129058849472846,5.019465091219876,163941627.22100002,249.51413008374746,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0015,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,244.86927072830062,0.5830343466471081,1.7151648196212834,1763.5580998751873,105.98561205148809,50.0,-55.98561205148809,False,50.0,100.0,1.1778569392027,83.72394928111258,2.553309722475767e+19,1.2626690277524233e+20,1.2626690277524233e+20,0.08410111075348375,338.3228313242505,0.0019055122602705946,571653678.0811784,601778.685226461,2.0230897300435383e+20,0.5006749107142485,3.770315697336067,23.83458951762523,8.614911873840445,15509102.169112716,1939913.909862706,4034721191.1238365,1.8000792400814856,2.3696978576599563,41790902.424028255,634.2333052620808,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0016,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,405.4948897241883,0.46139279267706945,2.167350716940877,2260.8356423534005,99.35668737094545,50.0,-49.35668737094545,False,50.0,100.0,1.1537774351065997,107.76168682071037,3.270728535663905e+19,1.4439271464336094e+20,1.4439271464336094e+20,0.09234129123839371,390.0973973239723,0.0019055122602705946,571653678.0811784,693870.6972657619,2.3305946951481337e+20,0.519783773375005,3.770315697336067,23.83458951762523,8.614911873840445,15509102.169112716,2486919.2065887405,4034721191.1238365,2.353981962293579,3.0988780320386122,68744632.1244873,417.59240395182303,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0017,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,581.7068804315574,0.37753412569889355,2.648767176076583,2806.3667116929537,87.49737101495026,50.0,-37.49737101495026,False,50.0,100.0,1.1338467483608354,134.52119540322698,4.0439419030279225e+19,1.6196058096972077e+20,1.6196058096972077e+20,0.0998997505688716,440.99020464837054,0.0019055122602705946,571653678.0811784,784394.3150756626,2.6324265463718212e+20,0.5377447114637302,3.770315697336067,23.83458951762523,8.614911873840445,15509102.169112716,3087003.382862249,4034721191.1238365,2.9616328585165714,3.898814498679711,103020717.45700704,317.2742493065535,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0018,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.554e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,772.2245798409456,0.3171774541869314,3.152809213894002,3396.186529684311,70.90140835793284,50.0,-20.901408357932837,False,50.0,100.0,1.1169648856927026,163.90380190167377,4.8674478952953864e+19,1.7902552104704613e+20,1.7902552104704613e+20,0.10688291381851968,491.08820396742766,0.0019055122602705946,571653678.0811784,873504.1988062242,2.9291447123503923e+20,0.5547200453424501,3.770315697336067,23.83458951762523,8.614911873840445,15509102.169112716,3735805.182652742,4034721191.1238365,3.618615679763458,4.763693526981635,144864006.2736292,260.358010921489,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0019,arm-fence-p100,100.0,11.2,1.3,13000000.0,5.06e+20,17.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,975.9493999944882,0.27219862787884813,3.673787806326071,4026.894000516615,50.002313905279834,50.0,-0.0023139052798342163,False,50.0,100.0,1.1024052993229414,195.8218959624055,5.736660690171446e+19,1.9563339309828555e+20,1.9563339309828555e+20,0.11337274091247918,540.4638680995348,0.0019055122602705946,571653678.0811784,961329.2566874803,3.2212154732163904e+20,0.5708356184405072,3.770315697336067,23.83458951762523,8.614911873840445,15509102.169112716,4429583.400568277,4034721191.1238365,4.321142046171456,5.688527938910804,203406169.56238008,225.4626790438614,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0020,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.036e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,308.4997826492868,0.5274665057256773,1.8958549768467687,1960.5504899590428,120.90605691523785,50.0,-70.90605691523785,False,50.0,100.0,1.0767838797638676,85.03105335310305,2.553687178807228e+19,1.2626312821192773e+20,1.2626312821192773e+20,0.08411354343897326,358.72925427913793,0.0019055122602705946,571653678.0811784,638075.8228683422,2.026219261513078e+20,0.4983570917852538,3.661425505820377,23.83458951762523,8.614911873840445,15509102.169112716,2156605.538954947,4034721191.1238365,2.019503227295416,2.6585565594560614,49511528.39745328,520.4878701902189,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0021,arm-fence-p100,100.0,11.2,1.3,13000000.0,3.542e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,488.7121935819444,0.4172627445553944,2.3965714961337587,2518.4663778035606,112.54136798267774,50.0,-62.54136798267774,False,50.0,100.0,1.0547228632905408,109.06356781681633,3.271093857814178e+19,1.4438906142185823e+20,1.4438906142185823e+20,0.09235160524602423,413.69325238258045,0.0019055122602705946,571653678.0811784,735840.9142280173,2.3346154207421668e+20,0.5171663686150114,3.661425505820377,23.83458951762523,8.614911873840445,15509102.169112716,2770313.0155839166,4034721191.1238365,2.640949205938208,3.4766534362216395,80886767.81706385,360.2576177031134,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
20260905-stored-energy-basis:c0022,arm-fence-p100,100.0,11.2,1.3,13000000.0,4.048e+20,18.0,0.5,8.0,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,686.416569707876,0.34154678490389173,2.927856575436338,3130.535280085012,97.98332920295707,50.0,-47.983329202957066,False,50.0,100.0,1.0364573849289205,135.80894002970447,4.044260209938414e+19,1.6195739790061588e+20,1.6195739790061588e+20,0.09990761388187781,467.735373643321,0.0019055122602705946,571653678.0811784,831966.2527156489,2.637411183971818e+20,0.5348384145030816,3.661425505820377,23.83458951762523,8.614911873840445,15509102.169112716,3443588.808093513,4034721191.1238365,3.322714623024015,4.374157286230903,128707157.50020786,282.7037664685925,0.05,4.05,18.0,24.9,800000000.0,0.5,0.004
