case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,j_wp,eta_couple_heat,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,wall_load_peak,wall_peak_calibration,beta,B_axis,B_peak,sigma_wp,eps_cond,plasma_volume,heating_capital,total_capital,magnet_capital,magnet_capital_1cfe_form,overnight_capital,cas72,replacement_cost_per_event,fuel,p_cryo,vol_cold,special_materials,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible,feasible_but_wall,p_aux_required_MW_oracle,ignited,feasible_driven,feasible_driven_but_wall,p_net_MW_oracle,core_life_fpy_from_peak,n_replacements_from_peak,wall_margin,cas72_at_limit_oracle,cas72_from_peak_oracle,lifetime_charge_above_limit_per_MWh,cas72_per_MWh,magnet_capital_shadow,lcoe_magnet_shadow,He_over_ne_oracle,W_th_MJ_oracle,tau_E_s_oracle,alpha_He_eff_oracle,alpha_n_e_eff_oracle,n_e_volav_oracle,committed_case_id,committed_excluded,committed_lcoe,committed_p_fus,committed_wall_load_peak,committed_beta,committed_p_aux_required_MW,committed_W_th_MJ,committed_tau_E_s,committed_n_He0,committed_sustainment_ok,committed_wall_load_ok,committed_beta_ok,committed_recirc_ok,committed_feasible,committed_ignited,committed_feasible_driven,W_ratio_vs_committed,feasible_driven_changed,class_vs_committed,state_here,state_committed,transition_vs_committed,W_th_MJ_store,W_store_vs_oracle_reldev,cf0915_p_aux_required_MW,cf0915_W_th_MJ,cf0915_wall_load_peak,cf0915_lcoe,cf0915_feasible_driven,cf0915_ignited,cf0915_error,cf0940_p_aux_required_MW,cf0940_W_th_MJ,cf0940_wall_load_peak,cf0940_lcoe,cf0940_feasible_driven,cf0940_ignited,cf0940_error,rule_vs_scales,wall_load_shadow_lo,wall_load_ok_shadow_lo,wall_load_shadow_hi,wall_load_ok_shadow_hi,feasible_shadow_lo,feasible_shadow_hi
20260905-stored-energy-basis:c4320,arm-search-p220,220.0,11.2,2.2,15000000.0,4.048e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,1159.448710911831,1135.5598113518306,1428.720734142118,1.123629549368479,1.4791918470330083,1.3164408570995383,0.011716834466627829,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,12276661733.100561,4647073374.373657,8006991165.812818,12276661733.100561,31312530.463783514,741935560.4294708,279284.92854414944,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,33.283019157596016,False,False,False,157.51673465958123,12.1688069306931,2.0,2.5708081529669915,116848975.91914363,31312530.463783514,-72.92920286936564,26.697367120992034,6838969090.909093,1356.8577527759176,0.247235031831747,741.6877205179921,11.525862430055549,4.267692568193456,1.050336735761106,1.974309843547402e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,violated,,,741.6877205179921,0.0,,,,,,,,,,,,,,,,1.2921739817737508,satisfied,2.0562420753443167,satisfied,False,False
20260905-stored-energy-basis:c4321,arm-search-p220,220.0,11.2,2.2,15000000.0,4.554e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,757.6830739854436,742.2485005170811,1681.3076821104905,1.3222786987366928,1.7407017034893941,1.3164408570995383,0.012945067913865748,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,12697553660.113619,4647073374.373657,8006991165.812818,12697553660.113619,41169283.50389698,808533118.8241171,328660.37752361,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,42.014258821335886,False,False,False,252.15522956345367,10.340657427931145,2.0,2.3092982965106055,127337564.02863558,41169283.50389698,-45.89405325379707,21.927155538470682,6838969090.909093,881.0008719963807,0.2562670272721908,819.436165999618,11.421123181081343,4.267692568193456,1.0917235415005462,2.1771519561007966e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,violated,,,819.4361659996179,1.3873788153215222e-16,,,,,,,,,,,,,,,,1.5206205035471967,satisfied,2.419770018688148,satisfied,False,False
20260905-stored-energy-basis:c4322,arm-search-p220,220.0,11.2,2.2,15000000.0,5.06e+20,13.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,569.8816029343625,558.3877585685171,1941.8542784080566,1.5271877811005832,2.0104523915039936,1.3164408570995383,0.014151117412203196,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,13116343744.900927,4647073374.373657,8006991165.812818,13116343744.900927,51437523.68371858,873450795.0523617,379591.7707556683,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,53.04918122088327,False,False,False,349.77602083654864,8.953208778316025,2.0,2.0395476084960062,137561583.9986853,51437523.68371858,-33.06826671224534,19.749994902354246,6838969090.909093,658.782001516112,0.2642555298133888,895.7803446087415,11.329955988339703,4.267692568193456,1.129746534876661,2.375869577500234e+20,,False,,,,,,,,,,,,,,,,,,not_proposed_by_committed,violated,,,895.7803446087414,1.2691374443058594e-16,,,,,,,,,,,,,,,,1.7562659482656706,satisfied,2.7947536394140675,satisfied,False,False
20260905-stored-energy-basis:c4323,arm-search-p220,220.0,11.2,2.2,15000000.0,3.036e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,2182.6238477742136,2136.9345022701978,1221.6843125033054,0.9608039980975606,1.2648416387602157,1.3164408570995383,0.010336220792735358,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,11916906298.77354,4647073374.373657,8006991165.812818,11916906298.77354,17758802.45889902,684079435.5150421,238813.6517986966,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-10.734243109261598,True,False,False,79.94496980087523,14.23103054833284,1.0,2.785158361239784,107737094.36572713,17758802.45889902,-151.1553662254224,29.83317678645675,6838969090.909093,2571.581748992497,0.2291464919977675,654.293449341608,9.830685375045052,4.051846993560424,0.9532818836176067,1.5543071511916796e+20,20260904-wall-and-heating:c3500,False,1645.8873934774372,1295.4240116142603,1.3411862728941122,0.012433822873679749,64.57749316009287,787.0738270452114,8.945213338500714,6.712353780311548e+19,satisfied,satisfied,satisfied,violated,False,False,False,0.8312987001459825,False,executed_in_both,violated,violated,violated->violated,654.293449341608,0.0,67.46622034115174,714.9559987649764,1.2208523117676575,2701.3755597282075,False,False,,66.23652609765116,735.936579627309,1.2563653873667757,2265.9186802960107,False,False,,below_both,1.1049245978121947,satisfied,1.758271316518536,satisfied,False,False
20260905-stored-energy-basis:c4324,arm-search-p220,220.0,11.2,2.2,15000000.0,3.542e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,970.3331158624172,950.4267291117699,1519.0972210676593,1.1947069046912655,1.572760981594506,1.3164408570995383,0.011790265178772625,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,12429209847.786873,4647073374.373657,8006991165.812818,12429209847.786873,34815036.62431694,766225589.923259,296951.6356128524,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-16.595454860066866,True,False,False,191.37871670626916,11.444841403524094,2.0,2.477239018405494,120674463.22932461,34815036.62431694,-60.25197869224085,24.431503071971175,6838969090.909093,1132.813187846769,0.24111853284964652,746.335960421168,9.705577666227573,4.051846993560424,1.0023069852173947,1.76895951827059e+20,20260904-wall-and-heating:c3501,False,826.585371816307,1618.594075800562,1.675772670869604,0.014408223413945867,91.02518309373295,912.0554200062093,8.793761603459973,8.244889103513666e+19,satisfied,satisfied,satisfied,violated,False,False,False,0.8183011076411201,False,executed_in_both,violated,violated,violated->violated,746.335960421168,0.0,96.90108004324753,828.5047283814389,1.5205046377815892,1066.8450848270086,False,False,,94.74079135550551,852.8083790177338,1.566224006525755,981.3553950068376,False,False,,below_both,1.3739129403949553,satisfied,2.186313635585016,satisfied,False,False
20260905-stored-energy-basis:c4325,arm-search-p220,220.0,11.2,2.2,15000000.0,4.048e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,636.212975807584,623.3284907334678,1829.7626694806236,1.4390323837459373,1.8944010246524934,1.3164408570995383,0.013211090159142529,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,12937844331.169119,4647073374.373657,8006991165.812818,12937844331.169119,47019400.50085091,845946795.8042811,357680.21292523306,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-21.084010009809333,True,False,False,307.77788417283614,9.501684049871066,2.0,2.155598975347506,133229921.90129398,47019400.50085091,-37.61835756007207,20.517131686111696,6838969090.909093,737.2443665141548,0.2513928521952032,836.2756488196904,9.601221331242925,4.051846993560424,1.0463853908531555,1.9781220185081335e+20,20260904-wall-and-heating:c3502,False,561.4332963863104,1958.3385660545287,2.0275190045292812,0.016370468052003963,125.15041513091444,1036.2675318052782,8.664444142797235,9.828804018625195e+19,violated,satisfied,satisfied,violated,False,False,False,0.8070074793936827,False,executed_in_both,violated,violated,violated->violated,836.2756488196907,2.7188843267664746e-16,134.45236318182293,941.3807801437194,1.8347796702491856,677.7765421587276,False,False,,131.23642973314264,968.9794311588823,1.8914275193870576,638.1486358105284,False,False,,below_both,1.6548872413078277,satisfied,2.6334292622550652,satisfied,False,False
20260905-stored-energy-basis:c4326,arm-search-p220,220.0,11.2,2.2,15000000.0,4.554e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,483.6504814357525,474.03254098720527,2151.871748513948,1.692357803243705,2.227888957021235,1.3164408570995383,0.014603955572311112,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,13444807607.959637,4647073374.373657,8006991165.812818,13444807607.959637,70488135.42712626,923430576.3767526,420645.7799331626,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-23.930151840875908,True,False,False,428.46471569670166,8.079397289201804,3.0,1.822111042978765,145433003.80371156,70488135.42712626,-23.491124467200592,22.09418201202476,6838969090.909093,556.2240832459863,0.26035305387171703,924.4454677433748,9.511896695661811,4.051846993560424,1.0864412545601247,2.182663897220581e+20,20260904-wall-and-heating:c3503,False,434.4488464562845,2312.6793904834694,2.3943773037342444,0.018322462181206468,167.34716046370676,1159.830775809133,8.551594453188295,1.1456044961936931e+20,violated,satisfied,satisfied,satisfied,False,False,False,0.7970520243338548,False,executed_in_both,violated,violated,violated->violated,924.4454677433748,0.0,180.46131438440665,1053.6913048986248,2.161929009908103,507.14002034929916,False,False,,176.07984916087338,1084.56084558633,2.2301415763260777,482.8938648292126,False,False,,below_both,1.9462114737302605,satisfied,3.0970147799359804,satisfied,False,False
20260905-stored-energy-basis:c4327,arm-search-p220,220.0,11.2,2.2,15000000.0,5.06e+20,14.63,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,393.66956844953467,385.93605010909334,2484.0311056253795,1.9535873492499405,2.5717822044654066,1.3164408570995383,0.015972858753906357,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,13950655967.218023,4647073374.373657,8006991165.812818,13950655967.218023,87660949.81449267,998863310.7432158,485575.965447576,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False,False,-24.931488656783415,True,False,False,552.9171542653007,6.999037464660286,3.0,1.4782177955345932,157313062.16942716,87660949.81449267,-16.918084737587492,21.292324482301577,6838969090.909093,449.9080617334442,0.26826868211835814,1011.0984526651131,9.433900035591204,4.051846993560424,1.1231549386756572,2.383245757446338e+20,20260904-wall-and-heating:c3504,False,357.1123032711965,2680.0677932196354,2.7747441011322858,0.020265652909704994,217.92164260572446,1282.8367554580514,8.451470306609156,1.3120495412847939e+20,violated,satisfied,satisfied,satisfied,False,False,False,0.7881739031589323,False,executed_in_both,violated,violated,violated->violated,1011.0984526651129,2.248778789482934e-16,,,,,,,RuntimeError: oracle sustainment: non-positive fuel,229.54735158721076,1199.6367304675007,2.5809325573270328,391.81751890508554,False,False,,,2.2466254516374313,satisfied,3.5750648491273913,satisfied,False,False
20260905-stored-energy-basis:c4328,arm-search-p220,220.0,11.2,2.2,15000000.0,3.036e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,1062.20459106794,1040.3640661358618,1470.8226159856958,1.1567409317352155,1.5227810236156256,1.3164408570995383,0.011349610683767915,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,12348021311.570404,4647073374.373657,8006991165.812818,12348021311.570404,32939644.299711764,753318784.1523634,287514.96313472197,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-36.07812077583401,True,False,False,173.29133727600694,11.820478270251606,2.0,2.527218976384374,118641743.52002338,32939644.299711764,-66.41888410471275,25.528131015424414,6838969090.909093,1241.6436106721403,0.23087494377815318,718.4420758683965,8.544394045212405,3.8848605231811697,0.9447072851165155,1.561160398398004e+20,20260904-wall-and-heating:c3505,False,907.6533327836119,1558.215213343273,1.6132608594668127,0.01358321745199466,37.929823833279556,859.8316907151485,7.789907996980316,6.770126344184876e+19,satisfied,satisfied,satisfied,violated,False,False,False,0.8355612890597764,False,executed_in_both,violated,violated,violated->violated,718.4420758683966,1.5824078452560046e-16,40.55778191084886,781.0483764735925,1.4677296074914563,1188.3238157185406,False,False,,39.311898463766056,803.9675993054988,1.5106628254828003,1087.4259928854124,False,False,,below_both,1.3302520714954977,satisfied,2.1168359050754444,satisfied,False,False
20260905-stored-energy-basis:c4329,arm-search-p220,220.0,11.2,2.2,15000000.0,3.542e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,637.1713669391235,624.266778059111,1828.3381612691492,1.43791206717078,1.8929261941400704,1.3164408570995383,0.012953258043934353,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,12935560337.46076,4647073374.373657,8006991165.812818,12935560337.46076,46963224.602392085,845593278.7860937,357401.7514564905,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-50.38965518143618,True,False,False,307.2441538506777,9.509087071499449,2.0,2.1570738058599295,133174245.7701738,46963224.602392085,-37.68392488413136,20.528217903704835,6838969090.909093,738.378264701025,0.2428091839987314,819.954609690073,8.43373848581373,3.8848605231811697,0.9923054955559625,1.7778397981136863e+20,20260904-wall-and-heating:c3506,False,567.7338735625641,1945.9910738766687,2.014735323769051,0.015740151020108166,54.59042746794273,996.3678128221349,7.658003433236379,8.311767750122883e+19,satisfied,satisfied,satisfied,violated,False,False,False,0.822943695227985,False,executed_in_both,violated,violated,violated->violated,819.954609690073,0.0,60.64521926126912,905.099611525905,1.827132463951133,683.5610566430584,False,False,,58.32633465928427,931.6476895644428,1.8823533325678155,644.1396867589086,False,False,,below_both,1.6535988772463968,satisfied,2.6313790829225274,satisfied,False,False
20260905-stored-energy-basis:c4330,arm-search-p220,220.0,11.2,2.2,15000000.0,4.048e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,466.98730304991034,457.7186362458972,2201.7589334161094,1.7315920032880794,2.2795384609552656,1.3164408570995383,0.014521503523066083,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,13521786073.28139,4647073374.373657,8006991165.812818,13521786073.28139,73059507.86703487,935027910.4696181,430397.67793374334,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-63.82662211925384,True,False,False,447.15629153664906,7.896335292564839,3.0,1.7704615390447342,147259492.09247762,73059507.86703487,-22.285451403149477,21.942917227070435,6838969090.909093,536.527256429184,0.2530436879473525,919.226167886339,8.341213657295462,3.8848605231811697,1.035020172366088,1.989169471127871e+20,20260904-wall-and-heating:c3507,False,423.8050350086122,2353.5059049143156,2.4366460591640062,0.017883876817430634,78.0379747057492,1132.0678693997302,7.5453305660166885,9.904454639337918e+19,satisfied,satisfied,satisfied,satisfied,False,False,False,0.8119885677647147,False,executed_in_both,violated,violated,violated->violated,919.226167886339,0.0,88.04056530068283,1028.420385315642,2.2039486461634463,491.87092608957306,False,False,,84.5002600224484,1058.5667132873155,2.2723174834436417,469.23374825003776,False,False,,below_both,1.9913308037812911,satisfied,3.1688133660171856,satisfied,False,False
20260905-stored-energy-basis:c4331,arm-search-p220,220.0,11.2,2.2,15000000.0,4.554e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,373.0009806174378,365.6995872181202,2588.9298347981817,2.036085845263254,2.680386595266596,1.3164408570995383,0.01605996698165097,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,14107383507.389664,4647073374.373657,8006991165.812818,14107383507.389664,93090003.66900994,1021873055.6164157,506081.46619471075,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False,False,-76.03572833816122,True,False,False,592.2202850331106,6.715449193704719,3.0,1.3696134047334039,160936914.78950894,93090003.66900994,-15.38593060699709,21.11041332615287,6838969090.909093,425.50716531350736,0.2619638786450576,1016.6124934291335,8.261847152647055,3.8848605231811697,1.0737717589893947,2.1959986581258528e+20,20260904-wall-and-heating:c3508,False,344.133484131248,2778.4027562691563,2.8765528536373606,0.020016470343729578,108.74215787930427,1267.063241726375,7.446973842133232,1.154016560607198e+20,satisfied,satisfied,satisfied,satisfied,False,False,False,0.802337610271132,False,executed_in_both,violated,violated,violated->violated,1016.6124934291336,1.1182907789981924e-16,123.15059198103705,1151.1273096879086,2.5960961101602154,388.7956332666783,False,False,,118.25853361515038,1184.8456208726595,2.678370514975636,373.36008837161205,False,False,,below_both,2.3414987220527417,satisfied,3.726037096831755,satisfied,False,False
20260905-stored-energy-basis:c4332,arm-search-p220,220.0,11.2,2.2,15000000.0,5.06e+20,16.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,316.5573429501705,310.4865558568815,2988.1904395553547,2.3500877370838174,3.093751514865735,1.3164408570995383,0.01757291558181344,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,14692560202.010084,4647073374.373657,8006991165.812818,14692560202.010084,127624615.00292973,1106363329.0389452,584128.5378199827,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False,False,-86.75039030718256,True,False,False,741.8140111244526,5.8181789692897095,4.0,0.9562484851342647,174243463.83648577,127624615.00292973,-8.44002011082475,23.105553745155163,6838969090.909093,358.4751649384245,0.2698402536119745,1112.3837020871956,8.192415660836241,3.8848605231811697,1.1092366245776581,2.3989721878706645e+20,20260904-wall-and-heating:c3509,False,292.1632627865624,3218.8372259440107,3.332546149686599,0.022139506876901874,147.06776182634235,1401.4536465195708,7.3596853279985375,1.321281250548863e+20,violated,satisfied,satisfied,satisfied,False,False,False,0.7937356364584275,False,executed_in_both,violated,violated,violated->violated,1112.3837020871954,2.0440219954374078e-16,,,,,,,RuntimeError: oracle sustainment: non-positive fuel,,,,,,,RuntimeError: oracle sustainment: non-positive fuel,,2.7026008976463896,satisfied,4.3006605588633855,violated,False,False
20260905-stored-energy-basis:c4333,arm-search-p220,220.0,11.2,2.2,15000000.0,3.036e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,774.1278009459513,758.3477150134032,1665.2060700453412,1.3096154492460683,1.724031284476291,1.3164408570995383,0.012110865476284852,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,12671202226.487574,4647073374.373657,8006991165.812818,12671202226.487574,40536004.488187574,804402937.1445373,325512.85018142377,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-53.50519082711264,True,False,False,246.1223274533948,10.440645806185506,2.0,2.3259687155237088,126687093.11800888,40536004.488187574,-47.0096182534782,22.119071584794316,6838969090.909093,900.4683405810465,0.23132057181855645,766.630290304935,7.7626815603525605,3.770315697336067,0.9354485004332269,1.568628666337765e+20,20260904-wall-and-heating:c3510,False,685.3925476129153,1762.4801363755294,1.8247416629322735,0.014427248562017903,19.811700373566396,913.2597315245,7.088964097730961,6.788022603297081e+19,satisfied,satisfied,satisfied,violated,False,False,False,0.8394438776197903,False,executed_in_both,violated,violated,violated->violated,766.630290304935,0.0,21.965127812256355,829.5815248482108,1.6598588050118488,845.672403777141,False,False,,20.78155767085127,853.9245856458316,1.7084953158159581,790.1902209475652,False,False,,below_both,1.5060577666329784,satisfied,2.396596272120305,satisfied,False,False
20260905-stored-energy-basis:c4334,arm-search-p220,220.0,11.2,2.2,15000000.0,3.542e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,514.3540955538259,504.09230411709717,2069.9814673535193,1.6279544964818686,2.1431058126676383,1.3164408570995383,0.013827622295853093,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,13317604209.3075,4647073374.373657,8006991165.812818,13317604209.3075,66279268.07088713,904170853.4299735,404637.9480484497,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,False,False,-73.95555160879758,True,False,False,397.78231892753695,8.399025327449623,3.0,1.9068941873323615,142399749.9433428,66279268.07088713,-25.699993990784066,22.3773779308107,6838969090.909093,592.5255631810032,0.24323438659382776,875.3027697033529,7.660741197440298,3.770315697336067,0.9819157911385528,1.787159684501643e+20,20260904-wall-and-heating:c3511,False,467.3084370561485,2200.756947738156,2.278501079044124,0.01671821769018701,29.484317527578582,1058.280442987864,6.968922915760976,8.332474998583961e+19,satisfied,satisfied,satisfied,violated,False,False,False,0.8270990695359477,False,executed_in_both,violated,violated,violated->violated,875.3027697033527,1.2988287214051136e-16,35.36229442043026,961.3431565514029,2.0660141497676956,543.4015028784397,False,False,,33.006970860420495,989.5401032168825,2.128552834139821,520.1012501637692,False,False,,below_both,1.8721476709541487,satisfied,2.97915672856182,satisfied,False,False
20260905-stored-energy-basis:c4335,arm-search-p220,220.0,11.2,2.2,15000000.0,4.048e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,391.8288200636471,384.1338006734671,2492.8149962170783,1.9604955145697214,2.5808763955399643,1.3164408570995383,0.01550735252831844,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,13963831813.447521,4647073374.373657,8006991165.812818,13963831813.447521,88115740.990828,1000804127.1253569,487293.03176964854,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False,False,-93.90615228031714,True,False,False,556.2082751711312,6.974375073175128,3.0,1.4691236044600355,157618725.38169995,88115740.990828,-16.781971350964046,21.27614884219638,6838969090.909093,447.73454648805216,0.2534490329096849,981.6314279045758,7.575386855435636,3.770315697336067,1.0235697613941976,2.000425227352188e+20,20260904-wall-and-heating:c3512,False,360.24514148410054,2661.2917788349923,2.7553048036307937,0.018995182215082465,45.31214693392701,1202.41464860288,6.866370915013488,9.92786865215723e+19,satisfied,satisfied,satisfied,satisfied,False,False,False,0.8163834572750436,False,executed_in_both,violated,violated,violated->violated,981.6314279045758,0.0,55.500750327151195,1092.3303965981013,2.4918047096049376,410.83619790558157,False,False,,51.80672154666814,1124.3487393763232,2.5692156544265687,394.1929646790277,False,False,,below_both,2.2545698417551794,satisfied,3.5877067916625904,satisfied,False,False
20260905-stored-energy-basis:c4336,arm-search-p220,220.0,11.2,2.2,15000000.0,4.554e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,323.45597010643104,317.2405514810169,2931.273300321896,2.3053247697803183,3.034823715822398,1.3164408570995383,0.01715593759234249,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,14610156473.774286,4647073374.373657,8006991165.812818,14610156473.774286,124073660.1374891,1094596760.7402859,573002.4312381399,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False,False,-112.93874598422133,True,False,False,720.488473781315,5.9311517522928785,4.0,1.0151762841776018,172390322.50034988,124073660.1374891,-9.006309284795327,23.127544467014896,6838969090.909093,366.61450601403754,0.2623502729997139,1085.9885647830247,7.502084763088164,3.770315697336067,1.0613221341847594,2.2092616794226e+20,20260904-wall-and-heating:c3513,False,299.7761034215794,3141.426433031938,3.2524007363727407,0.021260344501068517,67.82519747498964,1345.8017603079625,6.776840179358701,1.15661925400894e+20,satisfied,satisfied,satisfied,satisfied,False,False,False,0.8069454185693112,False,executed_in_both,violated,violated,violated->violated,1085.9885647830245,2.09370229868544e-16,82.83957486132681,1222.6669503618368,2.934882740495468,336.1179723200593,False,False,,77.66025434002847,1258.4788164446006,3.0280202121489137,324.278278216251,False,False,,below_both,2.651123485247366,satisfied,4.218744328697983,violated,False,False
20260905-stored-energy-basis:c4337,arm-search-p220,220.0,11.2,2.2,15000000.0,5.06e+20,17.0,0.5,8.0,False,118.8271604938272,1.0,0.85,0.07,277.5815580352834,272.32683199395143,3383.480453686109,2.6609669242010225,3.5030055784087164,1.3164408570995383,0.018777841614812846,9.940282931354359,27.501449443413726,708524483.6652951,0.002361748278884317,1073.4007724496653,581119000.0,15256626506.758904,4647073374.373657,8006991165.812818,15256626506.758904,152277668.69910562,1185816900.5912924,661399.4422819474,0.8164974373657838,117.30279169649246,30821471.756821074,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,satisfied,satisfied,False,False,-130.73677191154957,True,False,False,889.9200486246534,5.138444571982875,4.0,0.5469944215912834,186756772.22089055,152277668.69910562,-5.2033368585756055,22.980644081403952,6838969090.909093,312.52315499645346,0.27020873865855866,1188.656764180333,7.437893692611379,3.770315697336067,1.095842222775779,2.4143038750781663e+20,20260904-wall-and-heating:c3514,False,260.4916108659415,3639.081175673132,3.7676356737268026,0.023515375825317025,97.43494482986023,1488.5475716738465,6.697378053375568,1.3241367449680465e+20,satisfied,satisfied,satisfied,satisfied,False,False,False,0.7985346164272793,False,executed_in_both,violated,violated,violated->violated,1188.6567641803329,1.9128623358318502e-16,,,,,,,RuntimeError: oracle sustainment: non-positive fuel,,,,,,,RuntimeError: oracle sustainment: non-positive fuel,,3.0601119628311757,satisfied,4.869569471287871,violated,False,False
