frequency_hz,eta,gain,eta_g,lcoe_per_mwh,f_recirc,p_net_mw,power_positive,viable,attractive
5.0,0.08,300.0,24.0,70.64118241387924,0.08680555555555555,238.0,True,True,True
5.0,0.09,10.0,0.9,nan,2.3148148148148144,-39.2,False,False,False
5.0,0.09,15.0,1.35,nan,1.5432098765432096,-33.8,False,False,False
5.0,0.09,20.0,1.8,nan,1.1574074074074072,-28.399999999999995,False,False,False
5.0,0.09,25.0,2.25,nan,0.9259259259259257,-23.0,False,False,False
5.0,0.09,30.0,2.7,nan,0.7716049382716048,-17.6,False,False,False
5.0,0.09,35.0,3.15,nan,0.6613756613756613,-12.199999999999994,False,False,False
5.0,0.09,40.0,3.6,nan,0.5787037037037036,-6.799999999999995,False,False,False
5.0,0.09,45.0,4.05,nan,0.51440329218107,-1.4000000000000012,False,False,False
5.0,0.09,50.0,4.5,2448.3989854544584,0.46296296296296285,4.0000000000000036,True,False,False
5.0,0.09,55.0,4.95,1059.103509700798,0.4208754208754208,9.400000000000007,True,False,False
5.0,0.09,60.0,5.4,683.6182459835924,0.3858024691358024,14.800000000000002,True,False,False
5.0,0.09,65.0,5.85,508.88747969934786,0.3561253561253561,20.200000000000006,True,False,False
5.0,0.09,70.0,6.3,407.8712554412692,0.33068783068783064,25.600000000000012,True,False,False
5.0,0.09,75.0,6.75,342.0477802795535,0.3086419753086419,31.000000000000004,True,False,False
5.0,0.09,80.0,7.2,295.75434719878626,0.2893518518518518,36.400000000000006,True,False,False
5.0,0.09,85.0,7.65,261.4218968278824,0.2723311546840958,41.800000000000004,True,False,False
5.0,0.09,90.0,8.1,234.94517662659214,0.257201646090535,47.2,True,False,False
5.0,0.09,95.0,8.55,213.90474118146028,0.24366471734892786,52.60000000000002,True,False,False
5.0,0.09,100.0,9.0,196.7821799226634,0.23148148148148143,58.00000000000001,True,False,False
5.0,0.09,105.0,9.45,182.57639566063307,0.2204585537918871,63.40000000000001,True,False,False
5.0,0.09,110.0,9.9,170.60058916066572,0.2104377104377104,68.80000000000001,True,False,False
5.0,0.09,115.0,10.35,160.36789196258042,0.20128824476650561,74.2,True,True,False
5.0,0.09,120.0,10.8,151.52355066574282,0.1929012345679012,79.6,True,True,False
5.0,0.09,125.0,11.25,143.80296096897402,0.18518518518518515,85.00000000000001,True,True,False
5.0,0.09,130.0,11.7,137.00474260765986,0.17806267806267806,90.40000000000002,True,True,False
5.0,0.09,135.0,12.15,130.97292047079455,0.17146776406035663,95.80000000000001,True,True,False
5.0,0.09,140.0,12.6,125.5848105777844,0.16534391534391532,101.20000000000003,True,True,False
5.0,0.09,145.0,13.05,120.74258799100795,0.15964240102171137,106.6,True,True,False
5.0,0.09,150.0,13.5,116.36729401081348,0.15432098765432095,112.00000000000001,True,True,False
5.0,0.09,155.0,13.95,112.39449726218717,0.1493428912783751,117.4,True,True,False
5.0,0.09,160.0,14.4,108.77109957614361,0.1446759259259259,122.80000000000001,True,True,False
5.0,0.09,165.0,14.85,105.45294912106164,0.14029180695847362,128.20000000000002,True,True,False
5.0,0.09,170.0,15.3,102.40303238540243,0.1361655773420479,133.60000000000002,True,True,False
5.0,0.09,175.0,15.75,99.59008759754984,0.13227513227513224,139.0,True,True,True
5.0,0.09,180.0,16.2,96.98752926197432,0.1286008230452675,144.4,True,True,True
5.0,0.09,185.0,16.65,94.57260530573265,0.1251251251251251,149.80000000000004,True,True,True
5.0,0.09,190.0,17.1,92.32573018149752,0.12183235867446393,155.20000000000005,True,True,True
5.0,0.09,195.0,17.55,90.2299525126904,0.11870845204178539,160.60000000000002,True,True,True
5.0,0.09,200.0,18.0,88.27052664402255,0.11574074074074071,166.0,True,True,True
5.0,0.09,205.0,18.45,86.43456518248196,0.1129177958446251,171.4,True,True,True
5.0,0.09,210.0,18.9,84.71075521293591,0.11022927689594356,176.80000000000004,True,True,True
5.0,0.09,215.0,19.35,83.08912497813793,0.10766580534022392,182.20000000000005,True,True,True
5.0,0.09,220.0,19.8,81.56085085493814,0.1052188552188552,187.60000000000002,True,True,True
5.0,0.09,225.0,20.25,80.11809673448735,0.10288065843621397,193.00000000000003,True,True,True
5.0,0.09,230.0,20.7,78.75387963269016,0.10064412238325281,198.4,True,True,True
5.0,0.09,235.0,21.15,77.46195666582625,0.09850275807722615,203.80000000000004,True,True,True
5.0,0.09,240.0,21.6,76.2367295309037,0.0964506172839506,209.2,True,True,True
5.0,0.09,245.0,22.05,75.0731634074311,0.09448223733938017,214.60000000000002,True,True,True
5.0,0.09,250.0,22.5,73.96671780274718,0.09259259259259257,220.00000000000003,True,True,True
5.0,0.09,255.0,22.95,72.9132873379505,0.09077705156136527,225.4,True,True,True
5.0,0.09,260.0,23.4,71.90915084637655,0.08903133903133903,230.80000000000004,True,True,True
5.0,0.09,265.0,23.85,70.95092745433264,0.08735150244584207,236.2,True,True,True
5.0,0.09,270.0,24.3,70.03553855166818,0.08573388203017832,241.60000000000002,True,True,True
5.0,0.09,275.0,24.75,69.16017475082063,0.08417508417508415,247.00000000000003,True,True,True
5.0,0.09,280.0,25.2,68.32226708725182,0.08267195767195766,252.40000000000006,True,True,True
5.0,0.09,285.0,25.65,67.51946183937947,0.08122157244964262,257.79999999999995,True,True,True
5.0,0.09,290.0,26.1,66.7495984481827,0.07982120051085569,263.2,True,True,True
5.0,0.09,295.0,26.55,66.01069010026563,0.07846829880728184,268.6000000000001,True,True,True
5.0,0.09,300.0,27.0,65.30090660693801,0.07716049382716048,274.0,True,True,True
5.0,0.1,10.0,1.0,nan,2.0833333333333335,-38.0,False,False,False
5.0,0.1,15.0,1.5,nan,1.3888888888888888,-32.0,False,False,False
5.0,0.1,20.0,2.0,nan,1.0416666666666667,-26.0,False,False,False
5.0,0.1,25.0,2.5,nan,0.8333333333333333,-19.999999999999996,False,False,False
5.0,0.1,30.0,3.0,nan,0.6944444444444444,-14.000000000000002,False,False,False
5.0,0.1,35.0,3.5,nan,0.5952380952380952,-7.9999999999999964,False,False,False
5.0,0.1,40.0,4.0,nan,0.5208333333333334,-2.0000000000000018,False,False,False
5.0,0.1,45.0,4.5,2448.398985454465,0.462962962962963,3.9999999999999925,True,False,False
5.0,0.1,50.0,5.0,997.3570441117461,0.41666666666666663,10.000000000000009,True,False,False
5.0,0.1,55.0,5.5,634.5965587760683,0.3787878787878788,16.000000000000004,True,False,False
5.0,0.1,60.0,6.0,469.7054290780328,0.3472222222222222,21.999999999999996,True,False,False
5.0,0.1,65.0,6.5,375.4819263934409,0.3205128205128205,28.000000000000004,True,False,False
5.0,0.1,70.0,7.0,314.51377759752853,0.2976190476190476,34.00000000000001,True,False,False
5.0,0.1,75.0,7.5,271.83607344038995,0.2777777777777778,40.0,True,False,False
5.0,0.1,80.0,8.0,240.29168341120055,0.2604166666666667,46.0,True,False,False
5.0,0.1,85.0,8.5,216.02676800413172,0.24509803921568626,52.0,True,False,False
5.0,0.1,90.0,9.0,196.78217992266343,0.2314814814814815,57.999999999999986,True,False,False
5.0,0.1,95.0,9.5,181.1459521064703,0.21929824561403508,64.00000000000001,True,False,False
5.0,0.1,100.0,10.0,168.19022048733896,0.20833333333333331,70.00000000000001,True,False,False
5.0,0.1,105.0,10.5,157.2801307028073,0.1984126984126984,76.0,True,True,False
5.0,0.1,110.0,11.0,147.96663942332904,0.1893939393939394,82.0,True,True,False
5.0,0.1,115.0,11.5,139.92316968196144,0.1811594202898551,87.99999999999999,True,True,False
5.0,0.1,120.0,12.0,132.90652586502372,0.1736111111111111,94.0,True,True,False
5.0,0.1,125.0,12.5,126.73187930611859,0.16666666666666666,100.0,True,True,False
5.0,0.1,130.0,13.0,121.25624933878758,0.16025641025641024,106.0,True,True,False
5.0,0.1,135.0,13.5,116.36729401081348,0.15432098765432098,112.00000000000001,True,True,False
5.0,0.1,140.0,14.0,111.97552058059945,0.1488095238095238,118.00000000000001,True,True,False
5.0,0.1,145.0,14.5,108.00875748234162,0.14367816091954022,124.0,True,True,False
5.0,0.1,150.0,15.0,104.40815713161531,0.1388888888888889,130.0,True,True,False
5.0,0.1,155.0,15.5,101.1252568118354,0.13440860215053765,136.0,True,True,False
5.0,0.1,160.0,16.0,98.11978468809325,0.13020833333333334,142.0,True,True,True
5.0,0.1,165.0,16.5,95.35799949330314,0.12626262626262624,148.00000000000003,True,True,True
5.0,0.1,170.0,17.0,92.81141833966554,0.12254901960784313,154.0,True,True,True
5.0,0.1,175.0,17.5,90.45583077255073,0.11904761904761904,160.0,True,True,True
5.0,0.1,180.0,18.0,88.27052664402257,0.11574074074074076,165.99999999999997,True,True,True
5.0,0.1,185.0,18.5,86.23768559422889,0.1126126126126126,172.00000000000003,True,True,True
5.0,0.1,190.0,19.0,84.34189000846627,0.10964912280701754,178.00000000000003,True,True,True
5.0,0.1,195.0,19.5,82.56973326525339,0.10683760683760685,184.0,True,True,True
5.0,0.1,200.0,20.0,80.90950221108551,0.10416666666666666,190.00000000000003,True,True,True
5.0,0.1,205.0,20.5,79.35091795615243,0.1016260162601626,196.0,True,True,True
5.0,0.1,210.0,21.0,77.88492286487872,0.0992063492063492,202.0,True,True,True
5.0,0.1,215.0,21.5,76.5035044134862,0.09689922480620154,208.0,True,True,True
5.0,0.1,220.0,22.0,75.19954867899418,0.0946969696969697,214.0,True,True,True
5.0,0.1,225.0,22.5,73.96671780274718,0.09259259259259259,220.00000000000003,True,True,True
5.0,0.1,230.0,23.0,72.79934697302657,0.09057971014492755,225.99999999999997,True,True,True
5.0,0.1,235.0,23.5,71.69235739311911,0.08865248226950354,232.00000000000003,True,True,True
5.0,0.1,240.0,24.0,70.64118241387924,0.08680555555555555,238.0,True,True,True
5.0,0.1,245.0,24.5,69.64170456476592,0.08503401360544217,244.0,True,True,True
5.0,0.1,250.0,25.0,68.69020165241004,0.08333333333333333,250.0,True,True,True
5.0,0.1,255.0,25.5,67.78330043907084,0.08169934640522876,256.0,True,True,True
5.0,0.1,260.0,26.0,66.91793668588458,0.08012820512820512,262.0,True,True,True
5.0,0.1,265.0,26.5,66.09132056343803,0.07861635220125787,267.99999999999994,True,True,True
5.0,0.1,270.0,27.0,65.30090660693801,0.07716049382716049,274.0,True,True,True
5.0,0.1,275.0,27.5,64.544367534288,0.07575757575757575,280.0,True,True,True
5.0,0.1,280.0,28.0,63.81957135979113,0.0744047619047619,286.00000000000006,True,True,True
5.0,0.1,285.0,28.5,63.12456132945168,0.07309941520467836,292.0,True,True,True
5.0,0.1,290.0,29.0,62.45753828019972,0.07183908045977011,298.0,True,True,True
5.0,0.1,295.0,29.5,61.816845088155084,0.07062146892655367,304.0,True,True,True
5.0,0.1,300.0,30.0,61.200952922899255,0.06944444444444445,310.0,True,True,True
5.0,0.11,10.0,1.1,nan,1.8939393939393938,-36.8,False,False,False
5.0,0.11,15.0,1.65,nan,1.2626262626262628,-30.200000000000003,False,False,False
5.0,0.11,20.0,2.2,nan,0.9469696969696969,-23.6,False,False,False
5.0,0.11,25.0,2.75,nan,0.7575757575757576,-17.0,False,False,False
5.0,0.11,30.0,3.3,nan,0.6313131313131314,-10.400000000000004,False,False,False
5.0,0.11,35.0,3.85,nan,0.5411255411255411,-3.7999999999999976,False,False,False
5.0,0.11,40.0,4.4,3484.857514984968,0.47348484848484845,2.8000000000000025,True,False,False
5.0,0.11,45.0,4.95,1059.1035097007987,0.4208754208754208,9.399999999999999,True,False,False
5.0,0.11,50.0,5.5,634.5965587760683,0.3787878787878788,16.000000000000004,True,False,False
5.0,0.11,55.0,6.05,458.03172078082673,0.34435261707988984,22.599999999999998,True,False,False
5.0,0.11,60.0,6.6,361.28386434507786,0.3156565656565657,29.199999999999992,True,False,False
5.0,0.11,65.0,7.15,300.20840190239835,0.29137529137529133,35.8,True,False,False
5.0,0.11,70.0,7.7,258.1469985220624,0.27056277056277056,42.400000000000006,True,False,False
5.0,0.11,75.0,8.25,227.41642217479668,0.2525252525252525,49.0,True,False,False
5.0,0.11,80.0,8.8,203.98159416896806,0.23674242424242423,55.60000000000001,True,False,False
5.0,0.11,85.0,9.35,185.52007371421573,0.22281639928698754,62.19999999999999,True,False,False
5.0,0.11,90.0,9.9,170.60058916066575,0.2104377104377104,68.8,True,False,False
5.0,0.11,95.0,10.45,158.2930037597267,0.19936204146730463,75.4,True,True,False
5.0,0.11,100.0,11.0,147.96663942332904,0.1893939393939394,82.0,True,True,False
5.0,0.11,105.0,11.55,139.17874020251207,0.18037518037518036,88.59999999999998,True,True,False
5.0,0.11,110.0,12.1,131.60933120979158,0.17217630853994492,95.2,True,True,False
5.0,0.11,115.0,12.65,125.02141729274801,0.16469038208168643,101.79999999999998,True,True,False
5.0,0.11,120.0,13.2,119.23572167556583,0.15782828282828285,108.39999999999999,True,True,False
5.0,0.11,125.0,13.75,114.11412329444285,0.1515151515151515,114.99999999999999,True,True,False
5.0,0.11,130.0,14.3,109.5484878954812,0.14568764568764567,121.6,True,True,False
5.0,0.11,135.0,14.85,105.45294912106164,0.14029180695847362,128.2,True,True,False
5.0,0.11,140.0,15.4,101.75845717024991,0.13528138528138528,134.8,True,True,False
5.0,0.11,145.0,15.95,98.4088541427106,0.13061650992685478,141.4,True,True,True
5.0,0.11,150.0,16.5,95.35799949330315,0.12626262626262624,148.0,True,True,True
5.0,0.11,155.0,17.05,92.56763178679466,0.12218963831867057,154.59999999999997,True,True,True
5.0,0.11,160.0,17.6,90.00575572870996,0.11837121212121211,161.2,True,True,True
5.0,0.11,165.0,18.15,87.64540984921115,0.1147842056932966,167.8,True,True,True
5.0,0.11,170.0,18.7,85.46371400187628,0.11140819964349377,174.39999999999998,True,True,True
5.0,0.11,175.0,19.25,83.44112525501001,0.10822510822510822,181.0,True,True,True
5.0,0.11,180.0,19.8,81.56085085493815,0.1052188552188552,187.6,True,True,True
5.0,0.11,185.0,20.35,79.80838089400612,0.10237510237510236,194.19999999999996,True,True,True
5.0,0.11,190.0,20.9,78.17111314166124,0.09968102073365231,200.8,True,True,True
5.0,0.11,195.0,21.45,76.63804950855915,0.09712509712509713,207.39999999999998,True,True,True
5.0,0.11,200.0,22.0,75.19954867899418,0.0946969696969697,214.0,True,True,True
5.0,0.11,205.0,22.55,73.84712314838777,0.09238728750923873,220.6,True,True,True
5.0,0.11,210.0,23.1,72.57327163628491,0.09018759018759018,227.19999999999996,True,True,True
5.0,0.11,215.0,23.65,71.37133988448895,0.08809020436927413,233.8,True,True,True
5.0,0.11,220.0,24.2,70.23540438528748,0.08608815426997246,240.4,True,True,True
5.0,0.11,225.0,24.75,69.16017475082063,0.08417508417508417,247.00000000000003,True,True,True
5.0,0.11,230.0,25.3,68.14091132761155,0.08234519104084322,253.59999999999997,True,True,True
5.0,0.11,235.0,25.85,67.1733553493923,0.08059316569954866,260.2,True,True,True
5.0,0.11,240.0,26.4,66.25366945705197,0.07891414141414142,266.79999999999995,True,True,True
5.0,0.11,245.0,26.95,65.37838683383707,0.07730364873222016,273.4,True,True,True
5.0,0.11,250.0,27.5,64.544367534288,0.07575757575757575,280.0,True,True,True
5.0,0.11,255.0,28.05,63.748760847279236,0.07427213309566251,286.59999999999997,True,True,True
5.0,0.11,260.0,28.6,62.98897274235953,0.07284382284382283,293.2,True,True,True
5.0,0.11,265.0,29.15,62.26263761604205,0.07146941109205261,299.8,True,True,True
5.0,0.11,270.0,29.7,61.567593689683406,0.07014590347923681,306.4,True,True,True
5.0,0.11,275.0,30.25,60.901861519963525,0.06887052341597796,313.0,True,True,True
5.0,0.11,280.0,30.8,60.26362517202182,0.06764069264069264,319.6,True,True,True
5.0,0.11,285.0,31.35,59.65121567813539,0.06645401382243488,326.19999999999993,True,True,True
5.0,0.11,290.0,31.9,59.0630964646555,0.06530825496342739,332.8,True,True,True
5.0,0.11,295.0,32.45,58.49785047927797,0.06420133538777606,339.3999999999999,True,True,True
5.0,0.11,300.0,33.0,57.95416879160846,0.06313131313131312,346.0,True,True,True
5.0,0.12,10.0,1.2,nan,1.736111111111111,-35.6,False,False,False
5.0,0.12,15.0,1.8,nan,1.1574074074074072,-28.400000000000002,False,False,False
5.0,0.12,20.0,2.4,nan,0.8680555555555555,-21.199999999999996,False,False,False
5.0,0.12,25.0,3.0,nan,0.6944444444444443,-13.999999999999996,False,False,False
5.0,0.12,30.0,3.6,nan,0.5787037037037036,-6.800000000000001,False,False,False
5.0,0.12,35.0,4.2,24214.028105594476,0.49603174603174605,0.40000000000001146,True,False,False
5.0,0.12,40.0,4.8,1302.8395580786328,0.43402777777777773,7.600000000000007,True,False,False
5.0,0.12,45.0,5.4,683.6182459835924,0.3858024691358024,14.800000000000002,True,False,False
5.0,0.12,50.0,6.0,469.7054290780325,0.34722222222222215,22.000000000000007,True,False,False
5.0,0.12,55.0,6.6,361.2838643450777,0.31565656565656564,29.200000000000003,True,False,False
5.0,0.12,60.0,7.2,295.7543471987863,0.2893518518518518,36.4,True,False,False
5.0,0.12,65.0,7.8,251.86760635769207,0.26709401709401703,43.60000000000001,True,False,False
5.0,0.12,70.0,8.4,220.42120150304967,0.24801587301587302,50.800000000000026,True,False,False
5.0,0.12,75.0,9.0,196.7821799226634,0.2314814814814815,58.00000000000001,True,False,False
5.0,0.12,80.0,9.6,178.36404654408014,0.21701388888888887,65.20000000000002,True,False,False
5.0,0.12,85.0,10.2,163.60918831261847,0.20424836601307186,72.4,True,True,False
5.0,0.12,90.0,10.8,151.52355066574282,0.1929012345679012,79.6,True,True,False
5.0,0.12,95.0,11.4,141.442903596229,0.18274853801169588,86.80000000000001,True,True,False
5.0,0.12,100.0,12.0,132.90652586502375,0.17361111111111108,94.00000000000001,True,True,False
5.0,0.12,105.0,12.6,125.58481057778444,0.16534391534391532,101.2,True,True,False
5.0,0.12,110.0,13.2,119.2357216755658,0.15782828282828282,108.40000000000002,True,True,False
5.0,0.12,115.0,13.8,113.67752274040562,0.15096618357487923,115.59999999999998,True,True,False
5.0,0.12,120.0,14.4,108.77109957614363,0.1446759259259259,122.8,True,True,False
5.0,0.12,125.0,15.0,104.40815713161531,0.1388888888888889,130.0,True,True,False
5.0,0.12,130.0,15.6,100.50313284453017,0.13354700854700852,137.2,True,True,False
5.0,0.12,135.0,16.2,96.9875292619743,0.1286008230452675,144.40000000000003,True,True,True
5.0,0.12,140.0,16.8,93.80586163976675,0.12400793650793651,151.60000000000005,True,True,True
5.0,0.12,145.0,17.4,90.91270795811204,0.1197318007662835,158.8,True,True,True
5.0,0.12,150.0,18.0,88.27052664402255,0.11574074074074076,166.0,True,True,True
5.0,0.12,155.0,18.6,85.84801860315991,0.11200716845878135,173.19999999999996,True,True,True
5.0,0.12,160.0,19.2,83.61888149238828,0.10850694444444443,180.40000000000003,True,True,True
5.0,0.12,165.0,19.8,81.56085085493814,0.1052188552188552,187.60000000000002,True,True,True
5.0,0.12,170.0,20.4,79.65495389910652,0.10212418300653593,194.8,True,True,True
5.0,0.12,175.0,21.0,77.88492286487872,0.0992063492063492,202.0,True,True,True
5.0,0.12,180.0,21.6,76.2367295309037,0.0964506172839506,209.2,True,True,True
5.0,0.12,185.0,22.2,74.69821264798802,0.09384384384384382,216.4,True,True,True
5.0,0.12,190.0,22.8,73.25877735323861,0.09137426900584794,223.60000000000002,True,True,True
5.0,0.12,195.0,23.4,71.90915084637655,0.08903133903133903,230.79999999999998,True,True,True
5.0,0.12,200.0,24.0,70.64118241387924,0.08680555555555554,238.00000000000003,True,True,True
5.0,0.12,205.0,24.6,69.44767868541113,0.08468834688346884,245.2,True,True,True
5.0,0.12,210.0,25.2,68.32226708725183,0.08267195767195766,252.4,True,True,True
5.0,0.12,215.0,25.8,67.2592820184203,0.08074935400516796,259.6000000000001,True,True,True
5.0,0.12,220.0,26.4,66.25366945705196,0.07891414141414141,266.8,True,True,True
5.0,0.12,225.0,27.0,65.30090660693801,0.07716049382716048,274.0,True,True,True
5.0,0.12,230.0,27.6,64.39693388855109,0.07548309178743962,281.2,True,True,True
5.0,0.12,235.0,28.2,63.53809711726808,0.07387706855791962,288.40000000000003,True,True,True
5.0,0.12,240.0,28.8,62.721098131866256,0.07233796296296295,295.6,True,True,True
5.0,0.12,245.0,29.4,61.94295246677417,0.07086167800453513,302.8,True,True,True
5.0,0.12,250.0,30.0,61.200952922899255,0.06944444444444445,310.0,True,True,True
5.0,0.12,255.0,30.6,60.49263809980555,0.06808278867102396,317.2,True,True,True
5.0,0.12,260.0,31.2,59.81576511842747,0.06677350427350426,324.4,True,True,True
5.0,0.12,265.0,31.8,59.168285897398746,0.06551362683438154,331.6,True,True,True
5.0,0.12,270.0,32.4,58.548326454359426,0.06430041152263374,338.80000000000007,True,True,True
5.0,0.12,275.0,33.0,57.954168791608446,0.06313131313131312,346.00000000000006,True,True,True
5.0,0.12,280.0,33.6,57.384234997327496,0.062003968253968256,353.2000000000001,True,True,True
5.0,0.12,285.0,34.2,56.83707325254059,0.060916179337231965,360.4,True,True,True
5.0,0.12,290.0,34.8,56.311345482522256,0.05986590038314175,367.6,True,True,True
5.0,0.12,295.0,35.4,55.805816431522764,0.05885122410546139,374.8,True,True,True
5.0,0.12,300.0,36.0,55.319343973021674,0.05787037037037038,382.0,True,True,True
5.0,0.13,10.0,1.3,nan,1.6025641025641022,-34.4,False,False,False
5.0,0.13,15.0,1.95,nan,1.0683760683760681,-26.6,False,False,False
5.0,0.13,20.0,2.6,nan,0.8012820512820511,-18.8,False,False,False
5.0,0.13,25.0,3.25,nan,0.641025641025641,-10.999999999999998,False,False,False
5.0,0.13,30.0,3.9,nan,0.5341880341880341,-3.200000000000003,False,False,False
5.0,0.13,35.0,4.55,2132.955085162565,0.45787545787545786,4.600000000000004,True,False,False
5.0,0.13,40.0,5.2,810.1258258739773,0.40064102564102555,12.4,True,False,False
5.0,0.13,45.0,5.85,508.88747969934815,0.3561253561253561,20.199999999999996,True,False,False
5.0,0.13,50.0,6.5,375.4819263934409,0.3205128205128205,28.000000000000004,True,False,False
5.0,0.13,55.0,7.15,300.20840190239835,0.29137529137529133,35.8,True,False,False
5.0,0.13,60.0,7.8,251.86760635769213,0.26709401709401703,43.599999999999994,True,False,False
5.0,0.13,65.0,8.45,218.1983363090445,0.2465483234714004,51.4,True,False,False
5.0,0.13,70.0,9.1,193.4013739083514,0.22893772893772893,59.20000000000001,True,False,False
5.0,0.13,75.0,9.75,174.37803260393906,0.2136752136752137,66.99999999999999,True,False,False
5.0,0.13,80.0,10.4,159.32212611702445,0.20032051282051277,74.8,True,True,False
5.0,0.13,85.0,11.05,147.1097080223117,0.1885369532428356,82.59999999999998,True,True,False
5.0,0.13,90.0,11.7,137.00474260765992,0.17806267806267806,90.39999999999999,True,True,False
5.0,0.13,95.0,12.35,128.50504664788156,0.16869095816464239,98.20000000000002,True,True,False
5.0,0.13,100.0,13.0,121.25624933878758,0.16025641025641024,106.0,True,True,False
5.0,0.13,105.0,13.65,115.00113601934093,0.15262515262515264,113.79999999999998,True,True,False
5.0,0.13,110.0,14.3,109.5484878954812,0.14568764568764567,121.6,True,True,False
5.0,0.13,115.0,14.95,104.75319147743453,0.1393534002229654,129.39999999999998,True,True,False
5.0,0.13,120.0,15.6,100.50313284453017,0.13354700854700852,137.2,True,True,False
5.0,0.13,125.0,16.25,96.71032189902795,0.1282051282051282,145.00000000000003,True,True,True
5.0,0.13,130.0,16.9,93.30473510764769,0.1232741617357002,152.8,True,True,True
5.0,0.13,135.0,17.55,90.22995251269043,0.11870845204178539,160.6,True,True,True
5.0,0.13,140.0,18.2,87.44000726025888,0.11446886446886446,168.40000000000003,True,True,True
5.0,0.13,145.0,18.85,84.89707191666919,0.11052166224580018,176.2,True,True,True
5.0,0.13,150.0,19.5,82.56973326525339,0.10683760683760685,184.0,True,True,True
5.0,0.13,155.0,20.15,80.43168805993815,0.10339123242349046,191.79999999999998,True,True,True
5.0,0.13,160.0,20.8,78.46074458409645,0.10016025641025639,199.6,True,True,True
5.0,0.13,165.0,21.45,76.63804950855913,0.09712509712509713,207.40000000000003,True,True,True
5.0,0.13,170.0,22.1,74.94748288645297,0.0942684766214178,215.19999999999996,True,True,True
5.0,0.13,175.0,22.75,73.3751801177318,0.09157509157509156,223.0,True,True,True
5.0,0.13,180.0,23.4,71.90915084637655,0.08903133903133903,230.79999999999998,True,True,True
5.0,0.13,185.0,24.05,70.5389726086891,0.08662508662508663,238.6,True,True,True
5.0,0.13,190.0,24.7,69.25554266851759,0.08434547908232119,246.40000000000003,True,True,True
5.0,0.13,195.0,25.35,68.05087554135426,0.08218277449046679,254.19999999999996,True,True,True
5.0,0.13,200.0,26.0,66.91793668588458,0.08012820512820512,262.0,True,True,True
5.0,0.13,205.0,26.65,65.85050504370378,0.07817385866166353,269.8,True,True,True
5.0,0.13,210.0,27.3,64.84305875317287,0.07631257631257632,277.6,True,True,True
5.0,0.13,215.0,27.95,63.89067960396042,0.07453786523553965,285.4,True,True,True
5.0,0.13,220.0,28.6,62.98897274235953,0.07284382284382283,293.2,True,True,True
5.0,0.13,225.0,29.25,62.133998860961235,0.07122507122507123,301.0,True,True,True
5.0,0.13,230.0,29.9,61.322216665281246,0.0696767001114827,308.79999999999995,True,True,True
5.0,0.13,235.0,30.55,60.550433845004285,0.06819421713038734,316.6,True,True,True
5.0,0.13,240.0,31.2,59.81576511842747,0.06677350427350426,324.4,True,True,True
5.0,0.13,245.0,31.85,59.11559618755986,0.06541077969649398,332.2,True,True,True
5.0,0.13,250.0,32.5,58.447552654696764,0.0641025641025641,340.00000000000006,True,True,True
5.0,0.13,255.0,33.15,57.80947312158257,0.0628456510809452,347.8,True,True,True
5.0,0.13,260.0,33.8,57.19938582895368,0.0616370808678501,355.6,True,True,True
5.0,0.13,265.0,34.45,56.615488304527915,0.06047411707789066,363.3999999999999,True,True,True
5.0,0.13,270.0,35.1,56.05612957692606,0.05935422602089269,371.2,True,True,True
5.0,0.13,275.0,35.75,55.51979458586931,0.05827505827505827,379.0,True,True,True
5.0,0.13,280.0,36.4,55.00509047862975,0.05723443223443223,386.80000000000007,True,True,True
5.0,0.13,285.0,37.05,54.51073453173719,0.056230319388214114,394.6,True,True,True
5.0,0.13,290.0,37.7,54.035543477418024,0.05526083112290009,402.4,True,True,True
5.0,0.13,295.0,38.35,53.57842404778773,0.054324206866579745,410.20000000000005,True,True,True
5.0,0.13,300.0,39.0,53.138364577732155,0.05341880341880342,418.0,True,True,True
5.0,0.14,10.0,1.4,nan,1.488095238095238,-33.2,False,False,False
5.0,0.14,15.0,2.1,nan,0.9920634920634923,-24.800000000000004,False,False,False
5.0,0.14,20.0,2.8,nan,0.744047619047619,-16.400000000000002,False,False,False
5.0,0.14,25.0,3.5,nan,0.5952380952380953,-8.000000000000007,False,False,False
5.0,0.14,30.0,4.2,24214.02810559582,0.49603174603174616,0.39999999999998925,True,False,False
5.0,0.14,35.0,4.9,1129.2699478701759,0.4251700680272109,8.799999999999997,True,False,False
5.0,0.14,40.0,5.6,592.4151069928502,0.3720238095238095,17.199999999999992,True,False,False
5.0,0.14,45.0,6.3,407.8712554412695,0.33068783068783075,25.599999999999987,True,False,False
5.0,0.14,50.0,7.0,314.5137775975287,0.29761904761904767,33.999999999999986,True,False,False
5.0,0.14,55.0,7.7,258.14699852206246,0.27056277056277056,42.399999999999984,True,False,False
5.0,0.14,60.0,8.4,220.4212015030498,0.24801587301587308,50.799999999999976,True,False,False
5.0,0.14,65.0,9.1,193.40137390835142,0.22893772893772893,59.19999999999999,True,False,False
5.0,0.14,70.0,9.8,173.09653305316388,0.21258503401360546,67.6,True,False,False
5.0,0.14,75.0,10.5,157.28013070280733,0.19841269841269846,75.99999999999999,True,True,False
5.0,0.14,80.0,11.2,144.612016971953,0.18601190476190474,84.39999999999999,True,True,False
5.0,0.14,85.0,11.9,134.23726865789126,0.1750700280112045,92.79999999999997,True,True,False
