arm_id,sweep,R,a,availability,discount_rate,eta_th,lcoe,wall_load,p_fus,plasma_volume,total_capital,magnet_capital,overnight_capital,lcoe_1cfe,p_net,rec_frac,q_eng,p_th,p_et,cas72,turbine_cost,heat_rejection_cost,bop_capital,beta,beta_ok,net_positive,peak_field_ok,recirc_ok,tbr_ok,wall_load_ok,feasible
arm-rankine-paper,grid,13.0,2.05,0.85,0.07,0.333,174.1392318653716,5.07021314447091,6994.9782101796145,1081.806517503991,25675668125.414787,8091054065.19143,25675668125.414787,170.9992257780039,,,,,,410554728.58129686,551467331.9508702,286242335.68311226,1215586045.4088368,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.0,2.1,0.85,0.07,0.333,170.96986694641186,5.199635058060776,7340.3578600576075,1135.2211165241165,26379161699.842243,8198934786.060648,26379161699.842243,167.9022163675003,,,,,,438550079.1306932,578527814.2034234,300288236.85604393,1275234809.1748974,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.0,2.15,0.85,0.07,0.333,168.02000345239426,5.329069158271514,7694.059911137482,1189.9228143158116,27094358638.74089,8306815506.929867,27094358638.74089,165.02002176289375,,,,,,467622865.98107004,606240356.2692915,314672593.47892594,1336320892.5497794,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.0,2.2,0.85,0.07,0.333,165.26959623798547,5.458514650323491,8056.084363419237,1245.911610879076,27821275830.3962,8414696227.799089,27821275830.3962,162.33301869432205,,,,,,497781972.6533144,634604958.1484742,329395405.55175817,1398844295.5334823,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,0.8,0.85,0.07,0.333,610.1251223594143,1.8445669341772681,1106.2391751421203,171.08512902090303,12283131837.042233,5601498968.209451,12283131837.042233,597.572574738722,,,,,,21505006.304794643,90084855.5836557,46759069.80876018,198571859.12132686,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,0.85,0.85,0.07,0.333,538.1877176410106,1.9727461331394214,1248.8403188127838,193.13907143375374,12717664568.967926,5713528947.57364,12717664568.967926,527.1562466461212,,,,,,25321919.076596756,101257649.6925644,52558373.768483154,223199777.8032361,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,0.9,0.85,0.07,0.333,481.8076655613493,2.101077023461294,1400.0839560392458,216.52961641708035,13163978774.995897,5825558926.93783,13163978774.995897,471.9671576425994,,,,,,29463055.59491474,113107582.83837673,58709150.6954621,249320297.6173824,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,0.95,0.85,0.07,0.333,438.2850755698224,2.229537934948639,1559.9700868215052,241.25676397088273,13622099237.913925,5937588906.302018,13622099237.913925,429.40020315882356,,,,,,40079385.74629227,125634655.02109258,65211400.58969696,276933418.5637656,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.0,0.85,0.07,0.333,401.3075595276322,2.358111137442529,1728.4987111595622,267.3205140951609,14092048630.709232,6049618885.666209,14092048630.709232,393.2049035491079,,,,,,46159778.56164339,138838866.24071196,72065123.45118774,306039140.6423856,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.05,0.85,0.07,0.333,370.53021532685943,2.486781984289937,1905.6698290534177,294.7208667899149,14573848492.199213,6161648865.030397,14573848492.199213,363.0784707770143,,,,,,52711715.51591337,152720216.49723497,79270319.2799345,336637463.8532427,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.1,0.85,0.07,0.333,344.55698918922764,2.6155382699466725,2091.483440503071,323.4578220551448,15067519751.45614,6273678844.3945875,15067519751.45614,337.65447269901074,,,,,,59739412.790924184,167278705.7906615,86826988.0759372,368728388.1963367,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.15,0.85,0.07,0.333,322.3775535292019,2.7443697417556154,2285.939545508521,353.53137989085025,15573083010.692188,6385708823.758776,15573083010.692188,315.9440065552212,,,,,,67246854.56470636,182514334.1209916,94735129.8391958,402311913.6716675,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.2,0.85,0.07,0.333,304.64345893700767,2.8732677243915132,2489.03814406977,384.94154029703174,16090558695.371765,6497738803.122966,16090558695.371765,298.6144908218009,,,,,,83766760.76474385,198427101.48822528,102994744.56971037,437388040.27923536,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.25,0.85,0.07,0.333,288.0802241772036,3.0022248277624795,2700.7792361868164,417.688303273689,16619967130.138195,6609768782.487153,16619967130.138195,282.4034384616814,,,,,,93688028.36319876,215017007.8923625,111605832.26748088,473956768.01904017,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.3,0.85,0.07,0.333,273.5585727684765,3.1312347175040447,2921.162821859661,451.77166882082196,17161328573.044832,6721798761.851342,17161328573.044832,268.1908011924503,,,,,,104236177.8932771,232284053.33340332,120568392.93250734,512018096.89108187,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.35,0.85,0.07,0.333,260.73767003796064,3.2602919329571804,3150.1889010883033,487.19163693843086,17714663226.505936,6833828741.215532,17714663226.505936,255.6429556560985,,,,,,115417527.34724404,250228237.81134766,129882426.56478973,551572026.8953605,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.4,0.85,0.07,0.333,249.3473846047986,3.3893917415507295,3387.8574738727425,523.9482076265153,18279991235.563854,6945858720.57972,18279991235.563854,244.49548376754947,,,,,,127238076.87684119,268849561.32619554,139547933.164328,592618558.031876,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.45,0.85,0.07,0.333,239.17098890342263,3.5185300213678783,3634.168540212981,562.0413808850759,18857332679.62121,7057888699.943912,18857332679.62121,234.5362402764293,,,,,,139703547.5989033,288148023.87794703,149564912.73112231,635157690.3006287,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.5,0.85,0.07,0.333,231.33515468542316,3.6477031657314125,3889.1221001090153,601.471156714112,19446707561.207397,7169918679.308099,19446707561.207397,226.89561281639655,,,,,,165840322.07209006,308123625.4666019,159933365.26517242,679189423.7016176,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.55,0.85,0.07,0.333,223.16473677545972,3.7769080051371184,4152.71815356085,642.2375351136242,20048135793.832405,7281948658.672286,20048135793.832405,218.9014995599174,,,,,,181361843.99818453,328776366.09216064,170653290.76647863,724713758.2348441,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.6,0.85,0.07,0.333,215.76859400007956,3.906141742963626,4424.956700568481,684.3405160836121,20661637190.08,7393978638.036476,20661637190.08,211.66527442526595,,,,,,197678907.5203644,350106245.7546228,181724689.23504072,771730693.9003075,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.65,0.85,0.07,0.333,209.04744387294136,4.035401902203436,4705.837741131908,727.7800996240754,21287231450.556046,7506008617.400665,21287231450.556046,205.0897505941243,,,,,,214799056.00312185,372113264.4539883,193147560.67085862,820240230.6980072,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,13.5,1.7,0.85,0.07,0.333,202.91792715861536,4.164686281072112,4995.361275251135,772.556285735015,21924938153.987595,7618038596.764855,21924938153.987595,199.0933281964484,,,,,,232729520.75279626,394797422.1902576,204921905.07393262,870242368.6279446,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,1.75,0.85,0.07,0.333,198.5009676217972,4.293992915815957,5293.52730292616,818.6690744164302,22574776748.580265,7730068576.129045,22574776748.580265,194.79841826830818,,,,,,268055710.5305817,418158718.96343035,217047722.44426247,921737107.6901183,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,1.8,0.85,0.07,0.333,193.4157217111888,4.423320049392197,5600.335824156983,866.1184656683214,23236766544.63243,7842098555.493232,23236766544.63243,189.82544255415962,,,,,,289561541.920342,442197154.77350694,229525012.7818484,974724447.8845297,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,1.85,0.85,0.07,0.333,188.74001996026433,4.552666104967571,5915.7868389436035,914.9044594906883,23910926708.34505,7954128534.857422,23910926708.34505,185.25331440456435,,,,,,312029914.46340895,466912729.62048686,242353776.08669016,1029204389.2111775,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,1.9,0.85,0.07,0.333,184.42965675521893,4.682029663392143,6239.880347286021,965.0270558835309,24597276256.734623,8066158514.221609,24597276256.734623,181.0387599474569,,,,,,335469602.63495255,492305443.5043703,255534012.35878783,1085176931.670062,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,1.95,0.85,0.07,0.333,180.44640401700303,4.81140944396963,6572.616349184236,1016.4862548468493,25295834053.544785,8178188493.585799,25295834053.544785,177.1443569441067,,,,,,359889060.3167635,518375296.4251573,269065721.59814143,1142642075.2611837,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,2.0,0.85,0.07,0.333,176.75704696587383,4.940804287974822,6913.994844638249,1069.2820563806436,26006618806.048542,8290218472.94999,26006618806.048542,173.5375908883891,,,,,,385296444.37570655,545122288.3828479,282948903.804751,1201599819.9845424,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,2.05,0.85,0.07,0.333,174.50588948973174,5.070213144470909,7264.015833648062,1123.4144604849137,26729649062.63768,8402248452.314176,26729649062.63768,171.3633769180159,,,,,,434476148.69185084,572546419.3774421,297183558.97861654,1262050165.840138,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,2.1,0.85,0.07,0.333,171.37406359770154,5.199635058060778,7622.679316213671,1178.8834671596596,27464943211.102036,8514278431.678367,27464943211.102036,168.3033828158846,,,,,,464140983.1131897,600647689.4089398,311769687.119738,1323993112.8279705,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,2.15,0.85,0.07,0.333,168.459201001612,5.329069158271512,7989.985292335077,1235.6890764048812,28212519477.50983,8626308411.042555,28212519477.50983,165.45571175565377,,,,,,494949474.3887951,629426098.4773412,326707288.2281154,1387428660.9480402,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,13.5,2.2,0.85,0.07,0.333,165.74153296419388,5.45851465032349,8365.933762012284,1293.8312882205792,28972395925.60906,8738338390.406746,28972395925.60906,162.8010114035806,,,,,,526911093.4259783,658881646.5826461,341996362.3037488,1452356810.2003467,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,0.8,0.85,0.07,0.333,601.3649384409701,1.844566934177268,1147.2109964436804,177.4216152809365,12727648559.011833,5808961892.95795,12727648559.011833,588.9914324447262,,,,,,22619789.01283609,93294996.20305036,48425312.02389944,205647894.11859825,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,0.85,0.85,0.07,0.333,531.6184773565403,1.9727461331394216,1295.0936639539982,200.29237037574464,13180049098.09182,5925141130.81711,13180049098.09182,520.7204098640108,,,,,,26643750.09341467,104881597.50117792,54439405.01916772,231187957.93687454,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,0.9,0.85,0.07,0.333,476.7522191917427,2.101077023461294,1451.9389173740326,224.5492318399352,13644786534.822893,6041320368.67627,13644786534.822893,467.0137430881671,,,,,,31010798.68180861,117170417.05979808,60817988.49899772,258275904.41080397,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,0.95,0.85,0.07,0.333,434.32764271481767,2.229537934948639,1617.7467567037831,250.19219967350801,14121886081.749586,6157499606.535427,14121886081.749586,425.52240554460343,,,,,,42196960.70503832,130161454.87891081,67561062.46338944,286911733.5403865,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.0,0.85,0.07,0.333,398.15806565398856,2.3581111374425294,1792.5171819432503,277.2212738764632,14611371188.656357,6273678844.3945875,14611371188.656357,390.11855426519026,,,,,,48611474.44626728,143854710.95851618,74668626.91234288,317095445.32562226,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.05,0.85,0.07,0.333,367.99551248257546,2.486781984289937,1976.2501930924332,305.63645444880063,15113264390.289389,6389858082.253746,15113264390.289389,360.59445400644876,,,,,,55524983.35387215,158250185.29861405,82140681.84585801,348827039.76651096,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.1,0.85,0.07,0.333,342.5006351352338,2.615538269946672,2168.945790151333,335.4377413905205,15627587753.820896,6506037320.1129055,15627587753.820896,335.6391851026813,,,,,,62942025.67424754,173347877.89920458,89977227.26393488,382106516.86305285,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.15,0.85,0.07,0.333,320.7005924353404,2.7443697417556163,2370.6039731199485,366.6251347016225,16154363113.161304,6622216557.972063,16154363113.161304,314.3005440001494,,,,,,70866886.62317048,189147788.76028764,98178263.16657345,416933876.6152479,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.2,0.85,0.07,0.333,303.28835068138454,2.8732677243915123,2581.22474199828,399.19863438210695,16693612187.201303,6738395795.831223,16693612187.201303,297.28682967485787,,,,,,88293467.60121848,205649917.88186327,106743789.55377373,453309119.02309597,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.25,0.85,0.07,0.333,286.9775281191299,3.0022248277624803,2800.808096786329,433.15824043197375,17245356634.153286,6854575033.690382,17245356634.153286,281.3232811167684,,,,,,98769057.76901485,222854265.2639315,115673806.42553575,491232244.0865972,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.3,0.85,0.07,0.333,272.66550169619813,3.131234717504045,3029.3540374840936,468.5039528512229,17809618070.779537,6970754271.5495405,17809618070.779537,267.3162369180264,,,,,,109908244.96794534,240760830.90649235,124968313.78185949,530703251.8057517,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.35,0.85,0.07,0.333,260.02075931385633,3.26029193295718,3266.862564091574,505.23577163985425,18386418072.69336,7086933509.408701,18386418072.69336,254.94120221052725,,,,,,121717783.23551007,259369614.80954573,134627311.6227449,571722142.180559,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.4,0.85,0.07,0.333,248.78009601892595,3.389391741550728,3513.3336766087696,543.3536967978678,18975778164.938038,7203112747.267859,18975778164.938038,243.94054149806271,,,,,,134204085.11708209,278680616.97309166,144650799.948192,614288915.2110195,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.45,0.85,0.07,0.333,238.73201305603834,3.518530021367878,3768.767375035684,582.8577283252639,19577719808.095413,7319291985.127019,19577719808.095413,234.10723004066037,,,,,,147373263.17252526,298693837.39713025,155038778.7582009,658403570.8971334,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.5,0.85,0.07,0.333,231.02577657904428,3.6477031657314125,4033.163659372313,623.7478662220421,20192264382.8984,7435471222.9861765,20192264382.8984,226.59416716482278,,,,,,174968792.10712546,319409276.08166134,165791248.05277145,704066109.2389,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.55,0.85,0.07,0.333,222.95369228021244,3.7769080051371184,4306.522529618659,666.0241104882028,20819433174.996403,7551650460.845335,20819433174.996403,218.69663792699086,,,,,,191369371.02495384,340826933.0266851,176908207.8319038,751276530.2363199,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.6,0.85,0.07,0.333,215.6441222079246,3.906141742963626,4588.843985774722,709.686461123746,21459247360.74519,7667829698.7044935,21459247360.74519,211.54546938750914,,,,,,208612334.29780516,362946808.23220146,188389658.09559777,800034833.889393,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.65,0.85,0.07,0.333,208.999716608809,4.035401902203437,4880.128027840498,754.734918128671,22111727994.437874,7784008936.563653,22111727994.437874,205.04536784279915,,,,,,226705722.8633805,385768901.6982102,200235598.8438534,850341020.1981188,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.0,1.7,0.85,0.07,0.333,202.9386652628408,4.164686281072112,5180.374655815993,801.1694815029786,22776895997.129723,7900188174.422814,22776895997.129723,199.11625078754798,,,,,,245657243.90303952,409293213.42471164,212446030.07667089,902195089.162498,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,1.75,0.85,0.07,0.333,198.60188978185377,4.293992915815957,5489.583869701203,848.9901512466685,23454772147.05899,8016367412.281971,23454772147.05899,194.90050159039546,,,,,,282975508.0657882,433519743.4117057,225020951.79405004,955597040.7825303,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,1.8,0.85,0.07,0.333,193.57334165732124,4.423320049392197,5807.75566949613,898.1969273597408,24145377071.585068,8132546650.141131,24145377071.585068,189.98331629839768,,,,,,305708991.43853563,458448491.65919226,237960363.99599087,1010546875.0582159,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,1.85,0.85,0.07,0.333,188.94917616979924,4.552666104967571,6134.890055200774,948.7898098421954,24848731240.52369,8248725888.000288,24848731240.52369,185.46191601932466,,,,,,329461840.26292396,484079458.16717166,251264266.6824935,1067044591.9895546,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,1.9,0.85,0.07,0.333,184.68588183223926,4.682029663392142,6470.987026815133,1000.7687986940321,25564854960.742825,8364905125.859449,25564854960.742825,181.29370698990485,,,,,,354243394.6941082,510412642.93564326,264932659.85355774,1125090191.576546,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,1.95,0.85,0.07,0.333,180.74580935785832,4.81140944396963,6816.046584339209,1054.1338939152513,26293768371.88015,8481084363.718606,26293768371.88015,177.44183412015062,,,,,,380062652.854391,537448045.9646078,278965543.5091838,1184683673.819191,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,2.0,0.85,0.07,0.333,177.0962297069292,4.9408042879748235,7170.068727773001,1108.8850955058529,27035491443.048077,8597263601.577766,27035491443.048077,173.8742589120522,,,,,,406928295.95059466,565185667.2540647,293362917.6493715,1245825038.717489,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,2.05,0.85,0.07,0.333,174.9016970700042,5.07021314447091,7533.053457116509,1165.0224034658365,27790043970.402,8713442839.436924,27790043970.402,171.75613862411285,,,,,,458905902.9998205,593625506.8040142,308124782.2741209,1308514286.27144,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,2.1,0.85,0.07,0.333,171.80510114255702,5.199635058060776,7905.000772369733,1222.5458177952025,28557445575.458534,8829622077.296083,28557445575.458534,168.7308918090042,,,,,,490276421.46506935,622767564.6144562,323251137.38343203,1372751416.4810436,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,2.15,0.85,0.07,0.333,168.92312321233098,5.329069158271512,8285.910673532673,1281.4553384939509,29337715704.061825,8945801315.155243,29337715704.061825,165.9156653390729,,,,,,522858290.38868713,652611840.685391,338741982.97730494,1438536429.346301,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.0,2.2,0.85,0.07,0.333,166.23624842217498,5.45851465032349,8675.783160605331,1341.750965562082,30130873625.9078,9061980553.014404,30130873625.9078,163.29135574228403,,,,,,556661581.8936582,683158335.0168183,354597319.0557395,1505869324.8672116,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,violated,False
arm-rankine-paper,grid,14.5,0.8,0.85,0.07,0.333,593.464013466325,1.844566934177268,1188.18281774524,183.7581015409699,13173280344.296677,6016424817.706448,13173280344.296677,581.2518896521947,,,,,,23755830.35316664,96505136.822445,50091554.239038706,212723929.11586958,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,0.85,0.85,0.07,0.333,525.6811234238216,1.9727461331394216,1341.3470090952123,207.4456693177355,13643675580.002983,6136753314.060577,13643675580.002983,514.9035620099727,,,,,,27990948.15286191,108505545.30979142,56320436.26985228,239176138.0705129,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,0.9,0.85,0.07,0.333,472.1788641975331,2.1010770234612943,1503.7938787088196,232.56884726279,14126969429.873869,6257081810.414707,14126969429.873869,462.53264854532057,,,,,,32588415.406391885,121233251.28121947,62926826.302533366,267231511.2042256,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,0.95,0.85,0.07,0.333,430.7496437566367,2.229537934948639,1675.523426586061,259.1276353761333,14623187677.685732,6377410306.768837,14623187677.685732,422.01641927210403,,,,,,44355622.665380955,134688254.73672906,69910724.33708191,296890048.5170074,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.0,0.85,0.07,0.333,395.3138787139157,2.35811113744253,1856.5356527269378,287.1220336577654,15132354656.889982,6497738803.122966,15132354656.889982,387.33142243191213,,,,,,51110969.24563516,148870555.6763203,77272130.37349798,328151750.00885874,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.05,0.85,0.07,0.333,365.71135083802216,2.4867819842899364,2046.8305571314484,316.55204210768636,15654493984.098639,6618067299.477095,15654493984.098639,358.3560168450429,,,,,,58393342.247200966,163780154.0999931,85011044.4117815,361016615.6797792,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.1,0.85,0.07,0.333,340.65329791051886,2.6155382699466725,2246.4081397995947,347.4176607258962,16189628937.134327,6738395795.831223,16189628937.134327,333.82880421726213,,,,,,66207610.26037822,179417050.0077476,93127466.45193256,395484645.52976906,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.15,0.85,0.07,0.333,319.20046022151615,2.744369741755616,2455.2684007313746,379.7188895123947,16737782645.168272,6858724292.185353,16737782645.168272,312.83045726989695,,,,,,74558367.22363207,195781243.39958358,101621396.49395105,431555839.5588281,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.2,0.85,0.07,0.333,302.084786341889,2.873267724391513,2673.4113399267894,413.45572846718215,17298978177.77627,6979052788.539481,17298978177.77627,296.10777611369014,,,,,,92909831.88981725,212872734.2755012,110492834.53783704,469230197.76695645,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.25,0.85,0.07,0.333,286.00590896697474,3.00222482776248,2900.83695738584,448.6281775902585,17873238579.399174,7099381284.89361,17873238579.399174,280.3716774567934,,,,,,103951052.91358548,230691522.63550046,119741780.58359058,508507720.1541542,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.3,0.85,0.07,0.333,271.8868186178471,3.131234717504045,3137.545253108525,485.2362368816236,18460586874.688152,7219709781.247739,18460586874.688152,266.5538725020527,,,,,,115693366.49390824,249237608.47958133,129368234.63121156,549388406.7204212,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.35,0.85,0.07,0.333,259.4044506302686,3.26029193295718,3383.5362270948435,523.2799063412775,19061046058.915447,7340038277.601869,19061046058.915447,254.338137973526,,,,,,128143973.20505069,268510991.8077437,139372196.68070003,591872257.4657574,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.4,0.85,0.07,0.333,248.3018888690136,3.3893917415507295,3638.8098793447975,562.7591859692202,19674639081.395054,7460366773.955997,19674639081.395054,243.4729966193513,,,,,,141309707.87873775,288511672.6199878,149753666.73205602,635959272.3901631,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.45,0.85,0.07,0.333,238.37239049067256,3.5185300213678774,3903.366209858386,603.6740757654518,20301388826.346497,7580695270.310125,20301388826.346497,233.75608113100256,,,,,,155197083.877674,309239650.91631335,160512644.78527945,681649451.4936377,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.5,0.85,0.07,0.333,230.78741281512703,3.647703165731413,4177.2052186356095,646.0245757299722,20941318093.631653,7701023766.664254,20941318093.631653,226.36240667686815,,,,,,184281111.84724078,330694926.6967206,171649130.84037042,728942794.7761819,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
arm-rankine-paper,grid,14.5,1.55,0.85,0.07,0.333,222.80651064211753,3.776908005137118,4460.3269056764675,689.8106858627815,21594449580.640354,7821352263.018383,21594449580.640354,218.55444907219345,,,,,,201578902.128032,352877499.9612095,183163124.89732885,777839302.2377955,0.026834157382368398,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,True
